"iso3","iso3.re","iso3.re.var","group"
"ARM",-0.169194936692675,0.00671873463814589,"t.0"
"BEN",-0.0160365749072117,0.00666644024384247,"t.0"
"BFA",0.0341115724289933,0.00666644024384247,"t.0"
"BGD",-0.00132945925368448,0.00493084840462266,"t.0"
"BOL",-0.0241409724563425,0.00498748394627575,"t.0"
"BRA",0.0398354986608025,0.00861573163273148,"t.0"
"CIV",0.0503460064828685,0.00857822024481184,"t.0"
"CMR",-0.00165187220737447,0.00666644024384247,"t.0"
"COL",0.0321972641137897,0.00450234503131086,"t.0"
"DOM",0.0652057867165872,0.00498748394627575,"t.0"
"EGY",-0.05591827636826,0.00453357237266219,"t.0"
"ERI",-0.0445899113348829,0.00856245100608781,"t.0"
"ETH",-0.0879234789957847,0.0066310353462345,"t.0"
"GHA",-0.0713627015690038,0.00483807922807477,"t.0"
"GIN",0.00518260518664275,0.00857822024481184,"t.0"
"GTM",0.0191049902107712,0.00675066034296516,"t.0"
"HTI",0.0193456079574027,0.00675066034296516,"t.0"
"IDN",-0.0462053974264054,0.00443736943333921,"t.0"
"IND",0.0675957556500197,0.00671873463814589,"t.0"
"JOR",0.157113528376616,0.00529569744710326,"t.0"
"KAZ",0.181584885216059,0.00860151201638623,"t.0"
"KEN",0.0782495614221321,0.00477527167019779,"t.0"
"KHM",-0.0315876118679022,0.00671873463814589,"t.0"
"LBR",-0.00335289193242336,0.00857822024481184,"t.0"
"LSO",0.0551765340197329,0.00856245100608781,"t.0"
"MAR",0.0251480961181719,0.00692440165383678,"t.0"
"MDG",-0.0397734682964755,0.00550852912558776,"t.0"
"MLI",0.0299025619203994,0.00555944677780579,"t.0"
"MOZ",-0.0120424473125297,0.00856245100608781,"t.0"
"MWI",-0.00435879288197775,0.00550852912558776,"t.0"
"NAM",-0.128789055219901,0.0066310353462345,"t.0"
"NER",0.0799103517427692,0.00666644024384247,"t.0"
"NGA",0.0654019125330993,0.00666644024384247,"t.0"
"NIC",-0.0239677580319195,0.00861573163273148,"t.0"
"NPL",-0.0583322048134739,0.0056346541067911,"t.0"
"PAK",0.0640661160006449,0.00860151201638623,"t.0"
"PER",-0.261923055165707,0.00450234503131086,"t.0"
"PHL",-0.0420708344349538,0.00671873463814589,"t.0"
"RWA",-0.137627795748066,0.00477527167019779,"t.0"
"SEN",-0.0723692611857411,0.00483807922807477,"t.0"
"TCD",0.0747941979045231,0.00857822024481184,"t.0"
"TGO",0.0162349797489174,0.00857822024481184,"t.0"
"TUR",0.0428899246671878,0.00692440165383678,"t.0"
"TZA",0.0260668980288138,0.00477527167019779,"t.0"
"UGA",0.0901732636498695,0.00550852912558776,"t.0"
"VNM",-0.0698166035763299,0.00860151201638623,"t.0"
"ZMB",0.0833983796419894,0.00550852912558776,"t.0"
"ZWE",0.00132908328025004,0.00477527167019779,"t.0"
"ARM",-0.0636699355696912,0.00364496255277145,"t.1"
"AZE",-0.00464486740782118,0.00503886283215323,"t.1"
"BDI",-0.0237558878625635,0.00503886283215323,"t.1"
"BEN",0.00372901504958249,0.00364496255277145,"t.1"
"BFA",0.0417703865248533,0.00364496255277145,"t.1"
"BGD",-0.0408972838598478,0.00285514420682091,"t.1"
"BOL",-0.0344879826879294,0.00285514420682091,"t.1"
"BRA",0.0309027107161866,0.0042300404528251,"t.1"
"BWA",-0.000486833051116169,0.00503886283215323,"t.1"
"CAF",0.00556794331554844,0.00503886283215323,"t.1"
"CIV",0.0417134989394223,0.0042300404528251,"t.1"
"CMR",-0.00815966378417596,0.00364496255277145,"t.1"
"COD",0.00322200799396479,0.00503886283215323,"t.1"
"COG",0.0118813005454438,0.00503886283215323,"t.1"
"COL",0.0644882046124125,0.00257604558340302,"t.1"
"COM",-0.0306363902084565,0.00503886283215323,"t.1"
"DOM",0.0644946366747725,0.00285514420682091,"t.1"
"ECU",0.0188417193676651,0.00503886283215323,"t.1"
"EGY",-0.0270269990667667,0.00234665340955708,"t.1"
"ERI",-0.0309175473714471,0.0042300404528251,"t.1"
"ETH",-0.0747526228157824,0.00364496255277145,"t.1"
"GAB",-0.0117303019094366,0.00503886283215323,"t.1"
"GHA",-0.0069968677624318,0.00285514420682091,"t.1"
"GIN",-0.0134427096551733,0.0042300404528251,"t.1"
"GTM",-0.000976015399426585,0.00364496255277145,"t.1"
"GUY",0.0224931255898079,0.00503886283215323,"t.1"
"HND",-0.0469816222301234,0.00503886283215323,"t.1"
"HTI",0.0152209394470894,0.00364496255277145,"t.1"
"IDN",-0.0066047058350074,0.00257604558340302,"t.1"
"IND",0.0125610212276061,0.00364496255277145,"t.1"
"JOR",0.113198263357985,0.00285514420682091,"t.1"
"KAZ",0.127305180176225,0.0042300404528251,"t.1"
"KEN",0.0317969929643066,0.00285514420682091,"t.1"
"KGZ",0.0132310521318843,0.00503886283215323,"t.1"
"KHM",0.00316330944026066,0.00364496255277145,"t.1"
"LBR",-0.0915710683429511,0.0042300404528251,"t.1"
"LKA",-0.025343905715781,0.00503886283215323,"t.1"
"LSO",0.113213614736773,0.0042300404528251,"t.1"
"MAR",0.0161593853409689,0.00364496255277145,"t.1"
"MDG",-0.0415798773690108,0.00320206855103322,"t.1"
"MDV",-0.103179362185576,0.00503886283215323,"t.1"
"MEX",0.00979295881130118,0.00503886283215323,"t.1"
"MLI",0.00832619971005492,0.00320206855103322,"t.1"
"MOZ",-0.0350337816069866,0.0042300404528251,"t.1"
"MRT",0.0134025752332615,0.00503886283215323,"t.1"
"MWI",-0.00277471460360795,0.00320206855103322,"t.1"
"NAM",-0.0406602800943573,0.00364496255277145,"t.1"
"NER",0.0148974387762709,0.00364496255277145,"t.1"
"NGA",0.0281472996454206,0.00364496255277145,"t.1"
"NIC",-0.0458234241267073,0.0042300404528251,"t.1"
"NPL",-0.0375015243974562,0.00320206855103322,"t.1"
"PAK",0.0274156121905021,0.0042300404528251,"t.1"
"PER",-0.126181396479034,0.00285514420682091,"t.1"
"PHL",-0.00266377664014864,0.00364496255277145,"t.1"
"PRY",0.010508386160711,0.00503886283215323,"t.1"
"RWA",-0.0631402731225124,0.00285514420682091,"t.1"
"SDN",-0.017188674616376,0.00503886283215323,"t.1"
"SEN",-0.0527560186425892,0.00285514420682091,"t.1"
"SLE",-0.0313802059282131,0.00503886283215323,"t.1"
"STP",0.0213667984453348,0.00503886283215323,"t.1"
"SWZ",0.0765531918734705,0.00503886283215323,"t.1"
"TCD",0.0311231206588365,0.0042300404528251,"t.1"
"TGO",0.0277009214538286,0.0042300404528251,"t.1"
"THA",-0.0103954400567055,0.00503886283215323,"t.1"
"TTO",0.00847942023791685,0.00503886283215323,"t.1"
"TUN",0.0287529997280711,0.00503886283215323,"t.1"
"TUR",0.0338764899643247,0.00364496255277145,"t.1"
"TZA",0.0199458721192737,0.00285514420682091,"t.1"
"UGA",0.0152620364255263,0.00320206855103322,"t.1"
"UZB",0.0684131838396275,0.00503886283215323,"t.1"
"VNM",-0.111491220887328,0.0042300404528251,"t.1"
"YEM",-0.0175600582493224,0.00503886283215323,"t.1"
"ZAF",-0.0145786626821706,0.00503886283215323,"t.1"
"ZMB",0.0377914124690385,0.00320206855103322,"t.1"
"ZWE",0.060261676328624,0.00285514420682091,"t.1"
"ARM",-0.0648762097095424,0.0028796614196905,"t.2"
"AZE",-0.0110049529809662,0.00396649083656986,"t.2"
"BDI",0.000547523311715375,0.00396416803194985,"t.2"
"BEN",-0.00320250952804032,0.0028716435407424,"t.2"
"BFA",0.0313347696595036,0.0028716435407424,"t.2"
"BGD",-0.0485626025587048,0.00230250055919986,"t.2"
