"study_id","author","location_id","location_id2","location_name","location_name2","vac_before_booster","vaccine_developer","variant","symptom_severity","severity","sample_size","age_start","age_end","efficacy_mean","efficacy_lower","efficacy_upper","booster","vemt","mean_time_since.vaccination","start_interval","end_interval","sev_severity","mid_point1","mid_point","study_id2","se","mean_logit","sd_logit","in_var"
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.85,0.84,0.86,0,0,NA,0,1,"infection",0.5,0.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.00510204081632654,1.73460105538811,0.0400160064025611,1.4
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.82,0.81,0.83,0,0,NA,2,3,"infection",2.5,2.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.00510204081632651,1.51634748936809,0.0345666721973341,1.4
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.66,0.64,0.67,0,0,NA,4,5,"infection",4.5,4.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.0076530612244898,0.663294217410264,0.0341045509112736,1.14309521329882
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.57,0.56,0.58,0,0,NA,6,7,"infection",6.5,6.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.00510204081632651,0.281851152140987,0.0208161600013321,1.4
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.55,0.54,0.56,0,0,NA,8,9,"infection",8.5,8.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.00510204081632654,0.200670695462151,0.0206143063285921,1.4
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.53,0.52,0.54,0,0,NA,10,11,"infection",10.5,10.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.00510204081632654,0.120144311842063,0.0204818980984606,1.4
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.5,0.48,0.51,0,0,NA,12,13,"infection",12.5,12.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.0076530612244898,0,0.0306122448979592,1.14309521329882
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.5,0.48,0.52,0,0,NA,14,15,"infection",14.5,14.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.0102040816326531,0,0.0408163265306123,0.989949493661166
540,"Dorabawila V","102","102","United States","US Omicron 12-17","","Pfizer & BioNTech","B.1.1.529.1","infection","infection",NA,12,17,0.51,0.48,0.54,0,0,NA,16,17,"infection",16.5,16.5,"540&US Omicron 12-17&B.1.1.529.1&infection&12&17",0.0153061224489796,0.0400053346136992,0.0612489893916751,0.808290376865476
549,"Veneti L ","90","90","Norway","Norway Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,16,17,0.1,-0.55,0.47,0,0,NA,0,1,"infection",0.5,0.5,"549&Norway Omicron&B.1.1.529&infection&16&17",0.260204081632653,-2.19722457733622,2.89115646258503,0.196039211763921
549,"Veneti L ","90","90","Norway","Norway Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,16,17,0.53,0.426,0.622,0,0,NA,2,4,"infection",3,3,"549&Norway Omicron&B.1.1.529&infection&16&17",0.05,0.120144311842063,0.200722601364914,0.447213595499958
549,"Veneti L ","90","90","Norway","Norway Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,16,17,0.46,0.35,0.55,0,0,NA,5,8,"infection",6.5,6.5,"549&Norway Omicron&B.1.1.529&infection&16&17",0.0510204081632653,-0.160342650075179,0.205396168129087,0.442718872423573
549,"Veneti L ","90","90","Norway","Norway Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,16,17,0.23,0.02,0.4,0,0,NA,9,14,"infection",11.5,11.5,"549&Norway Omicron&B.1.1.529&infection&16&17",0.0969387755102041,-1.20831120592453,0.547367450650503,0.321182027418786
1007,"Fowlkes A","102","102","United States","US Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,15,0.59,0.22,0.79,0,0,NA,2,21,"infection",11.5,11.5,"1007&US Omicron&B.1.1.529&infection&12&15",0.145408163265306,0.363965377201411,0.601108570753643,0.262244027242874
1007,"Fowlkes A","102","102","United States","US Omicron","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,15,0.62,-0.28,0.89,0,0,NA,22,32,"infection",27,27,"1007&US Omicron&B.1.1.529&infection&12&15",0.298469387755102,0.489548225318706,1.26684799556495,0.183041726128972
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.584,0.059,0.816,0,0,NA,0,1,"infection",0.5,0.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.193112244897959,0.339215722566964,0.794883779381089,0.227559564400326
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.634,0.214,0.83,0,0,NA,2,3,"infection",2.5,2.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.157142857142857,0.54941562103586,0.677211464820711,0.252262489554757
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.577,0.372,0.716,0,0,NA,4,7,"infection",5.5,5.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0877551020408163,0.310470087461821,0.359547435134925,0.337569975519288
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.408,0.232,0.544,0,0,NA,8,11,"infection",9.5,9.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0795918367346939,-0.372239460479844,0.329523701372441,0.354458778479283
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.377,0.227,0.497,0,0,NA,12,15,"infection",13.5,13.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0688775510204082,-0.502301331339442,0.293256941131124,0.381031737766272
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.475,0.376,0.558,0,0,NA,16,19,"infection",17.5,17.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0464285714285714,-0.100083458556983,0.186179735051916,0.464095480892257
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.339,0.241,0.424,0,0,NA,20,23,"infection",21.5,21.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0466836734693878,-0.667753732471236,0.208335780994148,0.4628257234351
1011,"Ionescu I","101","101","Canada","Canada Omicron Adolscents","","Pfizer & BioNTech","B.1.1.529","infection","infection",NA,12,17,0.222,0.084,0.339,0,0,NA,24,27,"infection",25.5,25.5,"1011&Canada Omicron Adolscents&B.1.1.529&infection&12&17",0.0650510204081633,-1.25404914230611,0.376635751222604,0.392078423527843
