"study_id","author","location_id","location_id2","location_name","location_name2","vac_before_booster","vaccine_developer","variant","symptom_severity","severity","sample_size","age_start","age_end","efficacy_mean","efficacy_lower","efficacy_upper","booster","vemt","mean_time_since.vaccination","start_interval","end_interval","sev_severity","mid_point1","mid_point","study_id2","se","mean_logit","sd_logit","in_var"
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Johnson & Johnson","B.1.617.2","severe","hosp",NA,18,64,0.594,0.501,0.67,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.0431122448979592,0.380526159760912,0.178767332180422,0.481614641307647
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Johnson & Johnson","B.1.617.2","severe","death",NA,18,64,0.598,0.352,0.751,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.101785714285714,0.397138665331611,0.423408518801121,0.313441563987752
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Johnson & Johnson","B.1.617.2","severe","death",NA,18,64,0.671,0.432,0.81,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0964285714285714,0.71271138620631,0.436804712055098,0.322030594359765
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Johnson & Johnson","B.1.617.2","severe","death",NA,18,64,0.761,0.567,0.868,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0767857142857143,1.15816980593018,0.422180209291421,0.360877483558527
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Johnson & Johnson","B.1.617.2","severe","hosp",NA,65,100,0.264,0.079,0.413,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0852040816326531,-1.02528101558256,0.438509148718776,0.342586148962677
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Johnson & Johnson","B.1.617.2","severe","hosp",NA,65,100,0.59,0.462,0.687,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0573979591836735,0.363965377201411,0.237279698981701,0.417399355799961
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Johnson & Johnson","B.1.617.2","severe","hosp",NA,65,100,0.467,0.299,0.595,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0755102040816327,-0.132192166496947,0.303362262341289,0.363912671437025
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Johnson & Johnson","B.1.617.2","severe","death",NA,65,100,0.533,0.282,0.696,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.105612244897959,0.132192166496947,0.424297218274641,0.307710887584701
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Johnson & Johnson","B.1.617.2","severe","death",NA,65,100,0.576,0.325,0.733,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.104081632653061,0.306374205463933,0.426172827621615,0.309965209939033
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Johnson & Johnson","B.1.617.2","severe","death",NA,65,100,0.395,0.133,0.578,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.113520408163265,-0.42634269312972,0.475030476674402,0.296799406401781
564,"Grannis SJ","102","102","United States","US delta hosp ","","Johnson & Johnson","B.1.617.2","Severe","Hosp",NA,18,75,0.6,0.31,0.77,0,1,13,NA,NA,"severe",NA,13,"564&US delta hosp &B.1.617.2&Hosp&18&75",0.11734693877551,0.405465108108164,0.488945578231293,0.291920179679905
