"mid_point","pred5","pred_lo","pred_hi","ve","ve_lower","ve_upper"
0,0.690785622501549,-0.443413315364289,2.42354782320647,0.666141669595836,0.390927945748633,0.918605407818117
0.1,0.674359891835394,-0.442573627585895,2.37592134129191,0.662478723448452,0.391127896469739,0.914972660628297
0.2,0.658008288275258,-0.441777000667944,2.32859691927673,0.658812836224145,0.391317627118272,0.911217893205548
0.3,0.641730811821141,-0.441023434610438,2.28157455716091,0.655144608117359,0.391497132310115,0.907339511956501
0.4,0.625527462473043,-0.440312929413375,2.2369247424621,0.651474637453632,0.391666406965005,0.903516707435971
0.5,0.609398240230964,-0.439645485076757,2.1935778427587,0.647803520324754,0.391825446304405,0.899671314801208
0.6,0.593343145094904,-0.439021101600582,2.15050917066326,0.644131850229831,0.391974245849499,0.895716347369589
0.7,0.577362177064863,-0.438439778984852,2.10771872617579,0.640460217722686,0.392112801419304,0.891651137605855
0.8,0.561455336140841,-0.437901517229566,2.0651157901443,0.636789210065995,0.392241109128898,0.887466097632421
0.9,0.545622622322838,-0.437406316334723,2.0227707325816,0.633119410892547,0.392359165387775,0.883167204985632
1,0.529864035610854,-0.436954176300325,1.98070457310086,0.62945139987399,0.392466966898312,0.87875624997049
1.1,0.514179576004888,-0.436545097126371,1.93891731170207,0.625785752397413,0.392564510654365,0.874233150619511
1.2,0.498569243504942,-0.43617907881286,1.89740894838523,0.622123039250088,0.392651793939979,0.86959798857943
1.3,0.483033038111014,-0.435856121359794,1.85269464669298,0.618463826312681,0.392728814328222,0.864443175054861
1.4,0.467570959823106,-0.435576224767172,1.80777265052624,0.614808674261217,0.392795569680143,0.859092463407653
1.5,0.452183008641216,-0.435339389034993,1.76315820738415,0.611158138278067,0.39285205814385,0.853604762295233
1.6,0.436869184565346,-0.435145614163259,1.71885131726673,0.607512767772193,0.392898278153712,0.847980819581223
1.7,0.421629487595494,-0.43497481678777,1.67485198017396,0.60387310610889,0.392939019063828,0.842221644459599
1.8,0.406463917731661,-0.43483042619662,1.63116019610586,0.60023969034921,0.392973462231298,0.83632851202898
