"study_id","author","location_id","location_id2","location_name","location_name2","vac_before_booster","vaccine_developer","variant","symptom_severity","severity","sample_size","age_start","age_end","efficacy_mean","efficacy_lower","efficacy_upper","booster","vemt","mean_time_since.vaccination","start_interval","end_interval","sev_severity","mid_point1","mid_point","study_id2","se","mean_logit","sd_logit","in_var"
1001,"Skowronski D","101","101","Canada","Canada(British Columbia/Delta) hosp","","Moderna","B.1.617.2","Severe","hosp",NA,18,80,0.98,0.95,0.99,0,0,NA,8,11,"severe",9.5,9.5,"1001&Canada(British Columbia/Delta) hosp&B.1.617.2&hosp&18&80",0.0102040816326531,3.89182029811063,0.520616409829238,0.989949493661166
1001,"Skowronski D","101","101","Canada","Canada(British Columbia/Delta) hosp","","Moderna","B.1.617.2","Severe","hosp",NA,18,80,0.96,0.92,0.98,0,0,NA,12,15,"severe",13.5,13.5,"1001&Canada(British Columbia/Delta) hosp&B.1.617.2&hosp&18&80",0.0153061224489796,3.17805383034794,0.39859693877551,0.808290376865476
1001,"Skowronski D","101","101","Canada","Canada(British Columbia/Delta) hosp","","Moderna","B.1.617.2","Severe","hosp",NA,18,80,0.84,0.63,0.93,0,0,NA,16,19,"severe",17.5,17.5,"1001&Canada(British Columbia/Delta) hosp&B.1.617.2&hosp&18&80",0.076530612244898,1.65822807660353,0.569424198250729,0.361478445646026
518,"Rosenberg E","102","102","United States","USA NY delta hosp 18-49","","Moderna","B.1.617.2","Severe","hosp",NA,18,49,0.968,0.947,0.982,0,0,NA,0,4,"severe",2,2,"518&USA NY delta hosp 18-49&B.1.617.2&hosp&18&49",0.00892857142857144,3.40949618447685,0.288241587957497,1.05830052442584
518,"Rosenberg E","102","102","United States","USA NY delta hosp 18-49","","Moderna","B.1.617.2","Severe","hosp",NA,18,49,0.92,0.866,0.955,0,0,NA,5,8,"severe",6.5,6.5,"518&USA NY delta hosp 18-49&B.1.617.2&hosp&18&49",0.0227040816326531,2.44234703536921,0.308479370008873,0.663663648395968
518,"Rosenberg E","102","102","United States","USA NY delta hosp 18-49","","Moderna","B.1.617.2","Severe","hosp",NA,18,49,0.961,0.929,0.982,0,0,NA,9,12,"severe",10.5,10.5,"518&USA NY delta hosp 18-49&B.1.617.2&hosp&18&49",0.0135204081632653,3.20441276284064,0.360746235578998,0.860013163567532
518,"Rosenberg E","102","102","United States","USA NY delta hosp 18-49","","Moderna","B.1.617.2","Severe","hosp",NA,18,49,0.975,0.961,0.985,0,0,NA,13,16,"severe",14.5,14.5,"518&USA NY delta hosp 18-49&B.1.617.2&hosp&18&49",0.00612244897959184,3.66356164612965,0.251177394034537,1.27801930084539
518,"Rosenberg E","102","102","United States","USA NY delta hosp 50-64","","Moderna","B.1.617.2","Severe","hosp",NA,50,64,0.973,0.961,0.983,0,0,NA,0,4,"severe",2,2,"518&USA NY delta hosp 50-64&B.1.617.2&hosp&50&64",0.00561224489795919,3.58454721618167,0.213628902514529,1.33484762494383
518,"Rosenberg E","102","102","United States","USA NY delta hosp 50-64","","Moderna","B.1.617.2","Severe","hosp",NA,50,64,0.97,0.945,0.986,0,0,NA,5,8,"severe",6.5,6.5,"518&USA NY delta hosp 50-64&B.1.617.2&hosp&50&64",0.0104591836734694,3.47609868983527,0.359422119363209,0.977802414077409
518,"Rosenberg E","102","102","United States","USA NY delta hosp 50-64","","Moderna","B.1.617.2","Severe","hosp",NA,50,64,0.967,0.944,0.982,0,0,NA,9,12,"severe",10.5,10.5,"518&USA NY delta hosp 50-64&B.1.617.2&hosp&50&64",0.00969387755102042,3.37769093398681,0.303778557582665,1.01566675015402
518,"Rosenberg E","102","102","United States","USA NY delta hosp 50-64","","Moderna","B.1.617.2","Severe","hosp",NA,50,64,0.969,0.959,0.977,0,0,NA,13,16,"severe",14.5,14.5,"518&USA NY delta hosp 50-64&B.1.617.2&hosp&50&64",0.00459183673469388,3.44227740740562,0.15286250323559,1.47572957474524
518,"Rosenberg E","102","102","United States","USA NY delta hosp =>65","","Moderna","B.1.617.2","Severe","hosp",NA,65,100,0.972,0.967,0.977,0,0,NA,0,4,"severe",2,2,"518&USA NY delta hosp =>65&B.1.617.2&hosp&65&100",0.00255102040816327,3.54715129428523,0.0937323783128772,1.97989898732233
518,"Rosenberg E","102","102","United States","USA NY delta hosp =>65","","Moderna","B.1.617.2","Severe","hosp",NA,65,100,0.964,0.953,0.974,0,0,NA,5,8,"severe",6.5,6.5,"518&USA NY delta hosp =>65&B.1.617.2&hosp&65&100",0.00535714285714286,3.28757235615443,0.154366725943489,1.36626010212795
518,"Rosenberg E","102","102","United States","USA NY delta hosp =>65","","Moderna","B.1.617.2","Severe","hosp",NA,65,100,0.952,0.939,0.963,0,0,NA,9,12,"severe",10.5,10.5,"518&USA NY delta hosp =>65&B.1.617.2&hosp&65&100",0.00612244897959184,2.98736402388347,0.133982164294289,1.27801930084539
518,"Rosenberg E","102","102","United States","USA NY delta hosp =>65","","Moderna","B.1.617.2","Severe","hosp",NA,65,100,0.941,0.933,0.948,0,0,NA,13,16,"severe",14.5,14.5,"518&USA NY delta hosp =>65&B.1.617.2&hosp&65&100",0.00382653061224487,2.76940569567966,0.0689229022901146,1.61658075373096
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.99,0.95,0.99,0,0,NA,0,4,"severe",2,2,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.0102040816326531,4.59511985013459,1.0307153164296,0.989949493661166
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.99,0.95,0.99,0,0,NA,5,9,"severe",7,7,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.0102040816326531,4.59511985013459,1.0307153164296,0.989949493661166
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.99,0.91,0.99,0,0,NA,10,14,"severe",12,12,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.0204081632653061,4.59511985013459,2.0614306328592,0.7
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.94,0.57,0.99,0,0,NA,15,19,"severe",17,17,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.107142857142857,2.75153531304195,1.89969604863222,0.305505046330389
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.86,0.01,0.98,0,0,NA,20,24,"severe",22,22,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.247448979591837,1.81528996663825,2.05522408298868,0.201028284412967
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 12-49 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,12,49,0.79,-0.5,0.97,0,0,NA,25,29,"severe",27,27,"519&Netherlands delta 12-49 hosp &B.1.617.2&hosp&12&49",0.375,1.3249254147436,2.26039783001808,0.163299316185545
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.97,0.94,0.99,0,0,NA,0,4,"severe",2,2,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.0127551020408163,3.47609868983527,0.438319657760011,0.885437744847146
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.97,0.93,0.99,0,0,NA,5,9,"severe",7,7,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.0153061224489796,3.47609868983527,0.525983589312013,0.808290376865476
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.98,0.95,0.99,0,0,NA,10,14,"severe",12,12,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.0102040816326531,3.89182029811063,0.520616409829238,0.989949493661166
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.88,0.72,0.95,0,0,NA,15,19,"severe",17,17,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.0586734693877551,1.99243016469021,0.555619975262832,0.412837477233712
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.95,0.65,0.99,0,0,NA,20,24,"severe",22,22,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.086734693877551,2.94443897916644,1.82599355531686,0.339549875050866
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 50-69 hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,50,69,0.85,0.39,0.96,0,0,NA,25,29,"severe",27,27,"519&Netherlands delta 50-69 hosp &B.1.617.2&hosp&50&69",0.145408163265306,1.73460105538811,1.14045618247299,0.262244027242874
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 70+ hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,70,99,0.85,0.54,0.95,0,0,NA,10,14,"severe",12,12,"519&Netherlands delta 70+ hosp &B.1.617.2&hosp&70&99",0.104591836734694,1.73460105538811,0.820328131252501,0.30920827300957
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 70+ hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,70,99,0.94,0.77,0.99,0,0,NA,15,19,"severe",17,17,"519&Netherlands delta 70+ hosp &B.1.617.2&hosp&70&99",0.0561224489795918,2.75153531304195,0.995078882616876,0.422115882408869
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 70+ hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,70,99,0.88,0.68,0.96,0,0,NA,20,24,"severe",22,22,"519&Netherlands delta 70+ hosp &B.1.617.2&hosp&70&99",0.0714285714285714,1.99243016469021,0.676406926406926,0.374165738677394
519,"RIVM COVID-19 group","89","89","Netherlands","Netherlands delta 70+ hosp ","","Moderna","B.1.617.2","Severe","hosp",NA,70,99,0.95,0.82,0.99,0,0,NA,25,29,"severe",27,27,"519&Netherlands delta 70+ hosp &B.1.617.2&hosp&70&99",0.0433673469387755,2.94443897916644,0.912996777658431,0.480196038399025
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.959,0.936,0.973,0,0,NA,0,4,"severe",2,2,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.00943877551020406,3.15231900817913,0.240056347063864,1.02930047093133
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.963,0.929,0.98,0,0,NA,5,8,"severe",6.5,6.5,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.0130102040816326,3.2591354991539,0.36513721426939,0.87671400751921
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.934,0.875,0.965,0,0,NA,9,12,"severe",10.5,10.5,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.0229591836734694,2.64982169620242,0.372447986397206,0.659966329107444
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.808,0.569,0.914,0,0,NA,13,16,"severe",14.5,14.5,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.0880102040816327,1.43706668649331,0.567309999494848,0.337080388640154
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.818,0.185,0.959,0,0,NA,21,24,"severe",22.5,22.5,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.197448979591837,1.50285564952595,1.32626467390202,0.225046650346192
521,"Chemaitelly H","151","151","Qatar","Qatar delta ","","Moderna","B.1.617.2","severe","hosp&death",NA,20,70,0.441,-0.865,0.833,0,0,NA,25,32,"severe",28.5,28.5,"521&Qatar delta &B.1.617.2&hosp&death&20&70",0.433163265306122,-0.237104597708253,1.75711918880947,0.151940723672134
1003,"Florea A","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,75,0.959,0.935,0.974,0,0,NA,0,8,"severe",4,4,"1003&US delta hosp&B.1.617.2&hosp&18&75",0.00994897959183672,3.15231900817913,0.253032365824073,1.00256082365521
1003,"Florea A","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,75,0.974,0.966,0.98,0,0,NA,9,16,"severe",12.5,12.5,"1003&US delta hosp&B.1.617.2&hosp&18&75",0.00357142857142857,3.62331476562105,0.141029401809689,1.67332005306815
1003,"Florea A","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,75,0.948,0.936,0.957,0,0,NA,17,24,"severe",20.5,20.5,"1003&US delta hosp&B.1.617.2&hosp&18&75",0.00535714285714283,2.90311078367359,0.108672972597023,1.36626010212795
1003,"Florea A","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,75,0.945,0.909,0.967,0,0,NA,25,32,"severe",28.5,28.5,"1003&US delta hosp&B.1.617.2&hosp&18&75",0.0147959183673469,2.84385174226127,0.284673754061509,0.822108307320585
1010,"Bajema K ","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,85,0.896,0.801,0.945,0,0,NA,2,15,"severe",8.5,8.5,"1010&US delta hosp&B.1.617.2&hosp&18&85",0.036734693877551,2.15354951383356,0.39421675263512,0.521749194749951
1010,"Bajema K ","102","102","United States","US delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,18,85,0.961,0.777,0.913,0,0,NA,16,20,"severe",18,18,"1010&US delta hosp&B.1.617.2&hosp&18&85",0.0346938775510204,3.20441276284064,0.925688453561204,0.536875492193159
531,"Berec L","47","47","Czechia","Czech delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,12,65,0.9,0.82,0.875,0,0,NA,12,20,"severe",16,16,"531&Czech delta hosp&B.1.617.2&hosp&12&65",0.014030612244898,2.19722457733622,0.155895691609977,0.844231764817738
531,"Berec L","47","47","Czechia","Czech delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,12,65,0.86,0.845,0.88,0,0,NA,21,28,"severe",24.5,24.5,"531&Czech delta hosp&B.1.617.2&hosp&12&65",0.00892857142857144,1.81528996663825,0.0741575700047462,1.05830052442584
531,"Berec L","47","47","Czechia","Czech delta hosp","","Moderna","B.1.617.2","severe","hosp",NA,12,65,0.815,0.78,0.845,0,0,NA,29,36,"severe",32.5,32.5,"531&Czech delta hosp&B.1.617.2&hosp&12&65",0.0165816326530612,1.48283228816254,0.109976008310802,0.776580274715321
531,"Berec L","47","47","Czechia","Czech delta death","","Moderna","B.1.617.2","severe","death",NA,12,65,0.96,0.898,0.985,0,0,NA,12,20,"severe",16,16,"531&Czech delta death&B.1.617.2&death&12&65",0.0221938775510204,3.17805383034794,0.577965561224489,0.671248622079538
531,"Berec L","47","47","Czechia","Czech delta death","","Moderna","B.1.617.2","severe","death",NA,12,65,0.91,0.86,0.94,0,0,NA,21,28,"severe",24.5,24.5,"531&Czech delta death&B.1.617.2&death&12&65",0.0204081632653061,2.31363492918063,0.24918392265331,0.7
531,"Berec L","47","47","Czechia","Czech delta death","","Moderna","B.1.617.2","severe","death",NA,12,65,0.87,0.82,0.92,0,0,NA,29,36,"severe",32.5,32.5,"531&Czech delta death&B.1.617.2&death&12&65",0.0255102040816327,1.90095876119305,0.225554412746531,0.626099033699941
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Moderna","B.1.617.2","severe","hosp",NA,18,85,0.953,0.915,0.974,0,0,NA,18,25,"severe",21.5,21.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0150510204081633,3.00946730194414,0.336027782549245,0.815111513635415
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Moderna","B.1.617.2","severe","hosp",NA,18,85,0.911,0.849,0.948,0,0,NA,26,33,"severe",29.5,29.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0252551020408163,2.32590652752782,0.311487586684793,0.629253204965693
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Moderna","B.1.617.2","severe","hosp",NA,18,64,0.849,0.754,0.908,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.0392857142857143,1.72677934949642,0.306443219414459,0.504524979109513
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Moderna","B.1.617.2","severe","hosp",NA,18,64,0.815,0.782,0.843,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.0155612244897959,1.48283228816254,0.103208253953214,0.801637668039416
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Moderna","B.1.617.2","severe","hosp",NA,18,64,0.816,0.779,0.847,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.0173469387755102,1.48947859735512,0.115535344572612,0.759256602365297
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Moderna","B.1.617.2","severe","hosp",NA,18,64,0.425,-0.04,0.682,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.184183673469388,-0.302280871872934,0.75369278146041,0.233009932854512
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Moderna","B.1.617.2","severe","death",NA,18,64,0.777,0.307,0.928,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.158418367346939,1.24826857890753,0.914280908789923,0.251244887627144
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Moderna","B.1.617.2","severe","death",NA,18,64,0.841,0.75,0.899,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0380102040816327,1.66568745775272,0.284254324977248,0.512920313813118
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Moderna","B.1.617.2","severe","death",NA,18,64,0.833,0.746,0.89,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.036734693877551,1.60703982975009,0.264067499173689,0.521749194749951
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Moderna","B.1.617.2","severe","death",NA,18,64,0.797,-0.443,0.971,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.360714285714286,1.36764869974843,2.22950773352217,0.166501568392696
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Moderna","B.1.617.2","severe","hosp",NA,65,100,0.838,0.735,0.901,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0423469387755102,1.6434217652497,0.31193419646653,0.485947094150436
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Moderna","B.1.617.2","severe","hosp",NA,65,100,0.786,0.747,0.82,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0186224489795918,1.30098077740736,0.110713472804403,0.732793491626299
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Moderna","B.1.617.2","severe","hosp",NA,65,100,0.766,0.733,0.795,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0158163265306123,1.18586105438289,0.0882390848821286,0.79514656794589
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Moderna","B.1.617.2","severe","hosp",NA,65,100,0.693,0.609,0.759,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.038265306122449,0.814182251602706,0.179859582904188,0.511207720338155
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Moderna","B.1.617.2","severe","death",NA,65,100,0.932,0.726,0.983,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0655612244897959,2.61782510950949,1.03448031573144,0.390549846856169
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Moderna","B.1.617.2","severe","death",NA,65,100,0.864,0.804,0.906,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0260204081632653,1.848917883068,0.221442743764172,0.619930419878067
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Moderna","B.1.617.2","severe","death",NA,65,100,0.817,0.767,0.856,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0227040816326531,1.49615294201858,0.151855593452342,0.663663648395968
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Moderna","B.1.617.2","severe","death",NA,65,100,0.719,0.607,0.799,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0489795918367347,0.939506688387301,0.242426421813287,0.451848057057532
564,"Grannis SJ","102","102","United States","US delta hosp ","","Moderna","B.1.617.2","Severe","Hosp",NA,18,75,0.95,0.92,0.97,0,1,14,NA,NA,"severe",NA,14,"564&US delta hosp &B.1.617.2&Hosp&18&75",0.0127551020408163,2.94443897916644,0.268528464017185,0.885437744847147
