"mid_point","pred5","pred_lo","pred_hi","ve","ve_lower","ve_upper"
0,2.98421336971367,1.69103558957427,4.2242180682919,0.951855822503773,0.84436030143601,0.985574369515641
0.1,2.97504244263722,1.68270075152585,4.2146415999465,0.951433806856245,0.8432618240257,0.985437580739261
0.2,2.9659451776335,1.67648293422227,4.20686043691294,0.951011714275336,0.842438251774861,0.985325495475155
0.3,2.95692157470253,1.67030691607371,4.19958573078556,0.950589603729022,0.841616736745009,0.985219937091325
0.4,2.94797163384429,1.66417269708019,4.19237041002249,0.950167534594126,0.840797343077313,0.985114501711547
0.5,2.93909535505879,1.65808027724171,4.18521447462372,0.949745566642016,0.839980134767544,0.985009202554483
0.6,2.93029273834603,1.65202965655826,4.17811792458925,0.949323760024105,0.839165175657512,0.984904052903057
0.7,2.92156378370601,1.64602083502984,4.17108075991909,0.948902175257185,0.838352529426604,0.984799066101766
0.8,2.91290849113873,1.64005381265646,4.1613476432698,0.948480873208568,0.837542259583404,0.984652673039093
0.9,2.90432686064419,1.63412858943812,4.15161930689515,0.948059915081074,0.836734429457419,0.984504965239348
1,2.89581889222238,1.62824516537481,4.14197447556235,0.947639362397844,0.835929102190897,0.984357144312326
1.1,2.88738458587332,1.62240354046653,4.13241314927138,0.947219276987007,0.835126340730749,0.984209233649561
1.2,2.87902394159699,1.61660371471328,4.12293532802226,0.94679972096619,0.834326207820566,0.984061256872847
1.3,2.8707369593934,1.61081123337937,4.11354101181498,0.946380756726888,0.833523985048215,0.983913237828401
1.4,2.86252363926256,1.60368350968011,4.10423020064955,0.945962446918702,0.832532576980054,0.983765200580912
1.5,2.85438398120445,1.59394384550957,4.09500289452595,0.945544854433442,0.831170251220863,0.983617169407434
1.6,2.84631798521908,1.58429232310528,4.0858590934442,0.945128042389112,0.829811556889451,0.983469168791158
1.7,2.83832565130645,1.57472894246723,4.07679879740429,0.944712074113776,0.828456711790723,0.983321223415052
1.8,2.83040697946655,1.56525370359544,4.06782200640623,0.944297013129317,0.827105933162321,0.983173358155372
1.9,2.8225619696994,1.55586660648989,4.06004973254484,0.943882923135101,0.825759437610154,0.983044293462242
2,2.81479062200499,1.5465676511506,4.05262976858827,0.943469867991529,0.824417441044961,0.982920171636304
2.1,2.80709293638331,1.53736015221656,4.04527399017469,0.943057911703522,0.823080641294525,0.982796242365719
