"iso3","iso3.re","iso3.re.var","group"
"PHL",-0.0274859338634495,0.00516610580340323,"t.0"
"RWA",-0.141769351891062,0.00365181571043796,"t.0"
"SEN",-0.0841465251353503,0.00370448313947542,"t.0"
"TCD",0.0624373302848514,0.00662913242425978,"t.0"
"TGO",0.0116838413477793,0.00662913242425978,"t.0"
"TUR",0.0387092682331876,0.00535671706052009,"t.0"
"TZA",0.0129601353279236,0.00365181571043796,"t.0"
"UGA",0.0932717508753455,0.00421620202706039,"t.0"
"VNM",-0.0757731147765286,0.00665047238264754,"t.0"
"ZMB",0.0899248070585262,0.00421620202706039,"t.0"
"ZWE",-0.00250747484817163,0.00365181571043796,"t.0"
"ARM",-0.0665293971267936,0.00367438719279467,"t.1"
"AZE",-0.0045298517601942,0.00566950932582053,"t.1"
"BDI",-0.0366300583228446,0.00566950932582053,"t.1"
"BEN",-0.01188904207084,0.00367438719279467,"t.1"
"BFA",0.0359875808937135,0.00367438719279467,"t.1"
"BGD",-0.0602604321047698,0.00271793530688041,"t.1"
"BOL",-0.017162608007545,0.00271793530688041,"t.1"
"BRA",-0.0281643799691855,0.00445894759530412,"t.1"
"BWA",0.0362849550715489,0.00566950932582053,"t.1"
"CAF",0.00343902179996624,0.00566950932582053,"t.1"
"CIV",0.077019141859846,0.00445894759530412,"t.1"
"CMR",0.0235795495103937,0.00367438719279467,"t.1"
"COD",0.00880296932377345,0.00566950932582053,"t.1"
"COG",0.0475606071338495,0.00566950932582053,"t.1"
"COL",0.00265881197044269,0.00240493066798475,"t.1"
"COM",-0.0445974026735188,0.00566950932582053,"t.1"
"DOM",-0.0499545746811134,0.00271793530688041,"t.1"
"ECU",0.00381422284633073,0.00566950932582053,"t.1"
"EGY",-0.0263443766268756,0.00215657389788421,"t.1"
"ERI",-0.0446320955587777,0.00445894759530412,"t.1"
"ETH",-0.103597492373544,0.00367438719279467,"t.1"
"GAB",0.0275593973516909,0.00566950932582053,"t.1"
"GHA",0.0141141484849229,0.00271793530688041,"t.1"
"GIN",-0.0207783341424195,0.00445894759530412,"t.1"
"GTM",-0.0353477325955337,0.00367438719279467,"t.1"
"GUY",0.057075435314851,0.00566950932582053,"t.1"
"HND",-0.0412276212106669,0.00566950932582053,"t.1"
"HTI",-0.00644934107869098,0.00367438719279467,"t.1"
"IDN",-0.0110550215644438,0.00240493066798475,"t.1"
"IND",0.00781000900793684,0.00367438719279467,"t.1"
"JOR",0.154016498290698,0.00271793530688041,"t.1"
"KAZ",0.175980910120203,0.00445894759530412,"t.1"
"KEN",0.0519535015030314,0.00271793530688041,"t.1"
"KGZ",0.0202648556213286,0.00566950932582053,"t.1"
"KHM",-0.000372323992848843,0.00367438719279467,"t.1"
"LBR",-0.0718896939910715,0.00445894759530412,"t.1"
"LKA",-0.0270758890068885,0.00566950932582053,"t.1"
"LSO",0.1504204000326,0.00445894759530412,"t.1"
"MAR",0.0212909257112169,0.00367438719279467,"t.1"
"MDG",-0.0714759650651655,0.0031246066458485,"t.1"
"MDV",-0.140572617405387,0.00566950932582053,"t.1"
"MEX",0.000155226650729242,0.00566950932582053,"t.1"
"MLI",-0.00527330514200123,0.0031246066458485,"t.1"
"MOZ",-0.0441700583144343,0.00445894759530412,"t.1"
"MRT",0.00984125063255831,0.00566950932582053,"t.1"
"MWI",-0.0104139625060948,0.0031246066458485,"t.1"
"NAM",0.0745646745576092,0.00367438719279467,"t.1"
"NER",-0.00120524079269149,0.00367438719279467,"t.1"
"NGA",0.028759391555522,0.00367438719279467,"t.1"
"NIC",-0.0568777278074922,0.00445894759530412,"t.1"
"NPL",-0.0530417989152761,0.0031246066458485,"t.1"
"PAK",0.02978720738759,0.00445894759530412,"t.1"
"PER",-0.0808292231695674,0.00271793530688041,"t.1"
"PHL",0.0268287740157666,0.00367438719279467,"t.1"
"PRY",-0.0112346194148461,0.00566950932582053,"t.1"
"RWA",-0.0784341553416704,0.00271793530688041,"t.1"
"SDN",-0.0257171541741038,0.00566950932582053,"t.1"
"SEN",-0.0648844670102808,0.00271793530688041,"t.1"
"SLE",-0.0525951486234792,0.00566950932582053,"t.1"
"STP",-0.0412143447363459,0.00566950932582053,"t.1"
"SWZ",0.126264896021836,0.00566950932582053,"t.1"
"TCD",0.0271450322733666,0.00445894759530412,"t.1"
"TGO",0.0281870011002334,0.00445894759530412,"t.1"
"THA",-0.0104499256829362,0.00566950932582053,"t.1"
"TTO",-0.0250170581589178,0.00566950932582053,"t.1"
"TUN",0.045350063343156,0.00566950932582053,"t.1"
"TUR",0.0493004926300771,0.00367438719279467,"t.1"
"TZA",0.019826007836191,0.00271793530688041,"t.1"
"UGA",0.0241730804598198,0.0031246066458485,"t.1"
"UZB",0.100277070447619,0.00566950932582053,"t.1"
"VNM",-0.1421834106658,0.00445894759530412,"t.1"
"YEM",-0.0293683300562625,0.00566950932582053,"t.1"
"ZAF",0.0102056556922095,0.00566950932582053,"t.1"
"ZMB",0.0552634703485006,0.0031246066458485,"t.1"
"ZWE",0.0778839450404071,0.00271793530688041,"t.1"
"ARM",-0.0502082311459483,0.00231314634873186,"t.2"
"AZE",-0.00666546038152661,0.00313797560062189,"t.2"
"BDI",-0.00241239915463909,0.00313406678128861,"t.2"
"BEN",-0.0115111543167397,0.00229939472478453,"t.2"
"BFA",0.021098043337363,0.00229939472478453,"t.2"
"BGD",-0.0439751905378458,0.00188125506684254,"t.2"
"BOL",0.00652132430378021,0.0018947520862139,"t.2"
"BRA",-0.0099062600138613,0.00265425625286355,"t.2"
"BWA",0.00300295671737429,0.00313406678128861,"t.2"
"CAF",0.00233874355565016,0.00313495500271207,"t.2"
"CIV",0.0358952783183162,0.00264100810151471,"t.2"
"CMR",0.00640273531558626,0.00229939472478453,"t.2"
"COD",0.00696622938544214,0.00313495500271207,"t.2"
"COG",0.0364830321670793,0.00313495500271207,"t.2"
"COL",0.00672243436755413,0.00175019349513624,"t.2"
"COM",-0.0298947701839986,0.00313406678128861,"t.2"
"DOM",-0.0206930470234901,0.0018947520862139,"t.2"
"ECU",0.00475060727315242,0.00313974828332181,"t.2"
"EGY",-0.0209650848396633,0.00176565927716813,"t.2"
"ERI",-0.041273012189664,0.00263855314575324,"t.2"
"ETH",-0.0821586945261887,0.00229535099325786,"t.2"
"GAB",0.0086827374620894,0.00313495500271207,"t.2"
"GHA",-0.00570997854933699,0.00185825655249834,"t.2"
"GIN",-0.0155699660636316,0.00264100810151471,"t.2"
"GTM",-0.00694591030402703,0.0023212166932779,"t.2"
"GUY",0.0334122810170639,0.00313974828332181,"t.2"
"HND",-0.0162307914951396,0.00313974828332181,"t.2"
"HTI",0.00362098062177511,0.0023212166932779,"t.2"
"IDN",-0.0155523998052653,0.00173447667909372,"t.2"
"IND",0.0162452465532751,0.00231314634873186,"t.2"
"JOR",0.104175643921952,0.00199561494163515,"t.2"
"KAZ",0.106283526384303,0.00264935673401328,"t.2"
"KEN",0.0384204607835325,0.0018514937281311,"t.2"
"KGZ",0.00155042729398482,0.00313797560062189,"t.2"
"KHM",0.0147832372225313,0.00231314634873186,"t.2"
"LBR",-0.0499270255882941,0.00264100810151471,"t.2"
"LKA",0.00115269265647562,0.00313797560062189,"t.2"
"LSO",0.0830779453350456,0.00263855314575324,"t.2"
"MAR",0.0159375006584536,0.00238152615663057,"t.2"
"MDG",-0.0537973519435777,0.00204375952716509,"t.2"
"MDV",-0.0731158218051476,0.00313797560062189,"t.2"
"MEX",0.00983335156889522,0.00313974828332181,"t.2"
"MLI",0.00396136984548972,0.00204924880211991,"t.2"
"MOZ",-0.0248603640998894,0.00263855314575324,"t.2"
"MRT",-0.00297797469121171,0.00313495500271207,"t.2"
"MWI",-0.010960149402262,0.00204375952716509,"t.2"
"NAM",0.0330589262974459,0.00229535099325786,"t.2"
"NER",0.0118109880070502,0.00229939472478453,"t.2"
"NGA",0.0256196898767483,0.00229939472478453,"t.2"
"NIC",-0.0334378671627649,0.00265425625286355,"t.2"
"NPL",-0.0437623586396645,0.00206791632354766,"t.2"
"PAK",0.0370512493747544,0.00264935673401328,"t.2"
"PER",-0.0437970229155217,0.0018947520862139,"t.2"
"PHL",0.0162998367164954,0.00231314634873186,"t.2"
"PRY",0.0113970448609479,0.00313974828332181,"t.2"
"RWA",-0.0576248059228326,0.0018514937281311,"t.2"
"SDN",-0.00832401849348841,0.00313406678128861,"t.2"
"SEN",-0.0567275494199695,0.00185825655249834,"t.2"
"SLE",-0.0231560582244754,0.00313495500271207,"t.2"
"STP",-0.0278859506446065,0.00313495500271207,"t.2"
"SWZ",0.0787153663709907,0.00313406678128861,"t.2"
"TCD",0.0179656320474384,0.00264100810151471,"t.2"
"TGO",0.00926880659128172,0.00264100810151471,"t.2"
"THA",-0.0116192299175877,0.00313797560062189,"t.2"
"TTO",-0.00234853689999523,0.00313974828332181,"t.2"
"TUN",0.0351700349317378,0.00315299549249819,"t.2"
"TUR",0.0194344929626432,0.00238152615663057,"t.2"
"TZA",0.00385770172858517,0.0018514937281311,"t.2"
"UGA",0.021001290686107,0.00204375952716509,"t.2"
"UZB",0.0552940185335912,0.00313797560062189,"t.2"
"VNM",-0.0797925340438609,0.00264935673401328,"t.2"
"YEM",-0.0173395824210468,0.00315299549249819,"t.2"
"ZAF",-0.0190614123613418,0.00313406678128861,"t.2"
"ZMB",0.0394774863171694,0.00204375952716509,"t.2"
"ZWE",0.03344661375939,0.0018514937281311,"t.2"
"ARM",-0.0243376981609147,0.00123023394806024,"t.3"
"AZE",-0.00461706223415079,0.00150103753519578,"t.3"
"BDI",0.00978288379801369,0.00149975006653783,"t.3"
"BEN",-0.0103172040906868,0.00122504826314134,"t.3"
"BFA",0.00966058376867878,0.00122504826314134,"t.3"
"BGD",-0.02479140179503,0.00106240572916561,"t.3"
"BOL",0.0134272646092721,0.00106788292277257,"t.3"
"BRA",-0.00112325773496098,0.00134932589925349,"t.3"
"BWA",-0.004898840069004,0.00149975006653783,"t.3"
