mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,1.1453409486546,0.229763477356404,2.16466009205396,0.858658893574709,-7.71164025778733,-0.258302357730029,0.758658893574709,0.557189498307407,0.897030782292606
0.1,1.14534094965448,0.228750993817105,2.16470252535121,0.858658893757782,-7.7120099292511,-0.257028992045045,0.758658893757782,0.55693967444613,0.897034701644183
0.2,1.14534095065435,0.228688441250339,2.16474382114295,0.858658893940854,-7.71236970602736,-0.256950364114308,0.758658893940854,0.556924239052803,0.897038515803263
0.3,1.14534095165422,0.228686314378151,2.16478397942918,0.858658894123927,-7.71271958688899,-0.25694769074438,0.758658894123927,0.556923714226543,0.897042224780186
0.4,1.1453409526541,0.228683739949265,2.16482300020989,0.858658894306999,-7.71305957064259,-0.256944454826102,0.758658894306999,0.556923078961174,0.897045828585004
0.5,1.14534095365398,0.228680717963683,2.16486088348509,0.858658894490072,-7.71338965612846,-0.256940656363821,0.758658894490072,0.5569223332566,0.897049327227486
0.6,1.14534095465385,0.228677248421403,2.16489762925478,0.858658894673145,-7.71370984222065,-0.256936295362636,0.758658894673145,0.556921477112705,0.897052720717115
0.7,1.14534095565373,0.228685371594514,2.16493323751895,0.858658894856218,-7.71402012782698,-0.256946505715222,0.758658894856218,0.556923481585532,0.897056009063088
0.8,1.14534095665361,0.228700349217545,2.16496770827761,0.858658895039292,-7.71432051188897,-0.256965331927141,0.758658895039292,0.556927177456405,0.897059192274319
0.9,1.14534095765349,0.228714739339743,2.16500104153076,0.858658895222365,-7.71461099338191,-0.25698341994201,0.758658895222365,0.556930728349926,0.897062270359436
1,1.14534095865337,0.228728541961109,2.16503323727839,0.858658895405439,-7.71489157131485,-0.257000769727955,0.758658895405439,0.556934134266807,0.897065243326781
1.1,1.14534095965325,0.228741757081643,2.16506429552051,0.858658895588513,-7.71516224473061,-0.257017381254399,0.758658895588513,0.556937395207731,0.897068111184413
1.2,1.14534096065313,0.228754384701343,2.16509421625712,0.858658895771587,-7.71542301270578,-0.257033254492067,0.758658895771587,0.556940511173352,0.897070873940105
