mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,1.34599805920351,1.2288585189235,6.14303299432162,0.893474589690691,-464.463179291218,-2.41732649556302,0.793474589690691,0.77361872594103,0.997856208068728
0.1,1.34599806015865,1.2288585199224,6.09441672101482,0.893474589847213,-442.375358212132,-2.41732649897658,0.793474589847213,0.77361872611597,0.997749650196574
0.2,1.34599806111401,1.22885852092131,6.0460513241696,0.89347459000377,-421.441647219841,-2.41732650239016,0.79347459000377,0.773618726290911,0.997638399513686
0.3,1.34599806206959,1.22885852192022,5.99793680378598,0.893474590160363,-401.597298796686,-2.41732650580376,0.793474590160364,0.773618726465853,0.997522282723444
0.4,1.34599806302539,1.22885852291913,5.95007315986395,0.893474590316993,-382.781415430206,-2.41732650921739,0.793474590316993,0.773618726640796,0.997401121884013
0.5,1.34599806398141,1.22885852391805,5.9024603924035,0.893474590473659,-364.936709067739,-2.41732651263102,0.793474590473659,0.77361872681574,0.997274734374381
0.6,1.34599806493766,1.22885852491698,5.85509850140465,0.893474590630361,-348.009276264853,-2.41732651604468,0.793474590630361,0.773618726990685,0.997142932865461
0.7,1.34599806589412,1.22885852591591,5.80798748686739,0.893474590787099,-331.94838796347,-2.41732651945836,0.793474590787099,0.77361872716563,0.997005525296594
0.8,1.3459980668508,1.22885852691485,5.7609033278818,0.893474590943873,-316.635128028919,-2.41732652287205,0.793474590943873,0.773618727340577,0.99686161407819
0.9,1.34599806780771,1.22885852791379,5.71249063016806,0.893474591100684,-301.623854539258,-2.41732652628577,0.793474591100684,0.773618727515525,0.996706451139956
1,1.34599806876483,1.22885852891274,5.66433851599219,0.89347459125753,-287.397147905778,-2.4173265296995,0.79347459125753,0.773618727690473,0.996544540928491
1.1,1.34599806972218,1.2288585299117,5.61644698535419,0.893474591414413,-273.910883556743,-2.41732653311326,0.793474591414413,0.773618727865423,0.996375641340751
1.2,1.34599807067974,1.22885853091066,5.56881603825405,0.893474591571332,-261.123571168899,-2.41732653652703,0.793474591571332,0.773618728040373,0.996199504303025
1.3,1.34599807163753,1.22885853190962,5.52144567469178,0.893474591728287,-248.996189236428,-2.41732653994081,0.793474591728287,0.773618728215325,0.996015875766711
1.4,1.34599807259554,1.22885853290859,5.47433589466738,0.893474591885278,-237.492030498001,-2.41732654335462,0.793474591885278,0.773618728390277,0.995824495713195
1.5,1.34599807355376,1.22885853390757,5.42748669818084,0.893474592042305,-226.576557480722,-2.41732654676845,0.793474592042305,0.773618728565231,0.995625098168327
1.6,1.34599807451221,1.22885853490655,5.38089808523217,0.893474592199368,-216.217267472191,-2.4173265501823,0.793474592199369,0.773618728740185,0.995417411226967
1.7,1.34599807547088,1.22885853590554,5.33457005582136,0.893474592356468,-206.383566280491,-2.41732655359616,0.793474592356468,0.773618728915141,0.995201157088108
1.8,1.34599807642977,1.22885853690453,5.28850260994842,0.893474592513604,-197.046650186962,-2.41732655701005,0.793474592513604,0.773618729090097,0.994976052101049
1.9,1.34599807738888,1.22885853790353,5.24269574761335,0.893474592670776,-188.179395538388,-2.41732656042395,0.793474592670776,0.773618729265054,0.994741806823136
2,1.34599807834821,1.22885853890253,5.19714946881614,0.893474592827984,-179.756255463985,-2.41732656383787,0.793474592827984,0.773618729440013,0.994498126089541
2.1,1.34599807930776,1.22885853990154,5.1518637735568,0.893474592985228,-171.753163238495,-2.41732656725181,0.793474592985228,0.773618729614972,0.994244709095584
2.2,1.34599808026753,1.22885854090055,5.10779891143272,0.893474593142508,-164.306100774508,-2.41732657066577,0.793474593142508,0.773618729789932,0.993986991485322
2.3,1.34599808122752,1.22885854189957,5.06508958714948,0.893474593299825,-157.394631561609,-2.41732657407975,0.793474593299825,0.773618729964893,0.993726262985128
2.4,1.34599808218773,1.2288585428986,5.0226288826392,0.893474593457177,-150.809870004329,-2.41732657749374,0.793474593457177,0.773618730139855,0.993455920092258
2.5,1.34599808314817,1.22885854389763,4.98041679790188,0.893474593614566,-144.535027708356,-2.41732658090776,0.793474593614566,0.773618730314818,0.993175693104653
2.6,1.34599808410882,1.22885854489667,4.93845333293751,0.893474593771991,-138.554238610265,-2.41732658432179,0.793474593771991,0.773618730489782,0.992885308832465
