mid_point,pred_lo,pred_hi,ve_lower,ve_upper
0,0.714182204047206,1.30494477962869,0.671324614573455,0.786666005104468
0.1,0.713352379989421,1.30493806426776,0.671141489633052,0.786664878112956
0.2,0.712532779648978,1.30527830495851,0.670960569790848,0.786721972841375
0.3,0.711723403025875,1.30557851745034,0.670781856984616,0.786772341312603
0.4,0.710924250120114,1.30486132790926,0.670605353125593,0.786651999684772
0.5,0.710135320931693,1.30089203619868,0.670431060098569,0.785985072994898
0.6,0.709356615460614,1.29695854360904,0.670258979761968,0.785322665922106
0.7,0.708588133706875,1.29516370644578,0.670089113947935,0.785019917613959
0.8,0.707829875670477,1.29462297861533,0.669921464462411,0.784928648349464
0.9,0.707081841351421,1.29274431149791,0.669756033085221,0.784611330147376
1,0.706344030749705,1.29276339141944,0.669592821570149,0.784614554567741
1.1,0.70561644386533,1.29272106398262,0.66943183164502,0.784607401375204
1.2,0.704899080698296,1.28825195332605,0.66927306501178,0.78385116718264
1.3,0.704191941248604,1.28529039522402,0.66911652334657,0.78334897299332
1.4,0.703495025516252,1.28525017427834,0.668962208299806,0.783342146883714
1.5,0.702808333501241,1.28482565958659,0.668810121496254,0.783270090761032
1.6,0.702131865203571,1.28079910771794,0.668660264535106,0.782585771533611
1.7,0.701465620623242,1.28017816989936,0.668512638990052,0.782480103355524
1.8,0.700809599760254,1.2795673459578,0.668367246409356,0.782376120133305
1.9,0.699110738799671,1.27896663589326,0.667990582033007,0.782273823649919
2,0.698373350830629,1.27837603970575,0.667827024492279,0.782173215658751
2.1,0.695667107729063,1.27779555739525,0.667226415098278,0.782074297883616
2.2,0.692598005535108,1.27720067831813,0.666544616604185,0.781972893196439
2.3,0.692533984206405,1.27656406822102,0.666530386886884,0.781864337238479
2.4,0.691001824615259,1.27593518978734,0.666189750558299,0.781757061440315
2.5,0.689223203604538,1.27484349546984,0.665794102253528,0.781570746952766
2.6,0.688701446457678,1.27339161539867,0.665677994821416,0.781322783689421
2.7,0.688511525383422,1.27336548042202,0.665635726404138,0.781318318300042
2.8,0.688313552521133,1.27295940764958,0.665591663167671,0.781248928778796
2.9,0.688142093846198,1.26977222559561,0.665553498915022,0.780703754196888
3,0.687969557290995,1.26975967637973,0.665515092554452,0.780701605695765
3.1,0.687788172656069,1.26974738649402,0.665474714260268,0.780699501578854
3.2,0.687597939941419,1.26973535593849,0.665432363678158,0.780697441847077
3.3,0.687398859147046,1.26971607925486,0.665388040436645,0.780694141488529
3.4,0.68719093027295,1.26968948896023,0.665341744147101,0.780689588908963
3.5,0.686633295108936,1.26888768389337,0.665217568480361,0.780552278278122
3.6,0.68502323997249,1.26789368574048,0.664858908792278,0.780381968437858
3.7,0.683644042419432,1.26691644371797,0.664551524027004,0.780214436993258
3.8,0.683603182307032,1.26592774571441,0.664542415315264,0.780044848218507
3.9,0.683562533390873,1.26495333983583,0.664533353562764,0.779877619024081
4,0.683557184352078,1.26399888568698,0.664532161107045,0.77971372552601
4.1,0.683557185339386,1.26241021766586,0.664532161327145,0.77944073428621
4.2,0.683557186326999,1.26044831878358,0.664532161547312,0.779103273707615
4.3,0.683557187314915,1.25842539339398,0.664532161767548,0.778754928933172
4.4,0.683557188303135,1.25634144149707,0.664532161987851,0.77839566443302
4.5,0.683557189291659,1.2543004113145,0.664532162208222,0.778043395146552
4.6,0.683557190280488,1.25428044584069,0.664532162428661,0.778039947252397
4.7,0.683557191269621,1.25426103243529,0.664532162649167,0.77803659465979
4.8,0.683258158194765,1.25424217109829,0.664465496175217,0.778033337371816
4.9,0.682917508125082,1.25422386182969,0.664389543612751,0.778030175391477
5,0.682568009975668,1.25420610462948,0.664311609409318,0.778027108721684
5.1,0.682209663746523,1.25418889949768,0.664231692888152,0.778024137365262
5.2,0.680560808614049,1.25417224643427,0.663863852580667,0.778021261324947
5.3,0.679892692211839,1.25390185217374,0.663714746997058,0.777974559595843
5.4,0.679830564236124,1.25153667705667,0.663700880048301,0.77756575397461
5.5,0.679770642022858,1.25111374231407,0.66368750515795,0.777492595756549
5.6,0.679767867677362,1.25109929752421,0.663686885905996,0.777490096828808
5.7,0.679700503442417,1.25108540480274,0.663671849598131,0.777487693389201
5.8,0.679280220655155,1.25100773198378,0.663578031183739,0.777474255656849
5.9,0.678851089788162,1.25050893918503,0.663482224329186,0.777387948550345
6,0.678413110841438,1.25003167705386,0.663384428208714,0.777305344576185
6.1,0.677966283814984,1.24957594559026,0.663284641980179,0.777226446694694
6.2,0.677510608708797,1.24914174479423,0.663182864785093,0.777151257732498
6.3,0.67704608552288,1.24868614208521,0.663079095748664,0.777072343220731
6.4,0.676572714257232,1.24720484333047,0.662973333979838,0.776815631165058
6.5,0.676090494911853,1.24610352317576,0.662865578571341,0.776624633660061
6.6,0.675599427486743,1.24592141149724,0.662755828599723,0.776593039550895
6.7,0.675099511981901,1.24575382455747,0.662644083125404,0.776563962490761
6.8,0.674590748397329,1.24560076235645,0.662530341192714,0.776537403180549
6.9,0.674073136733026,1.24546222489417,0.662414601829945,0.776513362260389
7,0.673546676988991,1.24533821217064,0.662296864049394,0.776491840309657
7.1,0.673011369165226,1.24522872418586,0.662177126847415,0.776472837846977
7.2,0.672996303313433,1.24513376093983,0.662173756629535,0.776456355330222
7.3,0.672990163230991,1.24456673359506,0.662172383093735,0.776357919898004
7.4,0.672990164230921,1.24415539517529,0.662172383317419,0.77628649261148
7.5,0.67299016523085,1.24415417993063,0.662172383541103,0.776286281565005
7.6,0.672990166230778,1.24415332295958,0.662172383764788,0.776286132738328
7.7,0.672990167230706,1.24415282426212,0.662172383988471,0.776286046131537
7.8,0.672990168230634,1.24415268383826,0.662172384212155,0.776286021744684
7.9,0.672990169230561,1.244152901688,0.662172384435839,0.776286059577782
8,0.672990170230487,1.24415233404318,0.662172384659523,0.776285960997154
8.1,0.672990171230413,1.24415169096334,0.662172384883206,0.776285849315986
8.2,0.67298981927025,1.24415156928143,0.662172306149672,0.776285828183959
8.3,0.672984525868848,1.24415157028138,0.662171122014004,0.776285828357617
8.4,0.672972879185855,1.24414991765056,0.662168516639958,0.776285541351468
8.5,0.672954879221271,1.24414245214398,0.662164490011427,0.776284244841892
8.6,0.672930525975094,1.24403623730538,0.66215904210352,0.776265798286505
8.7,0.672899819447326,1.24350229324345,0.662152172882562,0.776173050693191
8.8,0.672862759637966,1.24284697352777,0.662143882306095,0.776059182413312
8.9,0.672819346547015,1.24207027815833,0.662134170322878,0.775924170552126
9,0.672769580174472,1.24147012212046,0.66212303687289,0.775819806631928
9.1,0.672713460520337,1.24147012311968,0.662110481887335,0.775819806805716
9.2,0.67265098758461,1.24146094046348,0.662096505288636,0.77581820972257
9.3,0.672582161367292,1.23972374828845,0.662081106990449,0.775515924999708
9.4,0.672144488159111,1.23627942952054,0.661983179543157,0.774915731217609
