mid_point,pred5,pred_lo,pred_hi,ve,pinf,ve_lower,ve_upper
0,0.943237674533933,0.714182204047206,1.30494477962869,0.71975318841668,0.81975318841668,0.671324614573455,0.786666005104468
0.1,0.943237675533828,0.713352379989421,1.30493806426776,0.719753188618367,0.819753188618367,0.671141489633052,0.786664878112956
0.2,0.943237676533722,0.712532779648978,1.30527830495851,0.719753188820054,0.819753188820054,0.670960569790848,0.786721972841375
0.3,0.943237677533615,0.711723403025875,1.30557851745034,0.719753189021741,0.819753189021741,0.670781856984616,0.786772341312603
0.4,0.943237678533507,0.710924250120114,1.30486132790926,0.719753189223428,0.819753189223428,0.670605353125593,0.786651999684772
0.5,0.943237679533398,0.710135320931693,1.30089203619868,0.719753189425114,0.819753189425114,0.670431060098569,0.785985072994898
0.6,0.943237680533287,0.709356615460614,1.29695854360904,0.719753189626801,0.819753189626801,0.670258979761968,0.785322665922106
0.7,0.943237681533176,0.708588133706875,1.29516370644578,0.719753189828487,0.819753189828487,0.670089113947935,0.785019917613959
0.8,0.943237682533064,0.707829875670477,1.29462297861533,0.719753190030173,0.819753190030173,0.669921464462411,0.784928648349464
0.9,0.94323768353295,0.707081841351421,1.29274431149791,0.719753190231858,0.819753190231858,0.669756033085221,0.784611330147376
1,0.943237684532835,0.706344030749705,1.29276339141944,0.719753190433544,0.819753190433544,0.669592821570149,0.784614554567741
1.1,0.94323768553272,0.70561644386533,1.29272106398262,0.719753190635229,0.819753190635229,0.66943183164502,0.784607401375204
1.2,0.943237686532603,0.704899080698296,1.28825195332605,0.719753190836914,0.819753190836914,0.66927306501178,0.78385116718264
1.3,0.943237687532486,0.704191941248604,1.28529039522402,0.719753191038599,0.819753191038599,0.66911652334657,0.78334897299332
1.4,0.943237688532367,0.703495025516252,1.28525017427834,0.719753191240283,0.819753191240283,0.668962208299806,0.783342146883714
1.5,0.943237689532247,0.702808333501241,1.28482565958659,0.719753191441968,0.819753191441968,0.668810121496254,0.783270090761032
1.6,0.943237690532126,0.702131865203571,1.28079910771794,0.719753191643652,0.819753191643652,0.668660264535106,0.782585771533611
1.7,0.943237691532004,0.701465620623242,1.28017816989936,0.719753191845336,0.819753191845336,0.668512638990052,0.782480103355524
1.8,0.943237692531881,0.700809599760254,1.2795673459578,0.719753192047019,0.819753192047019,0.668367246409356,0.782376120133305
1.9,0.943237693531757,0.699110738799671,1.27896663589326,0.719753192248703,0.819753192248703,0.667990582033007,0.782273823649919
2,0.943237694531632,0.698373350830629,1.27837603970575,0.719753192450386,0.819753192450386,0.667827024492279,0.782173215658751
2.1,0.943237695531505,0.695667107729063,1.27779555739525,0.719753192652069,0.819753192652069,0.667226415098278,0.782074297883616
2.2,0.943237696531378,0.692598005535108,1.27720067831813,0.719753192853752,0.819753192853752,0.666544616604185,0.781972893196439
2.3,0.94323769753125,0.692533984206405,1.27656406822102,0.719753193055435,0.819753193055435,0.666530386886884,0.781864337238479
2.4,0.94323769853112,0.691001824615259,1.27593518978734,0.719753193257117,0.819753193257117,0.666189750558299,0.781757061440315
2.5,0.94323769953099,0.689223203604538,1.27484349546984,0.7197531934588,0.819753193458799,0.665794102253528,0.781570746952766
2.6,0.943237700530858,0.688701446457678,1.27339161539867,0.719753193660481,0.819753193660482,0.665677994821416,0.781322783689421
2.7,0.943237701530726,0.688511525383422,1.27336548042202,0.719753193862163,0.819753193862163,0.665635726404138,0.781318318300042
2.8,0.943237702530592,0.688313552521133,1.27295940764958,0.719753194063845,0.819753194063845,0.665591663167671,0.781248928778796
2.9,0.943237703530457,0.688142093846198,1.26977222559561,0.719753194265526,0.819753194265526,0.665553498915022,0.780703754196888
3,0.943237704530321,0.687969557290995,1.26975967637973,0.719753194467207,0.819753194467207,0.665515092554452,0.780701605695765
3.1,0.943237705530185,0.687788172656069,1.26974738649402,0.719753194668888,0.819753194668888,0.665474714260268,0.780699501578854
3.2,0.943237706530046,0.687597939941419,1.26973535593849,0.719753194870569,0.819753194870569,0.665432363678158,0.780697441847077
3.3,0.943237707529908,0.687398859147046,1.26971607925486,0.719753195072249,0.819753195072249,0.665388040436645,0.780694141488529
3.4,0.943237708529767,0.68719093027295,1.26968948896023,0.71975319527393,0.81975319527393,0.665341744147101,0.780689588908963
3.5,0.943237709529626,0.686633295108936,1.26888768389337,0.71975319547561,0.81975319547561,0.665217568480361,0.780552278278122
3.6,0.943237710529484,0.68502323997249,1.26789368574048,0.71975319567729,0.81975319567729,0.664858908792278,0.780381968437858
3.7,0.943237711529341,0.683644042419432,1.26691644371797,0.719753195878969,0.819753195878969,0.664551524027004,0.780214436993258
3.8,0.943237712529197,0.683603182307032,1.26592774571441,0.719753196080649,0.819753196080649,0.664542415315264,0.780044848218507
3.9,0.943237713529051,0.683562533390873,1.26495333983583,0.719753196282328,0.819753196282328,0.664533353562764,0.779877619024081
4,0.943237714528905,0.683557184352078,1.26399888568698,0.719753196484007,0.819753196484007,0.664532161107045,0.77971372552601
4.1,0.943237715528757,0.683557185339386,1.26241021766586,0.719753196685686,0.819753196685686,0.664532161327145,0.77944073428621
4.2,0.943237716528609,0.683557186326999,1.26044831878358,0.719753196887364,0.819753196887364,0.664532161547312,0.779103273707615
4.3,0.943237717528459,0.683557187314915,1.25842539339398,0.719753197089043,0.819753197089043,0.664532161767548,0.778754928933172
4.4,0.943237718528308,0.683557188303135,1.25634144149707,0.719753197290721,0.819753197290721,0.664532161987851,0.77839566443302
4.5,0.943237719528156,0.683557189291659,1.2543004113145,0.719753197492399,0.819753197492399,0.664532162208222,0.778043395146552
