mid_point,pred_lo,pred_hi,ve_lower,ve_upper
0,-5.3902185755653,1.3905092062413,0.00454026825286429,0.800673522584323
0.1,-5.39038320788107,1.3658452653368,0.00453952423241447,0.796708064255602
0.2,-5.39159438108931,1.34118132443229,0.00453405432436911,0.792684142687005
0.3,-5.39280555429754,1.31651738352779,0.00452859097731554,0.788601706358974
0.4,-5.39401672750577,1.2917504801201,0.00452313418345625,0.784443328725183
0.5,-5.39522790071401,1.2669362737339,0.00451768393500284,0.780217837422903
0.6,-5.39643907392224,1.2421220673477,0.00451224022417598,0.775933174794994
0.7,-5.39683431598386,1.2173078609615,0.00451046519194002,0.771589435992364
0.8,-5.39686537073475,1.1924936545753,0.00451032575449976,0.767186755678906
0.9,-5.39689642548563,1.16767944818911,0.00451018632135056,0.762725308976746
1,-5.39692748023651,1.14286524180291,0.0045100468924923,0.758205312375557
1.1,-5.39695853498739,1.11805103541671,0.00450990746792484,0.753627024602475
1.2,-5.39698958973827,1.09323682903051,0.00450976804764806,0.748990747449105
1.3,-5.39702064448915,1.06841117390457,0.00450962863166183,0.744294647632653
1.4,-5.39705169924004,1.04340927841375,0.004509489219966,0.739507292784797
1.5,-5.39705410085391,1.01840738292293,0.00450947843876495,0.734662260896676
1.6,-5.39705409985588,0.993405487432105,0.00450947844324524,0.729760044870913
1.7,-5.39705409885786,0.968403591941283,0.00450947844772551,0.724801185472868
1.8,-5.39705409785983,0.943401696450459,0.00450947845220579,0.719786271844819
1.9,-5.39705409686181,0.918399800959637,0.00450947845668607,0.714715941950038
2,-5.39705409586378,0.893397905468813,0.00450947846116636,0.709590882943402
2.1,-5.39705409486576,0.868396009977989,0.00450947846564663,0.704411831465318
2.2,-5.39705409386773,0.843394114487167,0.00450947847012692,0.699179573855841
2.3,-5.39705409286971,0.818392218996343,0.0045094784746072,0.693894946286068
2.4,-5.39705409187168,0.79339032350552,0.00450947847908748,0.688558834804028
2.5,-5.39705409087365,0.768388428014698,0.00450947848356775,0.683172175292519
