mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,2.8667361912537,1.20984092127307,7.23970151199005,1.04617737793216,-1392.67791262869,-2.35295122690918,0.946177377932162,0.770270800688467,0.999282988573243
0.1,2.85363395682752,1.20984092226429,7.19057508211271,1.04550622293361,-1325.86604316646,-2.35295123023268,0.945506222933606,0.770270800863867,0.999246911986984
0.2,2.8405835498156,1.20984092325554,7.14163923938493,1.04482988844806,-1262.49786791716,-2.35295123355629,0.944829888448057,0.770270801039272,0.999209172252977
0.3,2.82758497021796,1.20984092424682,7.0928939838067,1.04414838873152,-1202.38534390525,-2.35295123688001,0.944148388731517,0.770270801214683,0.999169700955711
0.4,2.81463821803459,1.20984092523814,7.04433931537803,1.04346173905621,-1145.35120895207,-2.35295124020385,0.943461739056208,0.7702708013901,0.999128427292186
0.5,2.80174329326549,1.20984092622949,6.99597523409891,1.04276995571616,-1091.22833682036,-2.35295124352781,0.942769955716162,0.770270801565524,0.999085278009799
0.6,2.78890019591066,1.20984092722087,6.94780173996935,1.04207305603249,-1039.85913241184,-2.35295124685187,0.942073056032491,0.770270801740953,0.999040177343663
0.7,2.7761089259701,1.20984092821229,6.89981883298935,1.04137105835836,-991.094964444039,-2.35295125017605,0.941371058358364,0.770270801916388,0.99899304695341
0.8,2.76336948344382,1.20984092920375,6.8520265131589,1.04066398208366,-944.795633203367,-2.35295125350034,0.940663982083659,0.770270802091829,0.998943805859543
0.9,2.75068186833181,1.20984093019523,6.80442478047802,1.0399518476393,-900.828871130157,-2.35295125682475,0.939951847639305,0.770270802267277,0.998892370379396
1,2.73804608063407,1.20984093118675,6.75701363494668,1.0392346765013,-859.069874139696,-2.35295126014927,0.939234676501299,0.77027080244273,0.998838654062774
1.1,2.7254621203506,1.20984093217831,6.7097930765649,1.0385124911944,-819.400861721273,-2.35295126347391,0.938512491194401,0.770270802618189,0.998782567627328
1.2,2.7129299874814,1.2098409331699,6.66276310533268,1.0377853152955,-781.710663985927,-2.35295126679866,0.937785315295497,0.770270802793655,0.998724018893766
1.3,2.70044968202648,1.20984093416152,6.61592372125001,1.03705317343663,-745.894333953685,-2.35295127012352,0.937053173436628,0.770270802969126,0.998662912720954
1.4,2.68802120398582,1.20984093515318,6.56927492431691,1.03631609130768,-711.852783482902,-2.3529512734485,0.936316091307681,0.770270803144603,0.998599150941009
1.5,2.67564455335944,1.20984093614487,6.52281671453335,1.03557409565875,-679.492441348644,-2.35295127677359,0.935574095658745,0.770270803320087,0.998532632294467
1.6,2.66331973014733,1.20984093713659,6.47654909189935,1.03482721430212,-648.724932074526,-2.3529512800988,0.934827214302119,0.770270803495576,0.998463252365616
1.7,2.65104673434949,1.20984093812835,6.43047205641491,1.03407547611397,-619.466774213036,-2.35295128342412,0.934075476113974,0.770270803671071,0.998390903518106
1.8,2.63882556596593,1.20984093912014,6.38445906862612,1.03331891103566,-591.564109371089,-2.35295128674955,0.933318911035662,0.770270803846573,0.998315262017679
1.9,2.62665622499663,1.20984094011197,6.3386300499635,1.03255755007468,-565.020360382534,-2.35295129007509,0.932557550074682,0.77027080402208,0.998236394898897
2,2.61453871144161,1.20984094110383,6.29299317316353,1.03179142530528,-539.769525932168,-2.35295129340075,0.931791425305282,0.770270804197594,0.998154196660878
2.1,2.60247302530086,1.20984094209573,6.24754843822624,1.03102056986871,-515.744439626477,-2.35295129672653,0.931020569868712,0.770270804373113,0.998068545167339
2.2,2.59045916657438,1.20984094308765,6.20229584515162,1.03024501797311,-492.881616201278,-2.35295130005242,0.93024501797311,0.770270804548638,0.997979314714343
2.3,2.57849713526218,1.20984094407962,6.15603421240426,1.02946480489303,-470.554277644845,-2.35295130337842,0.929464804893033,0.77027080472417,0.997883840973816
2.4,2.56658693136424,1.20984094507161,6.10509311081177,1.02867996696863,-447.134365667431,-2.35295130670453,0.928679966968627,0.770270804899707,0.997773494801463
2.5,2.55472855488058,1.20984094606364,6.05441302709969,1.02789054160443,-424.988788181257,-2.35295131003076,0.927890541604429,0.770270805075251,0.997658018131437
2.6,2.54292200581119,1.20984094705571,6.00399396126801,1.02709656726781,-404.043294449317,-2.35295131335711,0.927096567267807,0.7702708052508,0.997537208436464
2.7,2.53116728415607,1.20984094804781,5.95383591331675,1.02629808348704,-384.228210535861,-2.35295131668356,0.926298083487035,0.770270805426356,0.997410857175315
2.8,2.51946438991522,1.20984094903994,5.90393888324589,1.025495130849,-365.478143295132,-2.35295132001014,0.925495130849002,0.770270805601917,0.997278749720914
2.9,2.50781332308864,1.2098409500321,5.85430287105543,1.02468775099655,-347.731704329469,-2.35295132333682,0.924687750996548,0.770270805777485,0.997140665293936
3,2.49621408367634,1.20984095102431,5.80492787674539,1.02387598662545,-330.931252517974,-2.35295132666362,0.923875986625447,0.770270805953058,0.996996376902328
3.1,2.4846666716783,1.20984095201654,5.75581390031575,1.02305988148101,-315.022653818293,-2.35295132999053,0.923059881481008,0.770270806128638,0.9968456512872
3.2,2.47317108709454,1.20984095300881,5.70696094176652,1.02223948035432,-299.955057137896,-2.35295133331756,0.922239480354322,0.770270806304223,0.996688248875583
3.3,2.46172732992506,1.20984095400111,5.66189730743978,1.02141482907813,-286.693968974246,-2.3529513366447,0.921414829078133,0.770270806479815,0.99653612438267
3.4,2.45033540016984,1.20984095499345,5.61899420894061,1.02058597452235,-274.612035659979,-2.35295133997195,0.920585974522352,0.770270806655412,0.996384828311559
3.5,2.43899529782889,1.20984095598582,5.57628451020067,1.0197529645892,-263.08856231373,-2.35295134329932,0.919752964589201,0.770270806831016,0.99622767579532
3.6,2.42770702290222,1.20984095697822,5.53376821121996,1.018915848208,-252.095834936865,-2.3529513466268,0.918915848207997,0.770270807006625,0.996064477010225
3.7,2.41647057538982,1.20984095797066,5.49144531199849,1.01807467532957,-241.607597256474,-2.3529513499544,0.918074675329572,0.770270807182241,0.995895037711212
3.8,2.40528595529169,1.20984095896313,5.44931581253625,1.01722949692034,-231.598970154541,-2.35295135328211,0.917229496920336,0.770270807357862,0.995719159209741
3.9,2.39415316260783,1.20984095995563,5.40737971283324,1.01638036495598,-222.046375747757,-2.35295135660993,0.916380364955982,0.77027080753349,0.995536638355954
4,2.38307219733824,1.20984096094817,5.36563701288947,1.01552733241483,-212.927465838982,-2.35295135993787,0.915527332414828,0.770270807709123,0.995347267525365
