study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",AstraZeneca,Delta,infection,infection,,18,80,0.76,0.67,0.83,0,0,,8,11,infection,9.5,9.5,Non_Omicron,non_mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.66,0.0408163265306122,0.663294217410264,0.181890938193459,0.494974746830583
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",AstraZeneca,Delta,infection,infection,,18,80,0.72,0.66,0.77,0,0,,12,15,infection,13.5,13.5,Non_Omicron,non_mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.62,0.0280612244897959,0.489548225318706,0.119105367104397,0.596962005795709
520,Hall V,0,95,95,United Kingdom,UK delta,"",AstraZeneca,Delta,infection,infection,,25,65,0.49,0.16,0.69,0,0,,2,10,infection,6,6,Non_Omicron,non_mRNA,520&UK delta&Delta&infection&25&65,0.39,0.135204081632653,-0.447312218043665,0.568323167854784,0.271960041460034
520,Hall V,0,95,95,United Kingdom,UK delta,"",AstraZeneca,Delta,infection,infection,,25,65,0.47,0.26,0.63,0,0,,11,19,infection,15,15,Non_Omicron,non_mRNA,520&UK delta&Delta&infection&25&65,0.37,0.0943877551020408,-0.532216813747308,0.404923874311629,0.325493388482694
520,Hall V,0,95,95,United Kingdom,UK delta,"",AstraZeneca,Delta,infection,infection,,25,65,0.51,0.18,0.71,0,0,,20,27,infection,23.5,23.5,Non_Omicron,non_mRNA,520&UK delta&Delta&infection&25&65,0.41,0.135204081632653,-0.363965377201412,0.558925513156896,0.271960041460034
531,Berec L,0,47,47,Czechia,Czech delta,"",AstraZeneca,Delta,infection,infection,,12,65,0.72,0.7,0.735,0,0,,12,20,infection,16,16,Non_Omicron,non_mRNA,531&Czech delta&Delta&infection&12&65,0.62,0.00892857142857144,0.489548225318706,0.03789716226049,1.05830052442584
531,Berec L,0,47,47,Czechia,Czech delta,"",AstraZeneca,Delta,infection,infection,,12,65,0.56,0.545,0.57,0,0,,21,28,infection,24.5,24.5,Non_Omicron,non_mRNA,531&Czech delta&Delta&infection&12&65,0.46,0.00637755102040814,-0.160342650075179,0.0256745210161358,1.25219806739988
531,Berec L,0,47,47,Czechia,Czech delta,"",Johnson & Johnson,Delta,infection,infection,,12,65,0.695,0.68,0.71,0,0,,12,20,infection,16,16,Non_Omicron,non_mRNA,531&Czech delta&Delta&infection&12&65,0.595,0.00765306122448978,0.384674338439091,0.0317587352401277,1.14309521329882
531,Berec L,0,47,47,Czechia,Czech delta,"",Johnson & Johnson,Delta,infection,infection,,12,65,0.67,0.65,0.69,0,0,,21,28,infection,24.5,24.5,Non_Omicron,non_mRNA,531&Czech delta&Delta&infection&12&65,0.57,0.010204081632653,0.281851152140988,0.0416323200026644,0.989949493661168
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,Delta,infection,infection,,18,64,0.68,0.61,0.73,0,0,,0,2,infection,1,1,Non_Omicron,non_mRNA,1005&UK 5 delta&Delta&infection&18&64,0.58,0.0306122448979592,0.322773392263051,0.125666029958782,0.571547606649408
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,Delta,infection,infection,,18,64,0.66,0.61,0.71,0,0,,3,4,infection,3.5,3.5,Non_Omicron,non_mRNA,1005&UK 5 delta&Delta&infection&18&64,0.56,0.0255102040816327,0.241162056816888,0.103531672409223,0.626099033699941
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,Delta,infection,infection,,18,64,0.64,0.58,0.69,0,0,,5,8,infection,6.5,6.5,Non_Omicron,non_mRNA,1005&UK 5 delta&Delta&infection&18&64,0.54,0.0280612244897959,0.160342650075179,0.112967892470998,0.596962005795709
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",AstraZeneca,Delta,infection,infection,,18,64,0.61,0.53,0.68,0,0,,9,12,infection,10.5,10.5,Non_Omicron,non_mRNA,1005&UK 5 delta&Delta&infection&18&64,0.51,0.038265306122449,0.0400053346136992,0.153122473479188,0.511207720338155
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",AstraZeneca,Delta,infection,infection,,18,64,0.392,0.364,0.419,0,0,,2,17,infection,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta 18-64&Delta&infection&18&64,0.292,0.014030612244898,-0.885690291425438,0.0678672908680538,0.844231764817738
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",AstraZeneca,Delta,infection,infection,,18,64,0.256,0.239,0.273,0,0,,18,25,infection,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta 18-64&Delta&infection&18&64,0.156,0.00867346938775511,-1.68829648734642,0.0658757852393601,1.07375098438632
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,Delta,infection,infection,,18,64,0.393,0.361,0.424,0,0,,2,17,infection,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta 18-64&Delta&infection&18&64,0.293,0.0160714285714286,-0.880858056879506,0.0775831570758943,0.788810637746616
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,Delta,infection,infection,,18,64,0.457,0.43,0.482,0,0,,18,25,infection,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta 18-64&Delta&infection&18&64,0.357,0.013265306122449,-0.58840894245798,0.0577880563467333,0.868243142124459
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,Delta,infection,infection,,18,64,0.359,0.325,0.392,0,0,,26,34,infection,30,30,Non_Omicron,non_mRNA,558&Hungary delta 18-64&Delta&infection&18&64,0.259,0.0170918367346939,-1.05117256359655,0.0890575541488538,0.764901710591414
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,Delta,infection,infection,,65,100,0.631,0.556,0.694,0,0,,2,17,infection,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.531,0.035204081632653,0.12415925279566,0.141359713268416,0.532970891338817
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,Delta,infection,infection,,65,100,0.497,0.47,0.522,0,0,,18,25,infection,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.397,0.013265306122449,-0.417980916039995,0.0554127186170282,0.868243142124459
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,Delta,infection,infection,,65,100,0.389,0.33,0.443,0,0,,26,34,infection,30,30,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.289,0.0288265306122449,-0.900245741690809,0.140289424282992,0.58898442667634
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,Delta,infection,infection,,65,100,0.178,0.034,0.301,0,0,,2,17,infection,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.078,0.0681122448979592,-2.469836396867,0.947108361115179,0.383166386052781
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,Delta,infection,infection,,65,100,0.491,0.386,0.577,0,0,,18,25,infection,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.391,0.0487244897959184,-0.443110707724531,0.204622435823762,0.453029361183402
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,Delta,infection,infection,,65,100,0.421,0.299,0.522,0,0,,26,34,infection,30,30,Non_Omicron,non_mRNA,558&Hungary delta 65-100&Delta&infection&65&100,0.321,0.0568877551020408,-0.74918000442868,0.26100209260476,0.419266923764836
1014,Braeye T,0,78,78,Belgium,Belgium females delta,"",AstraZeneca,Delta,infection,infection,,45,64,0.48,0.45,0.51,0,0,,0,7,infection,3.5,3.5,Non_Omicron,non_mRNA,1014&Belgium females delta&Delta&infection&45&64,0.38,0.0153061224489796,-0.489548225318706,0.0649665638751256,0.808290376865476
1014,Braeye T,0,78,78,Belgium,Belgium females delta,"",AstraZeneca,Delta,infection,infection,,45,64,0.34,0.32,0.36,0,0,,21,28,infection,24.5,24.5,Non_Omicron,non_mRNA,1014&Belgium females delta&Delta&infection&45&64,0.24,0.0102040816326531,-1.15267950993839,0.0559434300035804,0.989949493661167
1014,Braeye T,0,78,78,Belgium,Belgium females delta,"",Johnson & Johnson,Delta,infection,infection,,45,64,0.33,0.28,0.37,0,0,,0,7,infection,3.5,3.5,Non_Omicron,non_mRNA,1014&Belgium females delta&Delta&infection&45&64,0.23,0.0229591836734694,-1.20831120592453,0.129639659364593,0.659966329107444
1014,Braeye T,0,78,78,Belgium,Belgium females delta,"",Johnson & Johnson,Delta,infection,infection,,45,64,0.22,0.18,0.24,0,0,,21,28,infection,24.5,24.5,Non_Omicron,non_mRNA,1014&Belgium females delta&Delta&infection&45&64,0.12,0.0153061224489796,-1.99243016469021,0.144944341372913,0.808290376865476
569,Sritipsukho P,0,18,18,Thailand,Thailand delta,"",CoronaVac/SinoVac,Delta,infection,infection,,18,60,0.6,0.49,0.7,0,1,11,,,infection,,11,Non_Omicron,non_mRNA,569&Thailand delta&Delta&infection&18&60,0.5,0.0535714285714286,0,0.214285714285714,0.432049379893857
569,Sritipsukho P,0,18,18,Thailand,Thailand delta,"",AstraZeneca,Delta,infection,infection,,18,60,0.83,0.7,0.9,0,1,8,,,infection,,8,Non_Omicron,non_mRNA,569&Thailand delta&Delta&infection&18&60,0.73,0.0510204081632653,0.994622575144062,0.258855444765425,0.442718872423573
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,infection,infectoin,,15,60,0.745,0.706,0.78,0,0,,2,8,infection,5,5,Non_Omicron,non_mRNA,570&Malaysia delta death&Delta&infectoin&15&60,0.645,0.0188775510204082,0.597132527320357,0.082443721019361,0.727825342874051
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,infection,infectoin,,15,60,0.304,0.188,0.403,0,0,,9,20,infection,14.5,14.5,Non_Omicron,non_mRNA,570&Malaysia delta death&Delta&infectoin&15&60,0.204,0.0548469387755102,-1.36147919200017,0.337760732433677,0.426995996931293
