mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
0,1.64205987735512,1.50095139830536,1.82874506915454,0.854033527387658,0.817716331004707,0.861612160976094
0.1,1.64015470973019,1.50066332257844,1.82378823500976,0.85380038892882,0.817673387563061,0.861020064610985
0.2,1.63824954210525,1.50037941077512,1.81883140086498,0.853566950414077,0.817631057146446,0.86042584531868
0.3,1.63634437448032,1.50010997703733,1.8138745667202,0.853333211688254,0.817590878305696,0.859829499000575
0.4,1.63443920685538,1.49984054329954,1.80893820087157,0.853099172596868,0.817550692588175,0.859233497266235
0.5,1.63253403923045,1.49957110956176,1.80484441933374,0.852864832986132,0.817510499993577,0.858737620534653
0.6,1.63062887160551,1.49947687908499,1.80075063779591,0.852630192702954,0.81749644160307,0.858240285180346
0.7,1.62872370398058,1.49947655509641,1.79610299114513,0.852395251594942,0.817496393265262,0.857673892362014
0.8,1.62681853635564,1.49947655609417,1.79133751173915,0.852160009510409,0.817496393414124,0.857091181092142
0.9,1.62491336873071,1.49947655709193,1.78657203233316,0.851924466298368,0.817496393562985,0.856506483233459
1,1.62300820110577,1.49947655808968,1.78180655292718,0.851688621808545,0.817496393711847,0.855919795282721
1.1,1.62110303348084,1.49947655908744,1.77704107352119,0.851452475891372,0.817496393860709,0.855331113758145
1.2,1.6191978658559,1.499284048839,1.77224224534182,0.851216028397996,0.817467670338473,0.854736294592874
1.3,1.61729269823097,1.49927687283749,1.76743326095838,0.850979279180278,0.817466599574148,0.854138181517018
1.4,1.61538753060603,1.49926969683599,1.76262427657494,0.850742228090801,0.817465528804944,0.853538027742747
1.5,1.6134823629811,1.49926252083448,1.75751591943166,0.850504874982864,0.817464458030862,0.852898273604255
1.6,1.61157719535616,1.49925747960903,1.75242129667636,0.850267219710491,0.817463705796559,0.852257938061439
1.7,1.60967202773123,1.49874729669489,1.74828942828632,0.850029262128436,0.81738756560663,0.851736918965766
1.8,1.60776686010629,1.49821975842514,1.74497882486327,0.849791002092178,0.817308809351874,0.851318365184496
1.9,1.60586169248136,1.49820577143067,1.74061633969999,0.849552439457927,0.817306720872854,0.850765335144078
