mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,1.95999076778646,-0.348458262510743,5.51692004646197,0.97653195329405,-247.867355692217,0.294224628298806,0.87653195329405,0.413756338267045,0.995997876564429
0.1,1.93410166519595,-0.266559178701728,5.43273060935843,0.973702717550225,-227.77308322973,0.233989329132174,0.873702717550225,0.43375200586495,0.995647880134854
0.2,1.90848756023281,-0.186439397049551,5.34170440975916,0.970849137755061,-207.868404425593,0.170091144647396,0.870849137755061,0.453524694918584,0.995235109340365
0.3,1.88314845289705,-0.106944366544605,5.25150777249402,0.967972345866556,-189.85381575998,0.101424337531214,0.867972345866556,0.473289361194242,0.994787698143825
0.4,1.85808434318865,-0.00258849034150965,5.16214069756299,0.965073506361153,-173.537688377497,0.00258514308911861,0.865073506361153,0.499352877775948,0.994303217677964
0.5,1.83329523110762,0.079852928659038,5.0736031849661,0.962153814853226,-158.748896404237,-0.0831277589084329,0.862153814853226,0.51995263097833,0.993779117478447
0.6,1.80878111665396,0.132069595321252,5.00031119372719,0.959214496654615,-147.459351533746,-0.141187737830846,0.859214496654615,0.532969490562719,0.993309217591686
0.7,1.78454199982767,0.194437600520141,4.93894838010845,0.956256805278662,-138.623341644501,-0.214627688384322,0.856256805278662,0.54845683306274,0.992888805028343
0.8,1.76057788062875,0.247265727012147,4.87784846441049,0.953282020893413,-130.347760275534,-0.280519336150189,0.853282020893413,0.561503389097271,0.992444148673781
0.9,1.7368887590572,0.255059785800485,4.81701144663329,0.950291448728786,-122.59516753343,-0.29053877446021,0.850291448728786,0.563421492292502,0.991974006538161
1,1.71347463511303,0.274476865242425,4.7444073840484,0.947286417442686,-113.939670234027,-0.315842132028233,0.847286417442686,0.568191636998938,0.991374824527433
1.1,1.69033550879622,0.295336223785739,4.66977302566389,0.94426827745114,-105.673527531382,-0.343578025641651,0.84426827745114,0.573302024059468,0.990712666122055
1.2,1.66747138010678,0.314097825360807,4.59528681534677,0.941238399227612,-98.0165309360133,-0.369023655229973,0.841238399227612,0.577885177384214,0.990001652820375
