mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,2.8667361912537,1.20534724565536,7.90858397607249,1.04617737793216,-2719.53539433381,-2.337917954356,0.946177377932162,0.769474662609552,0.999632560354687
0.1,2.85363395682752,1.20534724664968,7.85327451296389,1.04550622293361,-2573.14961760354,-2.33791795767493,0.945506222933606,0.769474662785926,0.999611673048756
0.2,2.8405835498156,1.20534724764401,7.79818378259151,1.04482988844806,-2435.17333673026,-2.33791796099394,0.944829888448057,0.769474662962305,0.999589688601574
0.3,2.82758497021796,1.20534724863836,7.74331178495533,1.04414838873152,-2305.09704803737,-2.33791796431302,0.944148388731517,0.769474663138687,0.999566554861292
0.4,2.81463821803459,1.20534724963274,7.68865852005536,1.04346173905621,-2182.44355098747,-2.33791796763217,0.943461739056208,0.769474663315073,0.999542217513678
0.5,2.80174329326549,1.20534725062714,7.63422398789159,1.04276995571616,-2066.76581694105,-2.33791797095139,0.942769955716162,0.769474663491463,0.999516620009954
0.6,2.78890019591066,1.20534725162156,7.58000818846404,1.04207305603249,-1957.64500361657,-2.33791797427069,0.942073056032491,0.769474663667857,0.999489703493156
0.7,2.7761089259701,1.20534725261601,7.52601112177269,1.04137105835836,-1854.68860496513,-2.33791797759006,0.941371058358364,0.769474663844255,0.999461406723063
0.8,2.76336948344382,1.20534725361047,7.47223278781755,1.04066398208366,-1757.52872692097,-2.33791798090951,0.940663982083659,0.769474664020657,0.999431665999708
0.9,2.75068186833181,1.20534725460496,7.41867318659863,1.0399518476393,-1665.82048018131,-2.33791798422903,0.939951847639305,0.769474664197062,0.999400415085507
1,2.73804608063407,1.20534725559947,7.3653323181159,1.0392346765013,-1579.24048180918,-2.33791798754862,0.939234676501299,0.769474664373472,0.999367585126042
1.1,2.7254621203506,1.205347256594,7.31221018236939,1.0385124911944,-1497.48545804615,-2.33791799086829,0.938512491194401,0.769474664549885,0.999333104569548
1.2,2.7129299874814,1.20534725758856,7.25930677935909,1.0377853152955,-1420.27094127011,-2.33791799418803,0.937785315295497,0.769474664726303,0.99929689908513
1.3,2.70044968202648,1.20534725858314,7.20662210908499,1.03705317343663,-1347.3300545419,-2.33791799750785,0.937053173436628,0.769474664902724,0.999258891479787
1.4,2.68802120398582,1.20534725957773,7.1541561715471,1.03631609130768,-1278.41237765492,-2.33791800082773,0.936316091307681,0.769474665079149,0.999219001614283
1.5,2.67564455335944,1.20534726057236,7.10190896674542,1.03557409565875,-1213.28288903754,-2.3379180041477,0.935574095658745,0.769474665255579,0.999177146317931
1.6,2.66331973014733,1.205347261567,7.04988049467994,1.03482721430212,-1151.72097826231,-2.33791800746773,0.934827214302119,0.769474665432012,0.99913323930236
1.7,2.65104673434949,1.20534726256166,6.99807075535068,1.03407547611397,-1093.51952428954,-2.33791801078784,0.934075476113974,0.769474665608449,0.999087191074346
1.8,2.63882556596593,1.20534726355635,6.94647974875762,1.03331891103566,-1038.48403491981,-2.33791801410802,0.933318911035662,0.76947466578489,0.999038908847768
1.9,2.62665622499663,1.20534726455106,6.89510747490078,1.03255755007468,-986.431843251111,-2.33791801742828,0.932557550074682,0.769474665961335,0.998988296454806
2,2.61453871144161,1.20534726554579,6.84395393378013,1.03179142530528,-937.191357234244,-2.33791802074861,0.931791425305282,0.769474666137783,0.998935254256444
2.1,2.60247302530086,1.20534726654054,6.7930191253957,1.03102056986871,-890.601358695998,-2.33791802406902,0.931020569868712,0.769474666314236,0.998879679052404
2.2,2.59045916657438,1.20534726753532,6.74230304974748,1.03024501797311,-846.51034845589,-2.3379180273895,0.93024501797311,0.769474666490693,0.998821463990604
2.3,2.57849713526218,1.20534726853012,6.69180570683546,1.02946480489303,-804.7759343996,-2.33791803071005,0.929464804893033,0.769474666667153,0.998760498476266
2.4,2.56658693136424,1.20534726952494,6.64152709665965,1.02867996696863,-765.264259592505,-2.33791803403067,0.928679966968627,0.769474666843618,0.998696668080785
2.5,2.55472855488058,1.20534727051978,6.59146721922006,1.02789054160443,-727.849467721064,-2.33791803735137,0.927890541604429,0.769474667020086,0.998629854450504
2.6,2.54292200581119,1.20534727151464,6.54162607451666,1.02709656726781,-692.413203339367,-2.33791804067215,0.927096567267807,0.769474667196558,0.99855993521553
2.7,2.53116728415607,1.20534727250953,6.49200366254948,1.02629808348704,-658.844144574251,-2.33791804399299,0.926298083487035,0.769474667373035,0.99848678389873
2.8,2.51946438991522,1.20534727350443,6.44259998331851,1.025495130849,-627.037566105525,-2.33791804731391,0.925495130849002,0.769474667549515,0.998410269825074
