mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper,ve,ve_lower,ve_upper
0,2.6537378826236,0.900590300275346,6.42033199810024,1.03424099947902,-613.206995835279,-1.46105544416482,0.934240999479023,0.711070794405807,0.998374530837962
0.1,2.64560763276387,0.900620911213177,6.38807212053243,1.0337397526913,-593.70894662698,-1.46113078053307,0.933739752691302,0.711077083355405,0.998321327880566
0.2,2.63750612746873,0.900800005222634,6.35592652293269,1.03323674918536,-574.895674097359,-1.46157159378469,0.933236749185361,0.711113876195565,0.998266584332489
0.3,2.62943336673818,0.907010961573188,6.32389520530101,1.03273200585135,-556.741283544622,-1.47690788472324,0.932732005851351,0.712388123828711,0.998210262907985
0.4,2.62138935057221,0.909014940233606,6.29197816763739,1.03222553982739,-539.220920340931,-1.48187653213693,0.932225539827392,0.712798546769184,0.998152325672537
0.5,2.61337407897083,0.909014941233491,6.26017540994184,1.03171736849858,-522.310725961695,-1.48187653461852,0.931717368498575,0.712798546973877,0.998092734040171
0.6,2.60538755193403,0.909014942233373,6.22848693221436,1.03120750949593,-505.987795958833,-1.48187653710011,0.931207509495933,0.71279854717857,0.998031448771102
0.7,2.59742976946182,0.909014943233253,6.19691273445494,1.03069598069535,-490.230139788572,-1.48187653958168,0.93069598069535,0.712798547383262,0.99796842996971
0.8,2.5895007315542,0.909126307905473,6.16545281666358,1.03018280021644,-475.016642408638,-1.4821529483398,0.930182800216438,0.712821345059879,0.997903637082869
0.9,2.58160043821116,0.911125485529411,6.13410717884029,1.02966798642136,-460.327027563699,-1.48712017650464,0.929667986421365,0.71323041668086,0.997837028898635
1,2.57372888943271,0.912489353393462,6.10287582098506,1.02915155791363,-446.141822681816,-1.49051459402972,0.929151557913633,0.71350929123447,0.997768563545318
1.1,2.56588608521885,0.912489354385991,6.0717587430979,1.02863353353682,-432.442325308295,-1.49051459650163,0.928633533536824,0.713509291437357,0.997698198490927
1.2,2.55807202556957,0.912489355378547,6.0407559451788,1.02811393237329,-419.210571006839,-1.4905145989736,0.928113932373291,0.713509291640249,0.997625890543037
1.3,2.55028671048488,0.91248935637113,6.00986742722777,1.02759277374281,-406.429302661207,-1.49051460144565,0.927592773742806,0.713509291843147,0.997551595849063
1.4,2.54253013996478,0.912489776986089,5.9790931892448,1.02707007720118,-394.08194111375,-1.49051564899356,0.927070077201177,0.713509377822633,0.997475269896961
1.5,2.53480231400926,0.916816239578982,5.9484332312299,1.0265458625388,-382.15255708017,-1.50131411452048,0.926545862538803,0.714392948678084,0.997396867516383
1.6,2.52710323261833,0.924350630394962,5.91788755318306,1.0260201497792,-370.625844282714,-1.52023116735871,0.926020149779199,0.715927746656957,0.997316342880283
1.7,2.51943289579198,0.928652970752914,5.88745615510428,1.02549295917748,-359.487093746764,-1.53109741801446,0.925492959177477,0.716801922569924,0.997233649506999
1.8,2.51179130353022,0.931110719420415,5.85713903699357,1.02496431121878,-348.722169208286,-1.53732587017064,0.924964311218778,0.717300572041512,0.99714874026282
1.9,2.50417845583305,0.938536684628589,5.82693619885093,1.02443422661667,-338.317483582146,-1.5562380976666,0.924434226616671,0.718803979785228,0.997061567365055
2,2.49659435270046,0.946012707976537,5.79684764067635,1.0239027263115,-328.259976443579,-1.57542020697412,0.9239027263115,0.720312594852648,0.996972082385615
2.1,2.48903899413246,0.950273344991473,5.76687336246983,1.0233698314687,-318.537092477358,-1.58641654670829,0.923369831468703,0.72117014658606,0.99688023625512
2.2,2.48151238012905,0.950422578111018,5.73701336423138,1.02283556347707,-309.136760851294,-1.58680255451985,0.922835563477073,0.721200153953313,0.996785979267561
2.3,2.47401451069022,0.950571010268444,5.70721856557991,1.022299943947,-300.03260031543,-1.58718654770162,0.922299943946997,0.721229998300278,0.996689099127195
2.4,2.46654538581598,0.953167605747089,5.67611588359429,1.02176299470864,-290.813787147838,-1.59391315395208,0.921762994708639,0.721751762726837,0.996584860263103
2.5,2.45910500550633,0.953167606737954,5.64582279177415,1.02122473781009,-282.106398034994,-1.59391315652229,0.921224737810093,0.721751762925828,0.99648019190375
2.6,2.45169336976126,0.953200638973611,5.61888761034958,1.02068519551549,-274.582657371179,-1.59399884068812,0.920685195515491,0.721758396614135,0.996384444312219
2.7,2.44431047858078,0.95820107500428,5.58975231957322,1.02014439030308,-266.669315052614,-1.6070024507191,0.920144390303078,0.722761485842451,0.996277952322898
2.8,2.43695633196489,0.959227598568521,5.56073069862341,1.01960234486324,-259.012757891047,-1.60967997420215,0.919602344863242,0.722967130840725,0.996168769649116
2.9,2.42963092991358,0.9592275993025,5.53182274750017,1.01905908209651,-251.603924824153,-1.6096799761176,0.919059082096508,0.722967130987731,0.996056843360396
3,2.42233427242686,0.959227600037464,5.50302846620348,1.0185146251115,-244.434096754148,-1.60967997803562,0.918514625111501,0.722967131134933,0.995942119969715
3.1,2.41506635950472,0.959227600773412,5.47434785473336,1.01796899722286,-237.494882895479,-1.60967997995621,0.917968997222858,0.722967131282333,0.995824545443685
3.2,2.40782719114717,0.959227601510345,5.44578091308979,1.01742222194912,-230.778207694732,-1.60967998187937,0.917422221949118,0.72296713142993,0.995704065213392
3.3,2.40061676735421,0.959227602248263,5.41728312668264,1.01687432301057,-224.266270438844,-1.6096799838051,0.916874323010566,0.722967131577725,0.99558042832429
3.4,2.39343508812583,0.959227602987165,5.38873916198108,1.01632532432705,-217.927179753551,-1.6096799857334,0.916325324327046,0.722967131725716,0.995453040405826
3.5,2.38628215346204,0.959227603727052,5.36030970394348,1.01577525001574,-211.790838407312,-1.60967998766427,0.915775250015739,0.722967131873905,0.9953225310895
3.6,2.37915796336284,0.959227604467924,5.33199475256983,1.0152241243889,-205.850177821247,-1.60967998959771,0.915224124388901,0.722967132022291,0.995188842220477
3.7,2.37206251782822,0.95922760520978,5.30379430786014,1.01467197195157,-200.098393434914,-1.60967999153371,0.914671971951575,0.722967132170874,0.995051915143888
3.8,2.36499581685819,0.959661533054302,5.27570836981441,1.01411881739926,-194.528934261991,-1.6108126500756,0.914118817399264,0.723054033285537,0.994911690719969
3.9,2.35795786045275,0.960275800496611,5.24773693843263,1.01356468561557,-189.135492880121,-1.61241687994716,0.913564685615573,0.723177021580458,0.994768109339969
4,2.35094864861189,0.963038735812588,5.2198800137148,1.01300960166982,-183.9119958361,-1.61964479934365,0.913009601669818,0.723729797967654,0.994621110942827
4.1,2.34396818133562,0.970273894358064,5.19213759566094,1.0124535908146,-178.85259444836,-1.63866707641431,0.912453590814604,0.725174087378876,0.994470635032634
4.2,2.33701645862394,0.971137778276939,5.16450968427103,1.01189667848337,-173.951655989598,-1.64094756336506,0.911896678483369,0.725346223037672,0.994316620696886
4.3,2.33009348047684,0.971314197422733,5.13427581535966,1.0113388902879,-168.741351274648,-1.64141351817874,0.911338890287905,0.725381367700268,0.994143187970959
4.4,2.32319924689433,0.972551851190473,5.10362876105209,1.01078025201584,-163.618184828827,-1.64468469744779,0.910780252015836,0.725627843555231,0.993962015698738
4.5,2.3163337578764,0.972551852187294,5.07311679455408,1.01022078962808,-158.671214965981,-1.64468470008407,0.910220789628083,0.72562784375369,0.993776109801549
