mid_point,pred5,pred_lo,pred_hi,ve,pinf,ve_lower,ve_upper
0,0.835018972329922,-0.137328475074324,1.80080537740505,0.697415118089888,0.797415118089888,0.465721735769388,0.858246944883975
0.1,0.829904161958564,-0.143839947323871,1.78715508648632,0.6963346649926,0.7963346649926,0.464101885960009,0.856578127518137
0.2,0.824833215914015,-0.151219071219617,1.77221158484627,0.695261333451819,0.795261333451819,0.462267108627398,0.854732487678075
0.3,0.819806134196272,-0.151227529970885,1.76367512994899,0.694195186229251,0.794195186229251,0.462265005983578,0.853669347030476
0.4,0.814822916805337,-0.151260358123049,1.75584764853115,0.693136285306406,0.793136285306406,0.46225684570063,0.852688844403095
0.5,0.809883563741209,-0.151275045896904,1.74829568191906,0.692084691885846,0.792084691885846,0.462253194682595,0.8517377086799
0.6,0.804988075003889,-0.152693707515142,1.74081071511002,0.691040466392637,0.791040466392637,0.46190056955954,0.850790012078817
0.7,0.800136450593376,-0.155744489541879,1.73863655208166,0.690003668475988,0.790003668475988,0.461142391179588,0.850513799428586
0.8,0.79532869050967,-0.158767966201019,1.73837822762049,0.688974357011095,0.788974357011095,0.460391176032654,0.85048095306292
0.9,0.790564794752771,-0.161764137492565,1.72848891379533,0.687952590101159,0.787952590101159,0.459646922660774,0.849219033696396
1,0.78584476332268,-0.164703521589686,1.71716805560185,0.68693842507959,0.78693842507959,0.458916950153826,0.847763704293017
1.1,0.781168596219396,-0.166870197785469,1.71558837198129,0.685931918512389,0.785931918512389,0.458378986154367,0.847559717664647
1.2,0.776536293442919,-0.166943186445176,1.71392435421323,0.684933126200701,0.784933126200701,0.458360865483394,0.847344598473605
1.3,0.771947854993249,-0.166974707936655,1.70224288603588,0.683942103183528,0.783942103183528,0.45835303977331,0.845827441753491
1.4,0.767403280870387,-0.168576815562337,1.69066171433457,0.682958903740615,0.782958903740615,0.457955318295582,0.844311161927912
1.5,0.762902571074332,-0.172535709992545,1.67919227760107,0.681983581395482,0.781983581395482,0.456972757875404,0.842797545729507
1.6,0.758445725605084,-0.175616602696029,1.67808480381494,0.681016188918614,0.781016188918614,0.456208340428009,0.842650760991601
1.7,0.754032744462644,-0.176943802394337,1.67785096052597,0.680056778330795,0.780056778330795,0.455879104870423,0.842619753118873
1.8,0.749663627647011,-0.178269882167525,1.67641826004074,0.679105400906586,0.779105400906586,0.455550185637357,0.842429666989751
1.9,0.745338375158185,-0.179594842015593,1.67025416478024,0.678162107177936,0.778162107177936,0.455221582913328,0.841609704976103
2,0.741056986996166,-0.180898507054659,1.66396909080119,0.67722694693793,0.77722694693793,0.454898299558777,0.840770087025657
2.1,0.736819463160955,-0.182134958578656,1.65768407810635,0.676299969244661,0.776299969244661,0.454591718958045,0.839926873078263
2.2,0.732625803652551,-0.183371142025951,1.6507816088608,0.675381222425221,0.775381222425221,0.454285239240334,0.838996659114149
2.3,0.728476008470954,-0.184631355742856,1.64129468058407,0.674470754079819,0.774470754079819,0.453972837494249,0.837711027845222
2.4,0.724370077616165,-0.186419185983162,1.63557349450776,0.673568611085999,0.773568611085999,0.453529704034913,0.836931721802422
2.5,0.720308011088183,-0.188188072448918,1.6325002172151,0.67267483960298,0.77267483960298,0.45309133845654,0.836511855657274
2.6,0.716289808887008,-0.189938015140124,1.62801382365541,0.671789485076082,0.771789485076082,0.452657739100783,0.835897370829231
