mid_point,pred5,pred_lo,pred_hi,ve,pinf,ve_lower,ve_upper
40.9,-0.231596739811529,-0.447927060012298,-0.0139966365488652,0.442358229562373,0.542358229562373,0.389853738992285,0.496500897987139
41,-0.233019015495296,-0.450312045129473,-0.0139966355493942,0.442007415076994,0.542007415076994,0.389286577087283,0.496500898236994
41.1,-0.234441291179063,-0.452697030246649,-0.0140134763785703,0.441656658458201,0.541656658458201,0.388719714621123,0.496496688236143
41.2,-0.23586356686283,-0.455856936460058,-0.0140335366434563,0.441305960046359,0.541305960046359,0.387969132696053,0.496491673416477
41.3,-0.237285842546597,-0.459266331618377,-0.0140535969083416,0.4409553201816,0.5409553201816,0.38715988481827,0.496486658597518
41.4,-0.238708118230364,-0.462675726776696,-0.0142922602771486,0.440604739203823,0.540604739203823,0.386351259362519,0.496426995751585
41.5,-0.240130393914131,-0.466085121935015,-0.015074648587167,0.440254217452695,0.540254217452695,0.385543260305265,0.496231409219065
41.6,-0.241552669597898,-0.469494517093334,-0.0154626083094911,0.439903755267648,0.539903755267648,0.384735891609538,0.496134424941409
41.7,-0.242974945281665,-0.472903912251653,-0.0154626073096214,0.43955335298788,0.53955335298788,0.383929157224867,0.496134425191361
41.8,-0.244397220965432,-0.476313307409972,-0.0154706164160716,0.439203010952349,0.539203010952349,0.383123061087208,0.496132423034488
41.9,-0.245819496649199,-0.479722702568291,-0.0154841699142193,0.438852729499776,0.538852729499776,0.382317607118882,0.496129034862864
42,-0.247241772332965,-0.48313209772661,-0.0154977234123675,0.438502508968643,0.538502508968643,0.381512799228501,0.496125646691595
42.1,-0.248664048016732,-0.486541492884928,-0.0160019295667149,0.438152349697189,0.538152349697189,0.380708641310906,0.495999602970346
42.2,-0.250086323700499,-0.489644958712143,-0.0161129293984144,0.437802252023414,0.537802252023414,0.379977209877072,0.495971854801121
42.3,-0.251508599384266,-0.492349449720848,-0.0161129283988706,0.437452216285071,0.537452216285071,0.379340253733947,0.49597185505099
42.4,-0.252930875068033,-0.494893482112296,-0.0161129273993269,0.437102242819671,0.537102242819671,0.378741467757332,0.49597185530086
42.5,-0.2543531507518,-0.497437514503743,-0.0161129263997832,0.436752331964477,0.536752331964477,0.378143051100332,0.49597185555073
42.6,-0.255775426435567,-0.49998154689519,-0.0161129254002395,0.436402484056507,0.536402484056507,0.377545005356077,0.495971855800599
42.7,-0.257197702119334,-0.50251408571584,-0.0161129244006957,0.436052699432527,0.536052699432527,0.376950031474665,0.495971856050469
42.8,-0.258619977803101,-0.505045212765198,-0.016112923401152,0.435702978429056,0.535702978429057,0.376355759659302,0.495971856300339
42.9,-0.260042253486868,-0.507576339814556,-0.0161129224016083,0.435353321382362,0.535353321382362,0.375761859693127,0.495971856550209
43,-0.261464529170635,-0.510107466863914,-0.0161129214020646,0.435003728628459,0.535003728628459,0.375168333127889,0.495971856800078
43.1,-0.262886804854402,-0.512638593913272,-0.0161129204025209,0.434654200503108,0.534654200503108,0.374575181510996,0.495971857049948
43.2,-0.264309080538169,-0.51516972096263,-0.0161129194029771,0.434304737341816,0.534304737341816,0.373982406385499,0.495971857299818
43.3,-0.265731356221936,-0.517700848011988,-0.0161129184034334,0.433955339479833,0.533955339479833,0.373390009290084,0.495971857549687
43.4,-0.267153631905703,-0.520231975061346,-0.0161129174038897,0.433606007252152,0.533606007252152,0.37279799175905,0.495971857799557
43.5,-0.268575907589469,-0.522763102110704,-0.016112916404346,0.433256740993507,0.533256740993507,0.372206355322304,0.495971858049427
43.6,-0.269998183273236,-0.525294229160062,-0.0161129154048022,0.432907541038372,0.532907541038372,0.371615101505343,0.495971858299296
43.7,-0.271420458957003,-0.527825356209419,-0.0161129144052585,0.432558407720961,0.532558407720961,0.371024231829241,0.495971858549166
43.8,-0.27284273464077,-0.530356483258778,-0.0161129134057148,0.432209341375226,0.532209341375226,0.370433747810639,0.495971858799036
43.9,-0.274265010324537,-0.532887610308136,-0.0161129124061711,0.431860342334853,0.531860342334853,0.369843650961725,0.495971859048906
44,-0.275687286008304,-0.535418737357493,-0.0161129114066273,0.431511410933266,0.531511410933266,0.369253942790232,0.495971859298775
44.1,-0.277109561692071,-0.537949864406851,-0.0161129104070836,0.431162547503622,0.531162547503621,0.368664624799414,0.495971859548645
44.2,-0.278531837375838,-0.540480991456209,-0.0161129094075399,0.430813752378808,0.530813752378808,0.368075698488041,0.495971859798515
44.3,-0.279954113059605,-0.543012118505567,-0.0161129084079962,0.430465025891448,0.530465025891448,0.367487165350383,0.495971860048384
44.4,-0.281376388743372,-0.545543245554925,-0.0161160197147071,0.430116368373891,0.530116368373891,0.366899026876198,0.4959710822722
44.5,-0.282798664427139,-0.548074372604283,-0.0161525006763544,0.429767780158219,0.529767780158219,0.36631128455072,0.495961962625295
44.6,-0.284220940110906,-0.550605499653642,-0.0166872504559839,0.429419261576239,0.529419261576239,0.365723939854647,0.495828284191725
44.7,-0.285643215794673,-0.553136626702999,-0.0172220002356133,0.429070812959486,0.529070812959486,0.365136994264128,0.495694606354579
44.8,-0.28706549147844,-0.555667753752357,-0.0177605172378227,0.428722434639221,0.528722434639221,0.364550449250751,0.495559987401572
44.9,-0.288487767162207,-0.558198880801715,-0.0182993702683744,0.428374126946427,0.528374126946427,0.363964306281534,0.495425285092264
45,-0.289910042845973,-0.560817848212194,-0.0188382232989261,0.428025890211813,0.528025890211813,0.363358246549383,0.495290583447063
45.1,-0.29133231852974,-0.563657119319739,-0.0191865385473116,0.427677724765807,0.527677724765807,0.362701695873142,0.495203512503821
45.2,-0.292754594213507,-0.566495344010997,-0.0191906407983364,0.427329630938559,0.527329630938559,0.362045898568932,0.495202487035463
45.3,-0.294176869897274,-0.569327654724709,-0.0191947430493611,0.426981609059938,0.526981609059938,0.361391979484192,0.495201461567145
45.4,-0.295599145581041,-0.57215996543842,-0.019198845300386,0.426633659459531,0.526633659459531,0.360738573630016,0.495200436098867
45.5,-0.297021421264808,-0.574992276152131,-0.0192029475514109,0.426285782466642,0.526285782466642,0.36008568302014,0.49519941063063
45.6,-0.298443696948575,-0.577447961877584,-0.0192070498024365,0.42593797841029,0.52593797841029,0.359520028766975,0.495198385162432
45.7,-0.299865972632342,-0.579737692450633,-0.0192111520534612,0.425590247619212,0.525590247619212,0.358992952861976,0.495197359694276
