"iso3","iso3.re","iso3.re.var","group"
"ARM",-0.270980447595744,0.00755843488609142,"t.0"
"BEN",-0.016157270605503,0.00755158750547518,"t.0"
"BFA",0.0133164717216939,0.00755158750547518,"t.0"
"BGD",-0.236245196574083,0.0047314326882337,"t.0"
"BOL",0.0619418408751205,0.00473751547741868,"t.0"
"BRA",0.0257891805918415,0.0110774593649686,"t.0"
"CIV",0.0524322200714112,0.0110713356270478,"t.0"
"CMR",0.0804246539192911,0.00755158750547518,"t.0"
"COL",0.0456275116582289,0.00402941543204311,"t.0"
"DOM",-0.0128758068895985,0.00473751547741868,"t.0"
"EGY",-0.0460981559820776,0.00354429115028033,"t.0"
"ERI",-0.0501033114144615,0.0110693998617252,"t.0"
"ETH",-0.177642461865133,0.00754810148164979,"t.0"
"GHA",-0.129531924725818,0.00472146961685127,"t.0"
"GIN",-0.0582997024908506,0.0110713356270478,"t.0"
"GTM",0.0828835659216292,0.0075626154415807,"t.0"
"HTI",0.0150997548966177,0.0075626154415807,"t.0"
"IDN",-0.186138825876089,0.00402279798412911,"t.0"
"IND",0.0604956043866493,0.00755843488609142,"t.0"
"JOR",0.362253526280274,0.00475581986081542,"t.0"
"KAZ",0.195687629760134,0.0110751379309364,"t.0"
"KEN",0.125437559314603,0.00471639738468547,"t.0"
"KHM",-0.0444315215542639,0.00755843488609142,"t.0"
"LBR",0.0663234346061549,0.0110713356270478,"t.0"
"LSO",-0.104052064428335,0.0110693998617252,"t.0"
"MAR",0.0639825005779821,0.00757519560639656,"t.0"
"MDG",-0.0595875174519542,0.00577981041327684,"t.0"
"MLI",0.0499435883938322,0.00578425108920593,"t.0"
"MOZ",-0.0444994337039766,0.0110693998617252,"t.0"
"MWI",-0.0555696427897846,0.00577981041327684,"t.0"
"NAM",-0.0428178729585141,0.00754810148164979,"t.0"
"NER",0.128834675400314,0.00755158750547518,"t.0"
"NGA",0.144517756482873,0.00755158750547518,"t.0"
"NIC",-0.0357704190994648,0.0110774593649686,"t.0"
"NPL",-0.145805933708308,0.00579297363380198,"t.0"
"PAK",0.183813588028509,0.0110751379309364,"t.0"
"PER",-0.0919206426634368,0.00402941543204311,"t.0"
"PHL",0.147358173594817,0.00755843488609142,"t.0"
"RWA",-0.0215015130513661,0.00471639738468547,"t.0"
"SEN",-0.0422449326540043,0.00472146961685127,"t.0"
"TCD",0.115143780198546,0.0110713356270478,"t.0"
"TGO",0.0161022025658992,0.0110713356270478,"t.0"
"TUR",-0.0963836964516353,0.00757519560639656,"t.0"
"TZA",-0.0297688502461116,0.00471639738468547,"t.0"
"UGA",0.168928409392942,0.00577981041327684,"t.0"
"VNM",-0.133369949113557,0.0110751379309364,"t.0"
"ZMB",0.039091634799228,0.00577981041327684,"t.0"
"ZWE",-0.11363216954439,0.00471639738468547,"t.0"
