mid_point,pred5,pred_lo,pred_hi,pinf,ve_lower,ve_upper
9.2,1.35443052311551,-0.472555488727673,3.02194696218109,0.81536771857246,0.384011572322833,0.953555826998855
9.3,1.35443052411534,-0.473014335294355,3.02193417280299,0.81536771871919,0.383903039466844,0.953555260590952
9.4,1.35443052511516,-0.473473181861037,3.02192138342489,0.81536771886592,0.383794518173478,0.953554694176477
9.5,1.35443052611499,-0.473932028427718,3.02190859404679,0.81536771901265,0.383686008452312,0.953554127755432
9.6,1.35443052711482,-0.474390874994401,3.02189580466869,0.81536771915938,0.383577510312915,0.953553561327815
9.7,1.35443052811464,-0.474849721561082,3.0218830152906,0.81536771930611,0.383469023764853,0.953552994893627
9.8,1.35443052911447,-0.475308568127764,3.0218702259125,0.81536771945284,0.383360548817686,0.953552428452867
9.9,1.3544305301143,-0.475767414694446,3.0218574365344,0.81536771959957,0.383252085480972,0.953551862005536
10,1.35443053111412,-0.476226261261128,3.0218446471563,0.8153677197463,0.383143633764263,0.953551295551634
10.1,1.35443053211395,-0.47668510782781,3.0218318577782,0.81536771989303,0.383035193677106,0.953550729091159
10.2,1.35443053311378,-0.477143954394492,3.02181906840011,0.81536772003976,0.382926765229045,0.953550162624113
10.3,1.3544305341136,-0.477602800961174,3.02180627902201,0.815367720186491,0.382818348429617,0.953549596150496
10.4,1.35443053511343,-0.478061647527856,3.02179348964391,0.815367720333221,0.382709943288358,0.953549029670306
10.5,1.35443053611326,-0.478520494094538,3.02178070026581,0.815367720479951,0.382601549814797,0.953548463183545
10.6,1.35443053711308,-0.47897934066122,3.02176791088771,0.815367720626681,0.382493168018459,0.953547896690211
10.7,1.35443053811291,-0.479438187227902,3.02175512150962,0.815367720773411,0.382384797908865,0.953547330190306
10.8,1.35443053911274,-0.479897033794584,3.02174233213152,0.815367720920141,0.382276439495531,0.953546763683828
10.9,1.35443054011256,-0.480355880361266,3.02172954275342,0.815367721066871,0.382168092787968,0.953546197170778
11,1.35443054111239,-0.480814726927948,3.02171675337532,0.815367721213601,0.382059757795684,0.953545630651156
11.1,1.35443054211222,-0.48127357349463,3.02170396399722,0.815367721360331,0.381951434528181,0.953545064124962
11.2,1.35443054311204,-0.481732420061312,3.02169117461913,0.815367721507061,0.381843122994957,0.953544497592195
11.3,1.35443054411187,-0.482191266627993,3.02167838524103,0.815367721653791,0.381734823205505,0.953543931052856
11.4,1.35443054511169,-0.482650113194675,3.02166559586293,0.815367721800521,0.381626535169316,0.953543364506945
11.5,1.35443054611152,-0.483108959761357,3.02165280648483,0.815367721947251,0.381518258895872,0.95354279795446
11.6,1.35443054711135,-0.483567806328039,3.02164001710673,0.815367722093981,0.381409994394655,0.953542231395403
11.7,1.35443054811117,-0.484026652894721,3.02162722772863,0.815367722240712,0.381301741675139,0.953541664829774
11.8,1.354430549111,-0.484485499461403,3.02161443835054,0.815367722387441,0.381193500746795,0.953541098257572
11.9,1.35443055011083,-0.484944346028085,3.02160164897244,0.815367722534172,0.38108527161909,0.953540531678796
12,1.35443055111065,-0.485403192594767,3.02158885959434,0.815367722680902,0.380977054301485,0.953539965093448
12.1,1.35443055211048,-0.485862039161449,3.02157607021624,0.815367722827632,0.380868848803438,0.953539398501527
12.2,1.35443055311031,-0.486320885728131,3.02156328083814,0.815367722974362,0.3807606551344,0.953538831903033
12.3,1.35443055411013,-0.486779732294813,3.02155049146005,0.815367723121092,0.380652473303821,0.953538265297966
12.4,1.35443055510996,-0.487238578861495,3.02153770208195,0.815367723267822,0.380544303321143,0.953537698686325
12.5,1.35443055610979,-0.487697425428177,3.02152491270385,0.815367723414552,0.380436145195806,0.953537132068111
12.6,1.35443055710961,-0.488156271994859,3.02151212332575,0.815367723561282,0.380327998937245,0.953536565443324
12.7,1.35443055810944,-0.488615118561541,3.02149933394766,0.815367723708012,0.380219864554888,0.953535998811964
12.8,1.35443055910927,-0.489073965128223,3.02148654456956,0.815367723854742,0.380111742058161,0.95353543217403
12.9,1.35443056010909,-0.489532811694905,3.02147375519146,0.815367724001472,0.380003631456484,0.953534865529523
13,1.35443056110892,-0.489991658261587,3.02146096581336,0.815367724148202,0.379895532759275,0.953534298878441
13.1,1.35443056210875,-0.490450504828269,3.02144817643526,0.815367724294933,0.379787445975944,0.953533732220786
13.2,1.35443056310857,-0.49090935139495,3.02143538705717,0.815367724441662,0.379679371115899,0.953533165556558
13.3,1.3544305641084,-0.491368197961632,3.02142259767907,0.815367724588393,0.37957130818854,0.953532598885756
13.4,1.35443056510823,-0.491827044528314,3.02140980830097,0.815367724735123,0.379463257203268,0.953532032208379
13.5,1.35443056610805,-0.492285891094996,3.02139701892287,0.815367724881853,0.379355218169474,0.953531465524429
13.6,1.35443056710788,-0.492744737661678,3.02138422954477,0.815367725028583,0.379247191096547,0.953530898833905
13.7,1.3544305681077,-0.49320358422836,3.02137144016668,0.815367725175313,0.379139175993872,0.953530332136807
13.8,1.35443056910753,-0.493662430795042,3.02135865078858,0.815367725322043,0.379031172870827,0.953529765433135
13.9,1.35443057010736,-0.494121277361724,3.02134586141048,0.815367725468773,0.378923181736787,0.953529198722888
14,1.35443057110718,-0.494580123928406,3.02133307203238,0.815367725615503,0.378815202601123,0.953528632006068
14.1,1.35443057210701,-0.495038970495088,3.02132028265428,0.815367725762233,0.378707235473199,0.953528065282672
14.2,1.35443057310684,-0.49549781706177,3.02130749327619,0.815367725908963,0.378599280362378,0.953527498552703
14.3,1.35443057410666,-0.495956663628452,3.02129470389809,0.815367726055693,0.378491337278015,0.953526931816159
14.4,1.35443057510649,-0.496415510195134,3.02128191451999,0.815367726202423,0.378383406229463,0.95352636507304
14.5,1.35443057610632,-0.496874356761816,3.02126912514189,0.815367726349153,0.378275487226067,0.953525798323347
14.6,1.35443057710614,-0.497333203328498,3.02125633576379,0.815367726495883,0.378167580277171,0.953525231567079
14.7,1.35443057810597,-0.49779204989518,3.0212435463857,0.815367726642613,0.378059685392113,0.953524664804236
14.8,1.3544305791058,-0.498250896461862,3.0212307570076,0.815367726789343,0.377951802580225,0.953524098034819
14.9,1.35443058010562,-0.498709743028543,3.0212179676295,0.815367726936074,0.377843931850837,0.953523531258826
15,1.35443058110545,-0.499168589595225,3.0212051782514,0.815367727082803,0.377736073213272,0.953522964476259
15.1,1.35443058210528,-0.499627436161907,3.0211923888733,0.815367727229534,0.37762822667685,0.953522397687116
15.2,1.3544305831051,-0.500086282728589,3.0211795994952,0.815367727376264,0.377520392250885,0.953521830891399
15.3,1.35443058410493,-0.500545082119385,3.021166807045,0.815367727522994,0.377412581029715,0.953521263952955
15.4,1.35443058510476,-0.501000956605237,3.02115382412421,0.815367727669724,0.377305469129746,0.953520688566471
15.5,1.35443058610458,-0.501452207854244,3.02114054013702,0.815367727816454,0.377199455301656,0.953520099830094
15.6,1.35443058710441,-0.501898835866404,3.02112695508342,0.815367727963184,0.377094539193318,0.953519497743343
15.7,1.35443058810423,-0.502340840641719,3.02111306896341,0.815367728109914,0.376990720455762,0.953518882305724
15.8,1.35443058910406,-0.502778222180187,3.021098881777,0.815367728256644,0.376887998743188,0.953518253516732
15.9,1.35443059010388,-0.50321098048181,3.02108439352419,0.815367728403374,0.376786373712985,0.953517611375853
16,1.35443059110371,-0.503639115546587,3.02106960420496,0.815367728550103,0.376685845025739,0.95351695588256
16.1,1.35443059210353,-0.504062627374518,3.02105451381933,0.815367728696833,0.37658641234525,0.953516287036316
16.2,1.35443059310336,-0.504481515965602,3.0210391223673,0.815367728843563,0.376488075338547,0.953515604836574
16.3,1.35443059410318,-0.504895781319841,3.02102342984886,0.815367728990293,0.376390833675896,0.953514909282774
16.4,1.35443059510301,-0.505305423437234,3.02100743626401,0.815367729137022,0.376294687030818,0.953514200374345
16.5,1.35443059610283,-0.505710442317781,3.02099114161276,0.815367729283752,0.376199635080101,0.953513478110709
16.6,1.35443059710265,-0.506110837961482,3.02070262852738,0.815367729430482,0.376105677503813,0.953500687943245
16.7,1.35443059810248,-0.506830244055196,3.02021418302035,0.815367729577211,0.375936883774226,0.953479026875518
16.8,1.3544305991023,-0.50695292031447,3.01972649822176,0.815367729723941,0.375908103338352,0.953457389967331
16.9,1.35443060010212,-0.507318728174449,3.01923957413161,0.81536772987067,0.375822288271427,0.953435777259692
17,1.35443060110195,-0.507718888804824,3.01875341074991,0.8153677300174,0.375728423297906,0.953414188793571
17.1,1.35443060210177,-0.508114205172072,3.01826800807665,0.81536773016413,0.375635703800874,0.953392624609904
17.2,1.35443060310159,-0.508504677276195,3.01778336611184,0.815367730310859,0.375544129451204,0.953371084749589
17.3,1.35443060410141,-0.50889030511719,3.01729948485546,0.815367730457588,0.375453699923443,0.95334956925349
17.4,1.35443060510124,-0.50927108869506,3.01681636430753,0.815367730604318,0.37536441489583,0.953328078162435
17.5,1.35443060610106,-0.509647028009803,3.01633400446804,0.815367730751047,0.375276274050304,0.953306611517214
17.6,1.35443060710088,-0.51001812306142,3.015852405337,0.815367730897776,0.37518927707252,0.953285169358583
17.7,1.3544306081007,-0.51038437384991,3.0153715669144,0.815367731044506,0.375103423651863,0.953263751727259
17.8,1.35443060910052,-0.510745780375275,3.01489148920024,0.815367731191235,0.375018713481458,0.953242358663923
17.9,1.35443061010034,-0.511102342637512,3.01441217219452,0.815367731337964,0.374935146258183,0.953220990209221
18,1.35443061110016,-0.511454060636623,3.01393361589725,0.815367731484693,0.374852721682683,0.953199646403761
18.1,1.35443061209998,-0.511787458938555,3.01345582030842,0.815367731631423,0.374774596998874,0.953178327288114
18.2,1.3544306130998,-0.512115752228745,3.01297878542804,0.815367731778152,0.374697674938246,0.953157032902813
18.3,1.35443061409962,-0.512439487549183,3.01250251125609,0.815367731924881,0.374621827047849,0.953135763288356
18.4,1.35443061509944,-0.512758664899869,3.01202699779259,0.81536773207161,0.37454705307092,0.953114518485202
18.5,1.35443061609926,-0.513073284280801,3.01155224503754,0.815367732218339,0.374473352754086,0.953093298533772
18.6,1.35443061709908,-0.51338334569198,3.01107825299092,0.815367732365068,0.374400725847378,0.953072103474452
18.7,1.3544306180989,-0.513688849133407,3.01060502165275,0.815367732511797,0.374329172104233,0.953050933347588
18.8,1.35443061909872,-0.513989794605081,3.01013255102302,0.815367732658526,0.374258691281514,0.953029788193488
18.9,1.35443062009854,-0.514286182107002,3.00966084110174,0.815367732805255,0.374189283139509,0.953008668052424
19,1.35443062109836,-0.51457801163917,3.0091898918889,0.815367732951984,0.374120947441945,0.95298757296463
19.1,1.35443062209818,-0.514865283201586,3.0087197033845,0.815367733098712,0.374053683955998,0.952966502970299
19.2,1.35443062309799,-0.515147996794248,3.00825027558854,0.815367733245441,0.373987492452298,0.952945458109588
19.3,1.35443062409781,-0.515426152417158,3.00778160850103,0.81536773339217,0.373922372704941,0.952924438422616
19.4,1.35443062509763,-0.515699750070315,3.00731370212196,0.815367733538899,0.373858324491494,0.952903443949462
19.5,1.35443062609745,-0.515968789753719,3.00684655645133,0.815367733685627,0.373795347593007,0.952882474730167
19.6,1.35443062709726,-0.51623327146737,3.00638017148915,0.815367733832356,0.373733441794019,0.952861530804733
19.7,1.35443062809708,-0.516493195211268,3.00591454723541,0.815367733979085,0.373672606882567,0.952840612213124
19.8,1.3544306290969,-0.516748560985414,3.00544968369011,0.815367734125813,0.373612842650193,0.952819718995265
19.9,1.35443063009671,-0.516999368789806,3.00498558085325,0.815367734272542,0.373554148891951,0.952798851191039
20,1.35443063109653,-0.517245618624446,3.00452223872484,0.81536773441927,0.373496525406417,0.952778008840294
20.1,1.35443063209634,-0.517487310489333,3.00405965730487,0.815367734565999,0.373439971995696,0.952757191982836
20.2,1.35443063309616,-0.517724444384467,3.00359783659335,0.815367734712727,0.373384488465426,0.952736400658433
20.3,1.35443063409598,-0.517957020309848,3.00313677659027,0.815367734859456,0.373330074624791,0.952715634906812
20.4,1.35443063509579,-0.518185038265477,3.00267647729563,0.815367735006184,0.373276730286522,0.952694894767661
20.5,1.35443063609561,-0.518408498251353,3.00221693870943,0.815367735152912,0.373224455266908,0.952674180280628
20.6,1.35443063709542,-0.518609032792105,3.00175816083168,0.815367735299641,0.373177545823359,0.952653491485323
20.7,1.35443063809524,-0.51875098146757,3.00130014366237,0.815367735446369,0.373144342345539,0.952632828421311
20.8,1.35443063909505,-0.518895357015132,3.0008428872015,0.815367735593097,0.373110572420179,0.952612191128123
20.9,1.35443064009486,-0.519042159434791,3.00038639144908,0.815367735739826,0.373076236109949,0.952591579645245
21,1.35443064109468,-0.519191388726546,2.99993065640509,0.815367735886554,0.373041333478599,0.952570994012125
21.1,1.35443064209449,-0.519343044890399,2.99947568206956,0.815367736033282,0.373005864590957,0.952550434268171
21.2,1.3544306430943,-0.519497127926349,2.99902146844246,0.81536773618001,0.372969829512931,0.952529900452747
21.3,1.35443064409412,-0.519653637834395,2.99856801552381,0.815367736326738,0.372933228311513,0.952509392605179
21.4,1.35443064509393,-0.519812574614539,2.9981153233136,0.815367736473466,0.372896061054774,0.952488910764753
21.5,1.35443064609374,-0.51997393826678,2.99766339181183,0.815367736620194,0.372858327811873,0.952468454970712
21.6,1.35443064709356,-0.520137728791117,2.99721222101851,0.815367736766922,0.372820028653053,0.952448025262258
21.7,1.35443064809337,-0.520303946187551,2.99676181093363,0.815367736913651,0.372781163649642,0.952427621678552
21.8,1.35443064909318,-0.520472590456082,2.99631216155719,0.815367737060378,0.372741732874058,0.952407244258715
21.9,1.35443065009299,-0.520643661596711,2.9958632728892,0.815367737207106,0.37270173639981,0.952386893041825
22,1.3544306510928,-0.520817159609436,2.99541514492965,0.815367737353834,0.372661174301494,0.95236656806692
22.1,1.35443065209262,-0.520993084494258,2.99496777767854,0.815367737500562,0.372620046654803,0.952346269372994
22.2,1.35443065309243,-0.521171436251177,2.99452117113588,0.81536773764729,0.372578353536519,0.952325996999
22.3,1.35443065409224,-0.521352214880193,2.99407532530166,0.815367737794017,0.372536095024523,0.952305750983852
22.4,1.35443065509205,-0.521535420381306,2.99363024017588,0.815367737940745,0.372493271197791,0.952285531366417
22.5,1.35443065609186,-0.521721052754515,2.99318591575854,0.815367738087473,0.372449882136397,0.952265338185524
22.6,1.35443065709167,-0.521909111999822,2.99274235204965,0.815367738234201,0.372405927921515,0.952245171479958
22.7,1.35443065809148,-0.522099598117225,2.9922995490492,0.815367738380928,0.372361408635421,0.952225031288461
22.8,1.35443065909129,-0.522290078274709,2.99185750675719,0.815367738527656,0.372316892906918,0.952204917649735
22.9,1.3544306600911,-0.522404146986516,2.99141622517363,0.815367738674384,0.372290235776699,0.952184830602436
23,1.35443066109091,-0.522511641136817,2.99097570429851,0.815367738821111,0.372265115790356,0.95216477018518
23.1,1.35443066209072,-0.522609530809462,2.99053594413183,0.815367738967839,0.372242240845779,0.952144736436539
23.2,1.35443066309053,-0.522611972450801,2.9900969446736,0.815367739114566,0.372241670288202,0.952124729395041
23.3,1.35443066409034,-0.522614295547605,2.98965870592381,0.815367739261294,0.372241127432192,0.952104749099175
23.4,1.35443066509014,-0.522616500099875,2.98922122788246,0.815367739408021,0.372240612277698,0.952084795587382
23.5,1.35443066608995,-0.522618586107609,2.98878451054955,0.815367739554749,0.372240124824675,0.952064868898062
23.6,1.35443066708976,-0.522620553570808,2.98834855392509,0.815367739701476,0.372239665073077,0.952044969069572
23.7,1.35443066808957,-0.522622402489473,2.98791335800907,0.815367739848203,0.372239233022864,0.952025096140225
23.8,1.35443066908938,-0.522624132863602,2.98758785351707,0.81536773999493,0.372238828673995,0.95201022708421
23.9,1.35443067008918,-0.522625744693197,2.9875588021964,0.815367740141658,0.372238452026434,0.952008899806222
24,1.35443067108899,-0.522627237978257,2.98753182624796,0.815367740288385,0.372238103080148,0.952007667315289
24.1,1.3544306720888,-0.522628612718782,2.98750692567176,0.815367740435112,0.372237781835103,0.952006529618348
24.2,1.35443067308861,-0.522629868914773,2.98748410046779,0.815367740581839,0.372237488291271,0.952005486721801
24.3,1.35443067408841,-0.522631006566228,2.98746335063606,0.815367740728566,0.372237222448626,0.952004538631517
24.4,1.35443067508822,-0.522632025673149,2.98744467617655,0.815367740875293,0.372236984307143,0.952003685352833
24.5,1.35443067608802,-0.522632926235535,2.98742807708928,0.81536774102202,0.3722367738668,0.952002926890552
24.6,1.35443067708783,-0.522633708253386,2.98741355337425,0.815367741168748,0.372236591127578,0.952002263248942
24.7,1.35443067808764,-0.522634371726702,2.98740110503144,0.815367741315475,0.372236436089461,0.952001694431738
24.8,1.35443067908744,-0.522634916655483,2.98739073206087,0.815367741462201,0.372236308752435,0.952001220442141
24.9,1.35443068008725,-0.52263534303973,2.98738243446254,0.815367741608928,0.372236209116488,0.95200084128282
25,1.35443068108705,-0.522635650879441,2.98737621223643,0.815367741755655,0.372236137181611,0.952000556955908
25.1,1.35443068208686,-0.522635840174618,2.98737206538256,0.815367741902382,0.372236092947798,0.952000367463007
25.2,1.35443068308666,-0.52263591092526,2.98736999390093,0.815367742049109,0.372236076415044,0.952000272805181
25.3,1.35443068408646,-0.522635863131367,2.98736999779152,0.815367742195836,0.372236087583348,0.952000272982965
25.4,1.35443068508627,-0.522635696792939,2.98737207705435,0.815367742342563,0.372236126452711,0.952000367996357
25.5,1.35443068608607,-0.522635411909976,2.98737623168942,0.815367742489289,0.372236193023136,0.952000557844822
25.6,1.35443068708588,-0.522635008482479,2.98738246169671,0.815367742636016,0.37223628729463,0.952000842527292
25.7,1.35443068808568,-0.522634486510447,2.98739076707624,0.815367742782743,0.372236409267201,0.952001222042165
25.8,1.35443068908548,-0.522633845993879,2.98740114782801,0.815367742929469,0.372236558940861,0.952001696387304
25.9,1.35443069008529,-0.522633086932777,2.987413603952,0.815367743076196,0.372236736315622,0.952002265560039
26,1.35443069108509,-0.52263220932714,2.98742813544823,0.815367743222922,0.372236941391501,0.952002929557168
26.1,1.35443069208489,-0.522631213176969,2.9874447423167,0.815367743369649,0.372237174168517,0.952003688374953
26.2,1.35443069308469,-0.522630098482262,2.9874634245574,0.815367743516375,0.37223743464669,0.952004542009123
