mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper
0,2.52294172892163,1.48212972615436,3.34407668286572,0.933161097183151,0.814894047769601,0.965910332795339
0.1,2.51252933809258,1.47355530987222,3.33355045170034,0.932513966822144,0.813597174254178,0.965562024683802
0.2,2.50211694726353,1.46624275482066,3.32299934542441,0.931861083396105,0.812485631432235,0.965209450644201
0.3,2.49170455643447,1.4589301997691,3.31244185072142,0.931202405710328,0.811368997095806,0.964853181722118
0.4,2.48129216560542,1.45161764471753,3.30188435601842,0.930537892469442,0.810247266241821,0.964493398675165
0.5,2.47087977477636,1.44373743574406,3.29132686131542,0.929867502281409,0.809032747652296,0.964130069601312
0.6,2.46046738394731,1.43581851193235,3.28076936661242,0.929191193661613,0.807806288746538,0.963763162365718
0.7,2.45005499311826,1.42789958812064,3.27021187190943,0.928508925037059,0.806573836289056,0.963392644600234
0.8,2.4396426022892,1.41830782133555,3.25965437720643,0.927820654750656,0.805072999105217,0.96301848370294
0.9,2.42923021146015,1.40821955618484,3.24909688250343,0.927126341065624,0.80348496901769,0.962640646837705
1,2.41881782063109,1.39948971704019,3.23853938780043,0.926425942169982,0.802102901873079,0.962259100933782
1.1,2.40840542980204,1.39129319471511,3.22798189309744,0.925719416181162,0.800798614070579,0.961873812685433
1.2,2.39799303897299,1.38309667239004,3.21742439839444,0.925006721150707,0.799487878958497,0.961484748551582
1.3,2.38758064814393,1.37490015006496,3.20686690369144,0.924287815069094,0.79817069296933,0.96109187475551
1.4,2.37716825731488,1.36670362773988,3.19630940898844,0.92356265587065,0.79684705293589,0.960695157284571
1.5,2.36675586648582,1.35722883515698,3.18480564009462,0.922831201438583,0.795308941670365,0.960258465761028
1.6,2.35634347565677,1.34683484328977,3.17319824041329,0.922093409610126,0.79361168205467,0.959813128322432
1.7,2.34593108482771,1.33644085142257,3.16159084073196,0.921349238181779,0.791904031436205,0.959363011688897
1.8,2.33551869399866,1.32604685955536,3.14998344105063,0.920598644914674,0.790185987188213,0.958908069325854
1.9,2.32510630316961,1.31565286768815,3.13835517244943,0.919841587540048,0.788457547781548,0.958447423235924
2,2.31469391234055,1.30525887582095,3.12672137285385,0.919078023764826,0.786718712798309,0.957981616879378
2.1,2.3042815215115,1.29486488395374,3.11508757325826,0.918307911277321,0.784969482945364,0.957510820296512
2.2,2.29386913068244,1.28451248421125,3.10345377366267,0.917531207753046,0.78321692200189,0.957034985239132
2.3,2.28345673985339,1.27416477583317,3.09181997406708,0.916747870860648,0.781454855208547,0.956554063110052
2.4,2.27304434902434,1.26381706745509,3.08048033857723,0.915957858267946,0.779682494796147,0.956080358779226
