mid_point,pred5,pred_lo,pred_hi,pinf,pinf_lower,pinf_upper
0,1.66920380293461,0.120694371552464,3.34927871342357,0.85732267469161,0.53013701760937,0.966081208444791
0.1,1.66920380393447,0.120686407303481,3.34927858266358,0.857322674811652,0.530135033780096,0.966081204160007
0.2,1.66920380493432,0.120678443054498,3.3492784519036,0.857322674931694,0.53013304994987,0.966081199875224
0.3,1.66920380593418,0.120670478805514,3.34927832114362,0.857322675051736,0.530131066118692,0.966081195590439
0.4,1.66920380693404,0.120662514556531,3.34927819038364,0.857322675171777,0.530129082286562,0.966081191305654
0.5,1.6692038079339,0.120654550307548,3.34927805962366,0.857322675291819,0.530127098453479,0.966081187020868
0.6,1.66920380893376,0.120646586058565,3.34927792886367,0.857322675411861,0.530125114619445,0.966081182736082
0.7,1.66920380993362,0.120638621809582,3.34927779810369,0.857322675531903,0.530123130784459,0.966081178451296
0.8,1.66920381093348,0.120630657560599,3.34927766734371,0.857322675651944,0.53012114694852,0.966081174166508
0.9,1.66920381193334,0.120622693311616,3.34927753658373,0.857322675771986,0.53011916311163,0.966081169881721
1,1.6692038129332,0.120614729062632,3.34927740582375,0.857322675892028,0.530117179273788,0.966081165596932
1.1,1.66920381393306,0.120606764813649,3.34927727506377,0.85732267601207,0.530115195434995,0.966081161312144
1.2,1.66920381493292,0.120598800564666,3.34927714430379,0.857322676132111,0.53011321159525,0.966081157027354
1.3,1.66920381593278,0.120590836315683,3.3492770135438,0.857322676252153,0.530111227754553,0.966081152742565
1.4,1.66920381693264,0.1205828720667,3.34927688278382,0.857322676372195,0.530109243912905,0.966081148457775
1.5,1.6692038179325,0.120574907817717,3.34927675202384,0.857322676492237,0.530107260070305,0.966081144172984
1.6,1.66920381893236,0.120566943568733,3.34927662126386,0.857322676612278,0.530105276226754,0.966081139888192
1.7,1.66920381993222,0.12055897931975,3.34927649050388,0.85732267673232,0.530103292382252,0.966081135603401
1.8,1.66920382093207,0.120551015070767,3.34927635974389,0.857322676852362,0.530101308536798,0.966081131318608
1.9,1.66920382193193,0.120543050821784,3.34927622898391,0.857322676972403,0.530099324690394,0.966081127033815
2,1.66920382293179,0.120535086572801,3.34927609822393,0.857322677092445,0.530097340843038,0.966081122749022
2.1,1.66920382393165,0.120527122323817,3.34927596746395,0.857322677212487,0.530095356994731,0.966081118464228
2.2,1.66920382493151,0.120519158074834,3.34927583670397,0.857322677332529,0.530093373145473,0.966081114179433
2.3,1.66920382593137,0.120511193825851,3.34927570594399,0.857322677452571,0.530091389295264,0.966081109894638
2.4,1.66920382693123,0.120503229576868,3.349275575184,0.857322677572612,0.530089405444104,0.966081105609843
2.5,1.66920382793109,0.120495265327885,3.34927544442402,0.857322677692654,0.530087421591994,0.966081101325047
2.6,1.66920382893095,0.120487301078902,3.34927531366404,0.857322677812696,0.530085437738932,0.96608109704025
2.7,1.66920382993081,0.120479336829919,3.34927518290406,0.857322677932738,0.53008345388492,0.966081092755453
2.8,1.66920383093067,0.120471372580935,3.34927505214408,0.857322678052779,0.530081470029957,0.966081088470655
2.9,1.66920383193053,0.120463408331952,3.3492749213841,0.857322678172821,0.530079486174044,0.966081084185857
3,1.66920383293039,0.120455444082969,3.34927479062411,0.857322678292863,0.53007750231718,0.966081079901059
3.1,1.66920383393025,0.120447479833986,3.34927465986413,0.857322678412905,0.530075518459366,0.96608107561626
3.2,1.66920383493011,0.120439515585003,3.34927452910415,0.857322678532946,0.530073534600602,0.96608107133146
3.3,1.66920383592996,0.12043155133602,3.34927439834417,0.857322678652988,0.530071550740887,0.96608106704666
3.4,1.66920383692982,0.120423587087037,3.34927426758419,0.85732267877303,0.530069566880222,0.966081062761859
3.5,1.66920383792968,0.120415622838053,3.34927413682421,0.857322678893072,0.530067583018606,0.966081058477058
3.6,1.66920383892954,0.12040765858907,3.34927400606422,0.857322679013113,0.530065599156041,0.966081054192256
3.7,1.6692038399294,0.120399694340087,3.34927387530424,0.857322679133155,0.530063615292525,0.966081049907454
3.8,1.66920384092926,0.120391730091104,3.34927374454426,0.857322679253197,0.530061631428059,0.966081045622651
3.9,1.66920384192912,0.120383765842121,3.34927361378428,0.857322679373238,0.530059647562644,0.966081041337847
4,1.66920384292898,0.120375801593138,3.3492734830243,0.85732267949328,0.530057663696279,0.966081037053043
4.1,1.66920384392884,0.120367977894324,3.34927335226431,0.857322679613322,0.53005571483954,0.966081032768239
4.2,1.6692038449287,0.120360921345326,3.34927322150433,0.857322679733364,0.530053957076424,0.966081028483434
4.3,1.66920384592856,0.120353864796329,3.34927309074435,0.857322679853406,0.530052199312561,0.966081024198629
4.4,1.66920384692842,0.120346808247332,3.34927295998437,0.857322679973447,0.530050441547953,0.966081019913823
4.5,1.66920384792828,0.120339751698335,3.34927282922439,0.857322680093489,0.5300486837826,0.966081015629016
4.6,1.66920384892814,0.120332695149337,3.34927269846441,0.857322680213531,0.530046926016501,0.966081011344209
4.7,1.669203849928,0.12032563860034,3.34927256770442,0.857322680333573,0.530045168249657,0.966081007059402
4.8,1.66920385092786,0.120318582051342,3.34927243694444,0.857322680453614,0.530043410482067,0.966081002774594
4.9,1.66920385192771,0.120311525502345,3.34927230618446,0.857322680573656,0.530041652713732,0.966080998489785
5,1.66920385292757,0.120304468953348,3.34927217542448,0.857322680693698,0.530039894944652,0.966080994204976
5.1,1.66920385392743,0.120297412404351,3.3492720446645,0.857322680813739,0.530038137174827,0.966080989920167
5.2,1.66920385492729,0.120290355855353,3.34927191390452,0.857322680933781,0.530036379404256,0.966080985635356
5.3,1.66920385592715,0.120283299306356,3.34927178314453,0.857322681053823,0.53003462163294,0.966080981350546
5.4,1.66920385692701,0.120276242757359,3.34927165238455,0.857322681173865,0.53003286386088,0.966080977065734
5.5,1.66920385792687,0.120269186208361,3.34927152162457,0.857322681293907,0.530031106088074,0.966080972780923
5.6,1.66920385892673,0.120262129659364,3.34927139086459,0.857322681413948,0.530029348314523,0.966080968496111
5.7,1.66920385992659,0.120255073110367,3.34927126010461,0.85732268153399,0.530027590540227,0.966080964211298
5.8,1.66920386092645,0.12024801656137,3.34927112934463,0.857322681654032,0.530025832765187,0.966080959926485
5.9,1.66920386192631,0.120240960012372,3.34927099858464,0.857322681774074,0.530024074989401,0.966080955641671
6,1.66920386292617,0.120233903463375,3.34927086782466,0.857322681894115,0.530022317212871,0.966080951356856
6.1,1.66920386392603,0.120226846914378,3.34927073706468,0.857322682014157,0.530020559435596,0.966080947072042
6.2,1.66920386492589,0.12021979036538,3.3492706063047,0.857322682134199,0.530018801657576,0.966080942787226
6.3,1.66920386592575,0.120212733816383,3.34927047554472,0.85732268225424,0.530017043878811,0.96608093850241
6.4,1.66920386692561,0.120205677267386,3.34927034478473,0.857322682374282,0.530015286099302,0.966080934217594
6.5,1.66920386792546,0.120198620718388,3.34927021402475,0.857322682494324,0.530013528319048,0.966080929932777
6.6,1.66920386892532,0.120191564169391,3.34927008326477,0.857322682614366,0.53001177053805,0.96608092564796
6.7,1.66920386992518,0.120184507620394,3.34926995250479,0.857322682734407,0.530010012756307,0.966080921363142
6.8,1.66920387092504,0.120177451071397,3.34926982174481,0.857322682854449,0.530008254973819,0.966080917078323
6.9,1.6692038719249,0.120170394522399,3.34926969098483,0.857322682974491,0.530006497190587,0.966080912793504
7,1.66920387292476,0.120163337973402,3.34926956022484,0.857322683094533,0.530004739406611,0.966080908508685
7.1,1.66920387392462,0.120156281424405,3.34926942946486,0.857322683214574,0.530002981621891,0.966080904223865
7.2,1.66920387492448,0.120149224875407,3.34926929870488,0.857322683334616,0.530001223836426,0.966080899939044
7.3,1.66920387592434,0.12014216832641,3.3492691679449,0.857322683454658,0.529999466050216,0.966080895654223
7.4,1.6692038769242,0.120135111777413,3.34926903718492,0.8573226835747,0.529997708263263,0.966080891369401
7.5,1.66920387792406,0.120128055228415,3.34926890642494,0.857322683694741,0.529995950475565,0.966080887084579
7.6,1.66920387892392,0.120120998679418,3.34926877566495,0.857322683814783,0.529994192687124,0.966080882799756
7.7,1.66920387992378,0.120113942130421,3.34926864490497,0.857322683934825,0.529992434897938,0.966080878514933
7.8,1.66920388092364,0.120106885581423,3.34926851414499,0.857322684054867,0.529990677108008,0.966080874230109
7.9,1.6692038819235,0.120099829032426,3.34926838338501,0.857322684174909,0.529988919317334,0.966080869945285
8,1.66920388292335,0.120092772483429,3.34926825262503,0.85732268429495,0.529987161525916,0.96608086566046
8.1,1.66920388392321,0.120085715934432,3.34926812186505,0.857322684414992,0.529985403733755,0.966080861375635
8.2,1.66920388492307,0.120078659385434,3.34926799110506,0.857322684535034,0.529983645940849,0.966080857090809
8.3,1.66920388592293,0.120071602836437,3.34926786034508,0.857322684655075,0.5299818881472,0.966080852805983
8.4,1.66920388692279,0.12006454628744,3.3492677295851,0.857322684775117,0.529980130352806,0.966080848521156
8.5,1.66920388792265,0.120057489738442,3.34926759882512,0.857322684895159,0.529978372557669,0.966080844236329
8.6,1.66920388892251,0.120050433189445,3.34926746806514,0.857322685015201,0.529976614761789,0.966080839951501
8.7,1.66920388992237,0.120043376640448,3.34926733730515,0.857322685135242,0.529974856965164,0.966080835666672
8.8,1.66920389092223,0.120036320091451,3.34926720654517,0.857322685255284,0.529973099167797,0.966080831381843
8.9,1.66920389192209,0.120029263542453,3.34926707578519,0.857322685375326,0.529971341369685,0.966080827097014
9,1.66920389292195,0.120022206993456,3.34926694502521,0.857322685495368,0.52996958357083,0.966080822812184
9.1,1.66920389392181,0.120015150444459,3.34926681426523,0.857322685615409,0.529967825771231,0.966080818527354
9.2,1.66920389492167,0.120008093895461,3.34926668350525,0.857322685735451,0.529966067970889,0.966080814242522
9.3,1.66920389592153,0.120001037346464,3.34926655274526,0.857322685855493,0.529964310169804,0.966080809957691
9.4,1.66920389692139,0.119993980797467,3.34926642198528,0.857322685975534,0.529962552367975,0.966080805672859
