nid,var
8033,hemoglobin_alt_adj
236130,hemoglobin_alt_adj
218582,hemoglobin_raw
218582,hemoglobin_alt_adj
218582,hemog_alt_smoke_adjust
218582,anemia_severe_raw
218582,anemia_moderate_raw
218582,anemia_mod_sev_raw
218582,anemia_mild_raw
218582,anemia_anemic_raw
218582,anemia_severe_adj
218582,anemia_moderate_adj
218582,anemia_mod_sev_adj
218582,anemia_mild_adj
218582,anemia_anemic_adj
157061,hemoglobin_raw
157061,hemoglobin_alt_adj
157061,anemia_severe_raw
157061,anemia_moderate_raw
157061,anemia_mod_sev_raw
157061,anemia_mild_raw
157061,anemia_anemic_raw
157061,brinda_adj_hemog
157061,anemia_mild_brinda
157061,anemia_moderate_brinda
157061,anemia_severe_brinda
157061,anemia_mod_sev_brinda
157061,anemia_anemic_brinda
157061,anemia_severe_adj
157061,anemia_moderate_adj
157061,anemia_mod_sev_adj
157061,anemia_mild_adj
157061,anemia_anemic_adj
157061,anemia_severe_who
157061,anemia_moderate_who
157061,anemia_mod_sev_who
157061,anemia_mild_who
157061,anemia_anemic_who
157061,hemog_alt_smoke_adjust
10950,hemoglobin_alt_adj
124455,hemoglobin_alt_adj
126395,hemoglobin_alt_adj
294316,hemoglobin_alt_adj
249262,hemoglobin_alt_adj
255138,hemoglobin_alt_adj
144183,hemoglobin_alt_adj
144180,hemoglobin_alt_adj
144184,hemoglobin_alt_adj
144182,hemoglobin_alt_adj
18815,hemoglobin_alt_adj
18815,anemia_anemic_adj
18815,anemia_mod_sev_adj
18815,anemia_severe_adj
18815,hemoglobin_raw
18815,anemia_severe_raw
18815,anemia_moderate_raw
18815,anemia_mod_sev_raw
18815,anemia_mild_raw
18815,anemia_anemic_raw
141592,hemoglobin_alt_adj
153000,hemoglobin_alt_adj
144199,hemoglobin_alt_adj
144202,hemoglobin_alt_adj
144207,hemoglobin_alt_adj
144209,hemoglobin_alt_adj
124416,hemoglobin_alt_adj
144213,hemoglobin_alt_adj
144214,hemoglobin_alt_adj
20888,hemoglobin_alt_adj
20888,anemia_severe_adj
20888,anemia_moderate_adj
20888,anemia_mod_sev_adj
20888,anemia_mild_adj
20888,anemia_anemic_adj
21274,hemoglobin_raw
21274,hemoglobin_alt_adj
21274,anemia_severe_raw
21274,anemia_moderate_raw
21274,anemia_mod_sev_raw
21274,anemia_mild_raw
21274,anemia_anemic_raw
21274,brinda_adj_hemog
21274,anemia_mild_brinda
21274,anemia_moderate_brinda
21274,anemia_severe_brinda
21274,anemia_mod_sev_brinda
21274,anemia_anemic_brinda
21274,anemia_severe_adj
21274,anemia_moderate_adj
21274,anemia_mod_sev_adj
21274,anemia_mild_adj
21274,anemia_anemic_adj
21274,anemia_severe_who
21274,anemia_moderate_who
21274,anemia_mod_sev_who
21274,anemia_mild_who
21274,anemia_anemic_who
286211,hemoglobin_alt_adj
286785,hemoglobin_raw
286785,hemoglobin_alt_adj
286785,hemog_alt_smoke_adjust
286785,anemia_severe_raw
286785,anemia_moderate_raw
286785,anemia_mod_sev_raw
286785,anemia_mild_raw
286785,anemia_anemic_raw
286785,brinda_adj_hemog
286785,anemia_mild_brinda
286785,anemia_moderate_brinda
286785,anemia_severe_brinda
286785,anemia_mod_sev_brinda
286785,anemia_anemic_brinda
286785,anemia_severe_adj
286785,anemia_moderate_adj
286785,anemia_mod_sev_adj
286785,anemia_mild_adj
286785,anemia_anemic_adj
286785,anemia_severe_who
286785,anemia_moderate_who
286785,anemia_mod_sev_who
286785,anemia_mild_who
286785,anemia_anemic_who
144297,hemoglobin_alt_adj
261370,hemoglobin_alt_adj
400126,hemoglobin_raw
400126,anemia_severe_raw
400126,anemia_moderate_raw
400126,anemia_mod_sev_raw
400126,anemia_mild_raw
400126,anemia_anemic_raw
142784,hemoglobin_alt_adj
124448,hemoglobin_alt_adj
135526,hemoglobin_alt_adj
140118,hemoglobin_alt_adj
144057,hemoglobin_alt_adj
143873,hemoglobin_alt_adj
144122,hemoglobin_alt_adj
144128,hemoglobin_alt_adj
144124,hemoglobin_alt_adj
144125,hemoglobin_alt_adj
144129,hemoglobin_alt_adj
400126,hemog_alt_smoke_adjust
400126,brinda_adj_hemog
400126,anemia_mild_brinda
400126,anemia_moderate_brinda
400126,anemia_severe_brinda
400126,anemia_mod_sev_brinda
400126,anemia_anemic_brinda
400126,anemia_severe_adj
400126,anemia_moderate_adj
400126,anemia_mod_sev_adj
400126,anemia_mild_adj
400126,anemia_anemic_adj
400126,anemia_severe_who
400126,anemia_moderate_who
400126,anemia_mod_sev_who
400126,anemia_mild_who
400126,anemia_anemic_who
144287,hemoglobin_alt_adj
13465,hemoglobin_raw
13465,anemia_severe_raw
13465,anemia_moderate_raw
13465,anemia_mod_sev_raw
13465,anemia_mild_raw
13465,anemia_anemic_raw
18843,hemoglobin_raw
18843,hemoglobin_alt_adj
18843,anemia_severe_raw
18843,anemia_moderate_raw
18843,anemia_mod_sev_raw
18843,anemia_mild_raw
18843,anemia_anemic_raw
18843,brinda_adj_hemog
18843,anemia_mild_brinda
18843,anemia_moderate_brinda
18843,anemia_severe_brinda
18843,anemia_mod_sev_brinda
18843,anemia_anemic_brinda
18843,anemia_severe_adj
18843,anemia_moderate_adj
18843,anemia_mod_sev_adj
18843,anemia_mild_adj
18843,anemia_anemic_adj
18843,anemia_severe_who
18843,anemia_moderate_who
18843,anemia_mod_sev_who
18843,anemia_mild_who
18843,anemia_anemic_who
18854,hemoglobin_raw
18854,hemoglobin_alt_adj
18854,anemia_severe_raw
18854,anemia_moderate_raw
18854,anemia_mod_sev_raw
18854,anemia_mild_raw
18854,anemia_anemic_raw
18854,brinda_adj_hemog
18854,anemia_mild_brinda
18854,anemia_moderate_brinda
18854,anemia_severe_brinda
18854,anemia_mod_sev_brinda
18854,anemia_anemic_brinda
18854,anemia_severe_adj
18854,anemia_moderate_adj
18854,anemia_mod_sev_adj
18854,anemia_mild_adj
18854,anemia_anemic_adj
18854,anemia_severe_who
18854,anemia_moderate_who
18854,anemia_mod_sev_who
18854,anemia_mild_who
18854,anemia_anemic_who
218563,hemoglobin_raw
218563,hemoglobin_alt_adj
218563,hemog_alt_smoke_adjust
218563,anemia_severe_raw
218563,anemia_moderate_raw
218563,anemia_mod_sev_raw
218563,anemia_mild_raw
218563,anemia_anemic_raw
218563,brinda_adj_hemog
218563,anemia_mild_brinda
218563,anemia_moderate_brinda
218563,anemia_severe_brinda
218563,anemia_mod_sev_brinda
218563,anemia_anemic_brinda
218563,anemia_severe_adj
218563,anemia_moderate_adj
218563,anemia_mod_sev_adj
218563,anemia_mild_adj
218563,anemia_anemic_adj
218563,anemia_severe_who
218563,anemia_moderate_who
218563,anemia_mod_sev_who
218563,anemia_mild_who
218563,anemia_anemic_who
27338,hemoglobin_alt_adj
18865,hemoglobin_raw
18865,hemoglobin_alt_adj
18865,anemia_severe_raw
18865,anemia_moderate_raw
18865,anemia_mod_sev_raw
18865,anemia_mild_raw
18865,anemia_anemic_raw
18865,brinda_adj_hemog
18865,anemia_mild_brinda
18865,anemia_moderate_brinda
18865,anemia_severe_brinda
18865,anemia_mod_sev_brinda
18865,anemia_anemic_brinda
18865,anemia_severe_adj
18865,anemia_moderate_adj
18865,anemia_mod_sev_adj
18865,anemia_mild_adj
18865,anemia_anemic_adj
18865,anemia_severe_who
18865,anemia_moderate_who
18865,anemia_mod_sev_who
18865,anemia_mild_who
18865,anemia_anemic_who
230882,hemoglobin_alt_adj
3970,hemoglobin_alt_adj
3970,anemia_anemic_adj
3970,anemia_mod_sev_adj
3970,anemia_severe_adj
3970,hemoglobin_raw
3970,anemia_severe_raw
3970,anemia_moderate_raw
3970,anemia_mod_sev_raw
3970,anemia_mild_raw
3970,anemia_anemic_raw
141238,hemoglobin_alt_adj
141238,hemoglobin_raw
141238,anemia_severe_raw
141238,anemia_moderate_raw
141238,anemia_mod_sev_raw
141238,anemia_mild_raw
141238,anemia_anemic_raw
144013,hemoglobin_alt_adj
143098,hemoglobin_alt_adj
20092,hemoglobin_alt_adj
20092,anemia_anemic_adj
20092,anemia_mod_sev_adj
20092,anemia_severe_adj
20092,hemoglobin_raw
20092,anemia_severe_raw
20092,anemia_moderate_raw
20092,anemia_mod_sev_raw
20092,anemia_mild_raw
20092,anemia_anemic_raw
20103,hemoglobin_alt_adj
20103,anemia_anemic_adj
20103,anemia_mod_sev_adj
20103,anemia_severe_adj
20103,hemoglobin_raw
20103,anemia_severe_raw
20103,anemia_moderate_raw
20103,anemia_mod_sev_raw
20103,anemia_mild_raw
20103,anemia_anemic_raw
20154,hemoglobin_raw
20154,hemoglobin_alt_adj
20154,anemia_severe_raw
20154,anemia_moderate_raw
20154,anemia_mod_sev_raw
20154,anemia_mild_raw
20154,anemia_anemic_raw
20154,brinda_adj_hemog
20154,anemia_mild_brinda
20154,anemia_moderate_brinda
20154,anemia_severe_brinda
20154,anemia_mod_sev_brinda
20154,anemia_anemic_brinda
20154,anemia_severe_adj
20154,anemia_moderate_adj
20154,anemia_mod_sev_adj
20154,anemia_mild_adj
20154,anemia_anemic_adj
20154,anemia_severe_who
20154,anemia_moderate_who
20154,anemia_mod_sev_who
20154,anemia_mild_who
20154,anemia_anemic_who
77518,hemoglobin_raw
77518,hemoglobin_alt_adj
77518,hemog_alt_smoke_adjust
77518,anemia_severe_raw
77518,anemia_moderate_raw
77518,anemia_mod_sev_raw
77518,anemia_mild_raw
77518,anemia_anemic_raw
77518,brinda_adj_hemog
77518,anemia_mild_brinda
77518,anemia_moderate_brinda
77518,anemia_severe_brinda
77518,anemia_mod_sev_brinda
77518,anemia_anemic_brinda
77518,anemia_severe_adj
77518,anemia_moderate_adj
77518,anemia_mod_sev_adj
77518,anemia_mild_adj
77518,anemia_anemic_adj
77518,anemia_severe_who
77518,anemia_moderate_who
77518,anemia_mod_sev_who
77518,anemia_mild_who
77518,anemia_anemic_who
139872,hemoglobin_alt_adj
294288,hemoglobin_alt_adj
341838,hemoglobin_alt_adj
341838,hemoglobin_raw
341838,hemog_alt_smoke_adjust
341838,anemia_severe_raw
341838,anemia_moderate_raw
341838,anemia_mod_sev_raw
341838,anemia_mild_raw
341838,anemia_anemic_raw
341838,brinda_adj_hemog
341838,anemia_mild_brinda
341838,anemia_moderate_brinda
341838,anemia_severe_brinda
341838,anemia_mod_sev_brinda
341838,anemia_anemic_brinda
341838,anemia_severe_adj
341838,anemia_moderate_adj
341838,anemia_mod_sev_adj
341838,anemia_mild_adj
341838,anemia_anemic_adj
341838,anemia_severe_who
341838,anemia_moderate_who
341838,anemia_mod_sev_who
341838,anemia_mild_who
341838,anemia_anemic_who
21033,hemoglobin_alt_adj
21033,anemia_anemic_adj
21033,anemia_mod_sev_adj
21033,anemia_severe_adj
21033,hemoglobin_raw
21033,anemia_severe_raw
21033,anemia_moderate_raw
21033,anemia_mod_sev_raw
21033,anemia_mild_raw
21033,anemia_anemic_raw
21039,hemoglobin_raw
21039,anemia_severe_raw
21039,anemia_moderate_raw
21039,anemia_mod_sev_raw
21039,anemia_mild_raw
21039,anemia_anemic_raw
21039,brinda_adj_hemog
21039,anemia_mild_brinda
21039,anemia_moderate_brinda
21039,anemia_severe_brinda
21039,anemia_mod_sev_brinda
21039,anemia_anemic_brinda
21039,anemia_severe_who
21039,anemia_moderate_who
21039,anemia_mod_sev_who
21039,anemia_mild_who
21039,anemia_anemic_who
143687,hemoglobin_alt_adj
18834,hemoglobin_raw
18834,hemoglobin_alt_adj
18834,anemia_severe_raw
18834,anemia_moderate_raw
18834,anemia_mod_sev_raw
18834,anemia_mild_raw
18834,anemia_anemic_raw
18834,brinda_adj_hemog
18834,anemia_mild_brinda
18834,anemia_moderate_brinda
18834,anemia_severe_brinda
18834,anemia_mod_sev_brinda
18834,anemia_anemic_brinda
18834,anemia_severe_adj
18834,anemia_moderate_adj
18834,anemia_mod_sev_adj
18834,anemia_mild_adj
18834,anemia_anemic_adj
18834,anemia_severe_who
18834,anemia_moderate_who
18834,anemia_mod_sev_who
18834,anemia_mild_who
18834,anemia_anemic_who
393876,hemoglobin_raw
393876,hemog_alt_smoke_adjust
393876,anemia_severe_raw
393876,anemia_moderate_raw
393876,anemia_mod_sev_raw
393876,anemia_mild_raw
393876,anemia_anemic_raw
393876,brinda_adj_hemog
393876,anemia_mild_brinda
393876,anemia_moderate_brinda
393876,anemia_severe_brinda
393876,anemia_mod_sev_brinda
393876,anemia_anemic_brinda
393876,anemia_severe_adj
393876,anemia_moderate_adj
393876,anemia_mod_sev_adj
393876,anemia_mild_adj
393876,anemia_anemic_adj
393876,anemia_severe_who
393876,anemia_moderate_who
393876,anemia_mod_sev_who
393876,anemia_mild_who
393876,anemia_anemic_who
393876,hemoglobin_alt_adj
143717,hemoglobin_alt_adj
143837,hemoglobin_alt_adj
143715,hemoglobin_alt_adj
143906,hemoglobin_alt_adj
261352,hemoglobin_alt_adj
139132,hemoglobin_alt_adj
20339,hemoglobin_raw
20339,hemoglobin_alt_adj
20339,anemia_severe_raw
20339,anemia_moderate_raw
20339,anemia_mod_sev_raw
20339,anemia_mild_raw
20339,anemia_anemic_raw
20339,brinda_adj_hemog
20339,anemia_mild_brinda
20339,anemia_moderate_brinda
20339,anemia_severe_brinda
20339,anemia_mod_sev_brinda
20339,anemia_anemic_brinda
20339,anemia_severe_adj
20339,anemia_moderate_adj
20339,anemia_mod_sev_adj
20339,anemia_mild_adj
20339,anemia_anemic_adj
20339,anemia_severe_who
20339,anemia_moderate_who
20339,anemia_mod_sev_who
20339,anemia_mild_who
20339,anemia_anemic_who
140200,hemoglobin_alt_adj
140200,anemia_anemic_adj
140200,anemia_mod_sev_adj
140200,anemia_severe_adj
140200,hemoglobin_raw
140200,anemia_severe_raw
140200,anemia_moderate_raw
140200,anemia_mod_sev_raw
140200,anemia_mild_raw
140200,anemia_anemic_raw
122634,hemoglobin_alt_adj
144009,hemoglobin_alt_adj
144178,hemoglobin_alt_adj
144177,hemoglobin_alt_adj
144162,hemoglobin_alt_adj
143699,hemoglobin_alt_adj
143697,hemoglobin_alt_adj
144091,hemoglobin_alt_adj
124477,hemoglobin_alt_adj
144098,hemoglobin_alt_adj
144095,hemoglobin_alt_adj
144093,hemoglobin_alt_adj
143716,hemoglobin_alt_adj
143841,hemoglobin_alt_adj
143849,hemoglobin_alt_adj
143850,hemoglobin_alt_adj
143843,hemoglobin_alt_adj
143840,hemoglobin_alt_adj
143842,hemoglobin_alt_adj
143848,hemoglobin_alt_adj
143876,hemoglobin_alt_adj
143880,hemoglobin_alt_adj
143877,hemoglobin_alt_adj
143879,hemoglobin_alt_adj
143875,hemoglobin_alt_adj
143888,hemoglobin_alt_adj
143892,hemoglobin_alt_adj
143894,hemoglobin_alt_adj
143893,hemoglobin_alt_adj
143887,hemoglobin_alt_adj
143883,hemoglobin_alt_adj
143895,hemoglobin_alt_adj
236076,hemoglobin_alt_adj
236076,hemoglobin_raw
236076,anemia_severe_raw
236076,anemia_moderate_raw
236076,anemia_mod_sev_raw
236076,anemia_mild_raw
236076,anemia_anemic_raw
143900,hemoglobin_alt_adj
143899,hemoglobin_alt_adj
143907,hemoglobin_alt_adj
143997,hemoglobin_alt_adj
143998,hemoglobin_alt_adj
143999,hemoglobin_alt_adj
144112,hemoglobin_alt_adj
144111,hemoglobin_alt_adj
144179,hemoglobin_alt_adj
144187,hemoglobin_alt_adj
144188,hemoglobin_alt_adj
144186,hemoglobin_alt_adj
143905,hemoglobin_alt_adj
144189,hemoglobin_alt_adj
13290,hemoglobin_raw
13290,anemia_severe_raw
13290,anemia_moderate_raw
13290,anemia_mod_sev_raw
13290,anemia_mild_raw
13290,anemia_anemic_raw
13290,anemia_mild_brinda
13290,anemia_moderate_brinda
13290,anemia_severe_brinda
13290,anemia_mod_sev_brinda
13290,anemia_anemic_brinda
13290,anemia_severe_who
13290,anemia_moderate_who
13290,anemia_mod_sev_who
13290,anemia_mild_who
13290,anemia_anemic_who
129421,hemoglobin_alt_adj
129421,anemia_anemic_adj
129421,anemia_mod_sev_adj
129421,anemia_severe_adj
129421,hemoglobin_raw
129421,anemia_severe_raw
129421,anemia_moderate_raw
129421,anemia_mod_sev_raw
129421,anemia_mild_raw
129421,anemia_anemic_raw
129421,brinda_adj_hemog
129421,anemia_mild_brinda
129421,anemia_moderate_brinda
129421,anemia_severe_brinda
129421,anemia_mod_sev_brinda
129421,anemia_anemic_brinda
129421,anemia_severe_who
129421,anemia_moderate_who
129421,anemia_mod_sev_who
129421,anemia_mild_who
129421,anemia_anemic_who
13265,hemoglobin_raw
13265,anemia_severe_raw
13265,anemia_moderate_raw
13265,anemia_mod_sev_raw
13265,anemia_mild_raw
13265,anemia_anemic_raw
13265,anemia_mild_brinda
13265,anemia_moderate_brinda
13265,anemia_severe_brinda
13265,anemia_mod_sev_brinda
13265,anemia_anemic_brinda
13265,anemia_severe_who
13265,anemia_moderate_who
13265,anemia_mod_sev_who
13265,anemia_mild_who
13265,anemia_anemic_who
124433,hemoglobin_alt_adj
124433,anemia_anemic_adj
124433,anemia_mod_sev_adj
124433,anemia_severe_adj
22374,hemoglobin_raw
22374,anemia_severe_raw
22374,anemia_moderate_raw
22374,anemia_mod_sev_raw
22374,anemia_mild_raw
22374,anemia_anemic_raw
22374,anemia_mild_brinda
22374,anemia_moderate_brinda
22374,anemia_severe_brinda
22374,anemia_mod_sev_brinda
22374,anemia_anemic_brinda
22374,anemia_severe_who
22374,anemia_moderate_who
22374,anemia_mod_sev_who
22374,anemia_mild_who
22374,anemia_anemic_who
124433,hemoglobin_raw
124433,anemia_severe_raw
124433,anemia_moderate_raw
124433,anemia_mod_sev_raw
124433,anemia_mild_raw
124433,anemia_anemic_raw
22388,hemoglobin_raw
22388,anemia_severe_raw
22388,anemia_moderate_raw
22388,anemia_mod_sev_raw
22388,anemia_mild_raw
22388,anemia_anemic_raw
22388,anemia_mild_brinda
22388,anemia_moderate_brinda
22388,anemia_severe_brinda
22388,anemia_mod_sev_brinda
22388,anemia_anemic_brinda
22388,anemia_severe_who
22388,anemia_moderate_who
22388,anemia_mod_sev_who
22388,anemia_mild_who
22388,anemia_anemic_who
22403,hemoglobin_raw
22403,anemia_severe_raw
22403,anemia_moderate_raw
22403,anemia_mod_sev_raw
22403,anemia_mild_raw
22403,anemia_anemic_raw
22403,anemia_mild_brinda
22403,anemia_moderate_brinda
22403,anemia_severe_brinda
22403,anemia_mod_sev_brinda
22403,anemia_anemic_brinda
22403,anemia_severe_who
22403,anemia_moderate_who
22403,anemia_mod_sev_who
22403,anemia_mild_who
22403,anemia_anemic_who
22449,hemoglobin_raw
22449,anemia_severe_raw
22449,anemia_moderate_raw
22449,anemia_mod_sev_raw
22449,anemia_mild_raw
22449,anemia_anemic_raw
22449,anemia_mild_brinda
22449,anemia_moderate_brinda
22449,anemia_severe_brinda
22449,anemia_mod_sev_brinda
22449,anemia_anemic_brinda
22449,anemia_severe_who
22449,anemia_moderate_who
22449,anemia_mod_sev_who
22449,anemia_mild_who
22449,anemia_anemic_who
120995,hemoglobin_alt_adj
120995,anemia_anemic_adj
120995,anemia_mod_sev_adj
120995,anemia_severe_adj
120995,hemoglobin_raw
120995,anemia_severe_raw
120995,anemia_moderate_raw
120995,anemia_mod_sev_raw
120995,anemia_mild_raw
120995,anemia_anemic_raw
95630,hemoglobin_raw
95630,anemia_severe_raw
95630,anemia_moderate_raw
95630,anemia_mod_sev_raw
95630,anemia_mild_raw
95630,anemia_anemic_raw
95630,anemia_mild_brinda
95630,anemia_moderate_brinda
95630,anemia_severe_brinda
95630,anemia_mod_sev_brinda
95630,anemia_anemic_brinda
95630,anemia_severe_who
95630,anemia_moderate_who
95630,anemia_mod_sev_who
95630,anemia_mild_who
95630,anemia_anemic_who
129281,hemoglobin_alt_adj
129281,anemia_anemic_adj
129281,anemia_mod_sev_adj
129281,anemia_severe_adj
129281,hemoglobin_raw
129281,anemia_severe_raw
129281,anemia_moderate_raw
129281,anemia_mod_sev_raw
129281,anemia_mild_raw
129281,anemia_anemic_raw
143691,hemoglobin_alt_adj
143690,hemoglobin_alt_adj
143693,hemoglobin_alt_adj
137334,hemoglobin_alt_adj
143692,hemoglobin_alt_adj
140949,hemoglobin_alt_adj
143694,hemoglobin_alt_adj
56715,hemoglobin_raw
56715,hemoglobin_alt_adj
56715,anemia_severe_raw
56715,anemia_moderate_raw
56715,anemia_mod_sev_raw
56715,anemia_mild_raw
56715,anemia_anemic_raw
56715,anemia_severe_adj
56715,anemia_moderate_adj
56715,anemia_mod_sev_adj
56715,anemia_mild_adj
56715,anemia_anemic_adj
56715,hemog_alt_smoke_adjust
143794,hemoglobin_alt_adj
143790,hemoglobin_alt_adj
143797,hemoglobin_alt_adj
143789,hemoglobin_alt_adj
111907,hemoglobin_alt_adj
111907,anemia_anemic_adj
111907,anemia_mod_sev_adj
111907,anemia_severe_adj
111907,hemoglobin_raw
111907,anemia_severe_raw
111907,anemia_moderate_raw
111907,anemia_mod_sev_raw
111907,anemia_mild_raw
111907,anemia_anemic_raw
143775,hemoglobin_alt_adj
143776,hemoglobin_alt_adj
143777,hemoglobin_alt_adj
143781,hemoglobin_alt_adj
143780,hemoglobin_alt_adj
144284,hemoglobin_alt_adj
144264,hemoglobin_alt_adj
48604,hemoglobin_alt_adj
48604,anemia_anemic_adj
48604,anemia_mod_sev_adj
48604,anemia_severe_adj
48604,hemoglobin_raw
48604,anemia_severe_raw
48604,anemia_moderate_raw
48604,anemia_mod_sev_raw
48604,anemia_mild_raw
48604,anemia_anemic_raw
144283,hemoglobin_alt_adj
144254,hemoglobin_alt_adj
52110,hemoglobin_alt_adj
144277,hemoglobin_alt_adj
52110,anemia_anemic_adj
52110,anemia_mod_sev_adj
52110,anemia_severe_adj
52110,hemoglobin_raw
52110,anemia_severe_raw
52110,anemia_moderate_raw
52110,anemia_mod_sev_raw
52110,anemia_mild_raw
52110,anemia_anemic_raw
49205,hemoglobin_alt_adj
49205,anemia_anemic_adj
49205,anemia_mod_sev_adj
49205,anemia_severe_adj
49205,hemoglobin_raw
49205,anemia_severe_raw
49205,anemia_moderate_raw
49205,anemia_mod_sev_raw
49205,anemia_mild_raw
49205,anemia_anemic_raw
47962,hemoglobin_alt_adj
47962,anemia_anemic_adj
47962,anemia_mod_sev_adj
47962,anemia_severe_adj
47962,hemoglobin_raw
47962,anemia_severe_raw
47962,anemia_moderate_raw
47962,anemia_mod_sev_raw
47962,anemia_mild_raw
47962,anemia_anemic_raw
47478,hemoglobin_alt_adj
47478,anemia_anemic_adj
47478,anemia_mod_sev_adj
47478,anemia_severe_adj
47478,hemoglobin_raw
47478,anemia_severe_raw
47478,anemia_moderate_raw
47478,anemia_mod_sev_raw
47478,anemia_mild_raw
47478,anemia_anemic_raw
25914,hemoglobin_alt_adj
25914,anemia_anemic_adj
25914,anemia_mod_sev_adj
25914,anemia_severe_adj
25914,hemoglobin_raw
25914,anemia_severe_raw
25914,anemia_moderate_raw
25914,anemia_mod_sev_raw
25914,anemia_mild_raw
25914,anemia_anemic_raw
48332,hemoglobin_alt_adj
48332,anemia_anemic_adj
48332,anemia_mod_sev_adj
48332,anemia_severe_adj
48332,hemoglobin_raw
48332,anemia_severe_raw
48332,anemia_moderate_raw
48332,anemia_mod_sev_raw
48332,anemia_mild_raw
48332,anemia_anemic_raw
110300,hemoglobin_alt_adj
110300,anemia_anemic_adj
110300,anemia_mod_sev_adj
110300,anemia_severe_adj
110300,hemoglobin_raw
110300,anemia_severe_raw
110300,anemia_moderate_raw
110300,anemia_mod_sev_raw
110300,anemia_mild_raw
110300,anemia_anemic_raw
165892,hemoglobin_alt_adj
165892,anemia_anemic_adj
165892,anemia_mod_sev_adj
165892,anemia_severe_adj
165892,hemoglobin_raw
165892,anemia_severe_raw
165892,anemia_moderate_raw
165892,anemia_mod_sev_raw
165892,anemia_mild_raw
165892,anemia_anemic_raw
143689,hemoglobin_alt_adj
139427,hemoglobin_alt_adj
143834,hemoglobin_alt_adj
143832,hemoglobin_alt_adj
143833,hemoglobin_alt_adj
262907,hemoglobin_alt_adj
143903,hemoglobin_alt_adj
21348,hemoglobin_raw
21348,hemoglobin_alt_adj
21348,anemia_severe_raw
21348,anemia_moderate_raw
21348,anemia_mod_sev_raw
21348,anemia_mild_raw
21348,anemia_anemic_raw
21348,brinda_adj_hemog
21348,anemia_mild_brinda
21348,anemia_moderate_brinda
21348,anemia_severe_brinda
21348,anemia_mod_sev_brinda
21348,anemia_anemic_brinda
21348,anemia_severe_adj
21348,anemia_moderate_adj
21348,anemia_mod_sev_adj
21348,anemia_mild_adj
21348,anemia_anemic_adj
21348,anemia_severe_who
21348,anemia_moderate_who
21348,anemia_mod_sev_who
21348,anemia_mild_who
21348,anemia_anemic_who
143904,hemoglobin_alt_adj
19708,hemoglobin_raw
19708,hemoglobin_alt_adj
19708,anemia_severe_raw
19708,anemia_moderate_raw
19708,anemia_mod_sev_raw
19708,anemia_mild_raw
19708,anemia_anemic_raw
19708,brinda_adj_hemog
19708,anemia_mild_brinda
19708,anemia_moderate_brinda
19708,anemia_severe_brinda
19708,anemia_mod_sev_brinda
19708,anemia_anemic_brinda
19708,anemia_severe_adj
19708,anemia_moderate_adj
19708,anemia_mod_sev_adj
19708,anemia_mild_adj
19708,anemia_anemic_adj
19708,anemia_severe_who
19708,anemia_moderate_who
19708,anemia_mod_sev_who
19708,anemia_mild_who
19708,anemia_anemic_who
19720,hemoglobin_raw
19720,hemoglobin_alt_adj
19720,anemia_severe_raw
19720,anemia_moderate_raw
19720,anemia_mod_sev_raw
19720,anemia_mild_raw
19720,anemia_anemic_raw
19720,brinda_adj_hemog
19720,anemia_mild_brinda
19720,anemia_moderate_brinda
19720,anemia_severe_brinda
19720,anemia_mod_sev_brinda
19720,anemia_anemic_brinda
19720,anemia_severe_adj
19720,anemia_moderate_adj
19720,anemia_mod_sev_adj
19720,anemia_mild_adj
19720,anemia_anemic_adj
19720,anemia_severe_who
19720,anemia_moderate_who
19720,anemia_mod_sev_who
19720,anemia_mild_who
19720,anemia_anemic_who
65118,hemoglobin_raw
65118,hemog_alt_smoke_adjust
65118,anemia_severe_raw
65118,anemia_moderate_raw
65118,anemia_mod_sev_raw
65118,anemia_mild_raw
65118,anemia_anemic_raw
65118,brinda_adj_hemog
65118,anemia_mild_brinda
65118,anemia_moderate_brinda
65118,anemia_severe_brinda
65118,anemia_mod_sev_brinda
65118,anemia_anemic_brinda
65118,anemia_severe_adj
65118,anemia_moderate_adj
65118,anemia_mod_sev_adj
65118,anemia_mild_adj
65118,anemia_anemic_adj
65118,anemia_severe_who
65118,anemia_moderate_who
65118,anemia_mod_sev_who
65118,anemia_mild_who
65118,anemia_anemic_who
65118,hemoglobin_alt_adj
218574,hemoglobin_raw
218574,hemoglobin_alt_adj
218574,anemia_severe_raw
218574,anemia_moderate_raw
218574,anemia_mod_sev_raw
218574,anemia_mild_raw
218574,anemia_anemic_raw
218574,brinda_adj_hemog
218574,anemia_mild_brinda
218574,anemia_moderate_brinda
218574,anemia_severe_brinda
218574,anemia_mod_sev_brinda
218574,anemia_anemic_brinda
218574,anemia_severe_adj
218574,anemia_moderate_adj
218574,anemia_mod_sev_adj
218574,anemia_mild_adj
218574,anemia_anemic_adj
218574,anemia_severe_who
218574,anemia_moderate_who
218574,anemia_mod_sev_who
218574,anemia_mild_who
218574,anemia_anemic_who
218574,hemog_alt_smoke_adjust
96462,hemoglobin_alt_adj
144003,hemoglobin_alt_adj
144002,hemoglobin_alt_adj
18971,hemoglobin_raw
18971,hemoglobin_alt_adj
18971,anemia_severe_raw
18971,anemia_moderate_raw
18971,anemia_mod_sev_raw
18971,anemia_mild_raw
18971,anemia_anemic_raw
18971,brinda_adj_hemog
18971,anemia_mild_brinda
18971,anemia_moderate_brinda
