study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,study_id2,e_mean,se,mean_logit,sd_logit,in_var
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.792,0.768,0.814,0,0,,2,8,severe,5,5,Non_Omicron,570&Malaysia delta death&Delta&death&15&60,0.692,0.011734693877551,0.809486172644095,0.0550573055586621,0.923132662754102
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.762,0.688,0.819,0,0,,9,20,severe,14.5,14.5,Non_Omicron,570&Malaysia delta death&Delta&death&15&60,0.662,0.0334183673469388,0.67221966045399,0.149351826752975,0.547025265615194
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.749,0.636,0.827,0,0,,0,2,severe,1,1,Non_Omicron,571&Spain delta&Delta&hosp&death&18&80,0.649,0.0487244897959184,0.614646493238224,0.213892465708446,0.453029361183402
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.867,0.838,0.892,0,0,,3,8,severe,5.5,5.5,Non_Omicron,571&Spain delta&Delta&hosp&death&18&80,0.767,0.0137755102040816,1.19144834780156,0.0770826093753694,0.852012867230258
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.698,0.673,0.721,0,0,,9,25,severe,17,17,Non_Omicron,571&Spain delta&Delta&hosp&death&18&80,0.598,0.0122448979591837,0.397138665331611,0.0509363631640446,0.903696114115065
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.573,0.534,0.609,0,0,,26,40,severe,33,33,Non_Omicron,571&Spain delta&Delta&hosp&death&18&80,0.473,0.0191326530612245,-0.108105160049429,0.0767544281574049,0.722956891292052
