study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,study_id2,e_mean,se,mean_logit,sd_logit,in_var
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,40,59,0.96,0.93,0.98,0,0,,19,26,severe,22.5,22.5,Non_Omicron,542&Israel delta severe&Delta&death&40&59,0.86,0.0127551020408163,1.81528996663825,0.105939385721066,0.885437744847147
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,40,59,0.93,0.86,0.97,0,0,,23,30,severe,26.5,26.5,Non_Omicron,542&Israel delta severe&Delta&death&40&59,0.83,0.0280612244897959,1.58562726374038,0.198874730615138,0.596962005795709
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.92,0.87,0.95,0,0,,14,22,severe,18,18,Non_Omicron,542&Israel delta severe&Delta&death&60&90,0.82,0.0204081632653061,1.51634748936809,0.138266688789337,0.7
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.88,0.84,0.91,0,0,,19,26,severe,22.5,22.5,Non_Omicron,542&Israel delta severe&Delta&death&60&90,0.78,0.0178571428571429,1.26566637333128,0.104062604062604,0.748331477354788
542,Goldberg Y,0,85,85,Israel,Israel delta severe,"",Pfizer & BioNTech,Delta,severe,death,,60,90,0.85,0.81,0.88,0,0,,23,30,severe,26.5,26.5,Non_Omicron,542&Israel delta severe&Delta&death&60&90,0.75,0.0178571428571428,1.09861228866811,0.0952380952380952,0.748331477354789
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.9,0.778,0.96,0,0,,2,12,severe,7,7,Non_Omicron,545&Finland delta hosp&Delta&hosp&70&115,0.8,0.0464285714285714,1.38629436111989,0.290178571428571,0.464095480892257
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.887,0.857,0.913,0,0,,13,25,severe,19,19,Non_Omicron,545&Finland delta hosp&Delta&hosp&70&115,0.787,0.0142857142857143,1.30693608270798,0.0852211958749533,0.836660026534075
545,Baum U,0,79,79,Finland,Finland delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,115,0.787,0.713,0.842,0,0,,26,38,severe,32,32,Non_Omicron,545&Finland delta hosp&Delta&hosp&70&115,0.687,0.0329081632653061,0.786131101682197,0.153039158378588,0.55124946167071
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,Delta,severe,severe,,12,18,0.93,0.89,0.95,0,0,,2,22,severe,12,12,Non_Omicron,1008&US delta&Delta&severe&12&18,0.83,0.0153061224489796,1.58562726374038,0.108477125790075,0.808290376865477
1008,Price A,0,102,102,United States,US delta,"",Pfizer & BioNTech,Delta,severe,severe,,12,18,0.92,0.8,0.97,0,0,,23,44,severe,33.5,33.5,Non_Omicron,1008&US delta&Delta&severe&12&18,0.82,0.0433673469387755,1.51634748936809,0.293816713677341,0.480196038399025
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.975,0.956,0.986,0,0,,2,9,severe,5.5,5.5,Non_Omicron,555&Norway 2 delta&Delta&hosp&18&85,0.875,0.0076530612244898,1.94591014905531,0.0699708454810496,1.14309521329882
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.954,0.939,0.965,0,0,,10,17,severe,13.5,13.5,Non_Omicron,555&Norway 2 delta&Delta&hosp&18&85,0.854,0.0066326530612245,1.76632457208023,0.0531957032275552,1.22788122702984
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.875,0.848,0.897,0,0,,18,25,severe,21.5,21.5,Non_Omicron,555&Norway 2 delta&Delta&hosp&18&85,0.775,0.0125,1.23676262714893,0.0716845878136202,0.894427190999915
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.818,0.777,0.852,0,0,,26,33,severe,29.5,29.5,Non_Omicron,555&Norway 2 delta&Delta&hosp&18&85,0.718,0.0191326530612245,0.934562498110111,0.0944934365614911,0.722956891292052
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.639,0.543,0.715,0,0,,34,42,severe,38,38,Non_Omicron,555&Norway 2 delta&Delta&hosp&18&85,0.539,0.0438775510204082,0.156317527912349,0.176584544450067,0.477396037629332
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.826,0.801,0.847,0,0,,2,17,severe,9.5,9.5,Non_Omicron,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.726,0.011734693877551,0.974421908436726,0.0589908401075335,0.923132662754102
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.826,0.812,0.839,0,0,,18,25,severe,21.5,21.5,Non_Omicron,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.726,0.00688775510204079,0.974421908436726,0.034625058323987,1.20492815215342
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.785,0.767,0.802,0,0,,26,34,severe,30,30,Non_Omicron,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.685,0.00892857142857144,0.776846199436593,0.0413790820464439,1.05830052442584
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Pfizer & BioNTech,Delta,severe,hosp,,18,64,0.696,0.649,0.736,0,0,,35,42,severe,38.5,38.5,Non_Omicron,558&Hungary delta hosp 18-64&Delta&hosp&18&64,0.596,0.0221938775510204,0.3888257891042,0.0921733900550718,0.671248622079538
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.874,0.815,0.915,0,0,,2,17,severe,9.5,9.5,Non_Omicron,558&Hungary delta death 18-64&Delta&death&18&64,0.774,0.0255102040816327,1.23103687431744,0.145835929212873,0.626099033699941
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.903,0.874,0.925,0,0,,18,25,severe,21.5,21.5,Non_Omicron,558&Hungary delta death 18-64&Delta&death&18&64,0.803,0.0130102040816327,1.40515098520877,0.0822436426954294,0.876714007519209
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.828,0.791,0.858,0,0,,26,34,severe,30,30,Non_Omicron,558&Hungary delta death 18-64&Delta&death&18&64,0.728,0.0170918367346939,0.984498981900689,0.0863154327665131,0.764901710591414
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Pfizer & BioNTech,Delta,severe,death,,18,64,0.736,0.611,0.821,0,0,,35,42,severe,38.5,38.5,Non_Omicron,558&Hungary delta death 18-64&Delta&death&18&64,0.636,0.0535714285714286,0.558044695703381,0.231406060247031,0.432049379893857
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.766,0.733,0.794,0,0,,2,17,severe,9.5,9.5,Non_Omicron,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.666,0.0155612244897959,0.690148677563689,0.0699556944210495,0.801637668039415
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.727,0.707,0.746,0,0,,18,25,severe,21.5,21.5,Non_Omicron,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.627,0.00994897959183674,0.519368120989105,0.0425404585939973,1.00256082365521
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.678,0.662,0.694,0,0,,26,34,severe,30,30,Non_Omicron,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.578,0.00816326530612243,0.314568554636366,0.0334675269606029,1.10679718105893
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,Delta,severe,hosp,,65,100,0.592,0.556,0.624,0,0,,35,42,severe,38.5,38.5,Non_Omicron,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.492,0.0173469387755102,-0.0320027310861738,0.0694055229159072,0.759256602365297
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.815,0.768,0.853,0,0,,2,17,severe,9.5,9.5,Non_Omicron,558&Hungary delta death 65-100&Delta&death&65&100,0.715,0.0216836734693878,0.919793362425357,0.106409880845971,0.679099750101732
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.799,0.768,0.827,0,0,,18,25,severe,21.5,21.5,Non_Omicron,558&Hungary delta death 65-100&Delta&death&65&100,0.699,0.0150510204081633,0.842540477484934,0.0715356080977726,0.815111513635415
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.746,0.723,0.768,0,0,,26,34,severe,30,30,Non_Omicron,558&Hungary delta death 65-100&Delta&death&65&100,0.646,0.0114795918367347,0.601502590648828,0.0501984915286365,0.933333333333333
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,Delta,severe,death,,65,100,0.602,0.552,0.646,0,0,,35,42,severe,38.5,38.5,Non_Omicron,558&Hungary delta death 65-100&Delta&death&65&100,0.502,0.0239795918367347,0.00800004266707637,0.0959199020653718,0.64577184562022
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,Delta,severe,Hosp,,18,75,0.8,0.73,0.85,0,1,16,,,severe,,16,Non_Omicron,564&US delta hosp&Delta&Hosp&18&75,0.7,0.0306122448979592,0.847297860387203,0.145772594752187,0.571547606649408
566,Olson S.M,0,102,102,United States,US adolescents delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,18,0.94,0.9,0.96,0,1,13,,,severe,,13,Non_Omicron,566&US adolescents delta hosp&Delta&hosp&12&18,0.84,0.0153061224489796,1.65822807660353,0.113884839650146,0.808290376865477
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",Pfizer & BioNTech,Delta,severe,death,,15,60,0.915,0.898,0.929,0,0,,2,8,severe,5,5,Non_Omicron,570&Malaysia delta death&Delta&death&15&60,0.815,0.00790816326530613,1.48283228816254,0.0524500962713058,1.1245070604635
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",Pfizer & BioNTech,Delta,severe,death,,15,60,0.912,0.886,0.931,0,0,,9,20,severe,14.5,14.5,Non_Omicron,570&Malaysia delta death&Delta&death&15&60,0.812,0.0114795918367347,1.46305837733173,0.0751990870763986,0.933333333333333
