study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,study_id2,e_mean,se,mean_logit,sd_logit,in_var
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.71,0.68,0.74,0,0,,15,20,infection,17.5,17.5,Non_Omicron,512&Puerto Rico(delta)&Delta&infection&18&85,0.61,0.0153061224489796,0.447312218043665,0.064338471832617,0.808290376865477
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.85,0.845,0.855,0,0,,21,24,infection,22.5,22.5,Non_Omicron,513&US NC mixed&Delta&infection&18&65,0.75,0.00255102040816327,1.09861228866811,0.0136054421768708,1.97989898732233
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.817,0.81,0.825,0,0,,25,28,infection,26.5,26.5,Non_Omicron,513&US NC mixed&Delta&infection&18&65,0.717,0.00382653061224487,0.929628942956383,0.0188581723624883,1.61658075373096
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.83,0.82,0.84,0,0,,29,32,infection,30.5,30.5,Non_Omicron,513&US NC mixed&Delta&infection&18&65,0.73,0.00510204081632654,0.994622575144062,0.0258855444765425,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.76,0.83,0,0,,0,1,infection,0.5,0.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.7,0.0178571428571428,0.847297860387203,0.0850340136054421,0.748331477354789
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.96,0.94,0.97,0,0,,2,3,infection,2.5,2.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.86,0.0076530612244898,1.81528996663825,0.0635636314326396,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.93,0.95,0,0,,4,7,infection,5.5,5.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.84,0.00510204081632651,1.65822807660353,0.0379616132167151,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.9,0.93,0,0,,8,11,infection,9.5,9.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.81,0.0076530612244898,1.450010175506,0.049727493336516,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.78,0.0102040816326531,1.26566637333128,0.059464345178631,0.989949493661166
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.83,0.76,0.88,0,0,,16,19,infection,17.5,17.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.73,0.0306122448979592,0.994622575144062,0.155313266859255,0.571547606649408
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.89,0.76,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.79,0.048469387755102,1.3249254147436,0.292160263743834,0.454219979166135
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.73,0.85,0,0,,24,27,infection,25.5,25.5,Non_Omicron,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.7,0.0306122448979592,0.847297860387203,0.145772594752187,0.571547606649408
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.81,0.76,0.86,0,0,,0,1,infection,0.5,0.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.71,0.0255102040816327,0.895384047054841,0.123896085874855,0.626099033699941
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.91,0.96,0,0,,2,3,infection,2.5,2.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.84,0.0127551020408163,1.65822807660353,0.094904033041788,0.885437744847147
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.92,0.91,0.93,0,0,,4,7,infection,5.5,5.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.82,0.00510204081632654,1.51634748936809,0.0345666721973342,1.4
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.89,0.92,0,0,,8,11,infection,9.5,9.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.81,0.0076530612244898,1.450010175506,0.049727493336516,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.78,0.0102040816326531,1.26566637333128,0.059464345178631,0.989949493661166
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.87,0.81,0.91,0,0,,16,19,infection,17.5,17.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.77,0.0255102040816327,1.20831120592453,0.144044065960659,0.626099033699941
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.81,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.81,0.0357142857142857,1.450010175506,0.232061635570407,0.529150262212918
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.85,0.61,0.95,0,0,,24,27,infection,25.5,25.5,Non_Omicron,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.75,0.086734693877551,1.09861228866811,0.462585034013605,0.339549875050866
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.758,0.746,0.77,0,0,,0,4,infection,2,2,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.658,0.00612244897959184,0.654394194262712,0.0272065313087321,1.27801930084539
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.697,0.674,0.718,0,0,,5,8,infection,6.5,6.5,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.597,0.0112244897959184,0.392980551445919,0.0466538224452218,0.94387980744854
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.637,0.599,0.671,0,0,,9,12,infection,10.5,10.5,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.537,0.0183673469387755,0.148271040422631,0.073873921348406,0.737864787372622
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.391,0.299,0.47,0,0,,13,16,infection,14.5,14.5,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.291,0.0436224489795918,-0.890532259360635,0.211432049300316,0.478789897639739
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.114,-0.035,0.241,0,0,,17,20,infection,18.5,18.5,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.014,0.0704081632653061,-4.25459902498738,5.10056239244466,0.376867331440716
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.092,-0.091,0.245,0,0,,21,24,infection,22.5,22.5,Non_Omicron,521&Qatar delta&Delta&infetcion&20&70,0.01,0.0857142857142857,-4.59511985013459,8.65800865800866,0.341565025531987
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.882,0.831,0.918,0,0,,0,4,infection,2,2,Non_Omicron,523&Denmark Delta&Delta&infection&12&85,0.782,0.0221938775510204,1.27735967775622,0.1301876953414,0.671248622079538
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.815,0.777,0.846,0,0,,5,8,infection,6.5,6.5,Non_Omicron,523&Denmark Delta&Delta&infection&12&85,0.715,0.0176020408163265,0.919793362425357,0.0863797856279059,0.753734662881432
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.722,0.704,0.74,0,0,,9,12,infection,10.5,10.5,Non_Omicron,523&Denmark Delta&Delta&infection&12&85,0.622,0.00918367346938776,0.498045897119592,0.0390601808017649,1.0434983894999
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.65,0.636,0.663,0,0,,13,16,infection,14.5,14.5,Non_Omicron,523&Denmark Delta&Delta&infection&12&85,0.55,0.00688775510204082,0.200670695462151,0.0278293135435993,1.20492815215342
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.88,0.868,0.891,0,0,,0,8,infection,4,4,Non_Omicron,1003&US delta&Delta&infection&18&75,0.78,0.00586734693877552,1.26566637333128,0.0341919984777128,1.30550673153644
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.845,0.838,0.852,0,0,,9,16,infection,12.5,12.5,Non_Omicron,1003&US delta&Delta&infection&18&75,0.745,0.00357142857142857,1.07212067322113,0.0187994660951629,1.67332005306815
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.757,0.782,0,0,,17,24,infection,20.5,20.5,Non_Omicron,1003&US delta&Delta&infection&18&75,0.67,0.00637755102040817,0.708185057924486,0.0288446450493359,1.25219806739988
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.755,0.704,0.797,0,0,,25,32,infection,28.5,28.5,Non_Omicron,1003&US delta&Delta&infection&18&75,0.655,0.0237244897959184,0.641090818603892,0.104987232197891,0.649234454064235
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.802,0.682,0.877,0,0,,2,12,infection,7,7,Non_Omicron,530&US delta&Delta&infection&18&75,0.702,0.0497448979591837,0.856839917520406,0.237790865787031,0.448358830654244
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.689,0.601,0.758,0,0,,13,25,infection,19,19,Non_Omicron,530&US delta&Delta&infection&18&75,0.589,0.0400510204081633,0.359832969155352,0.16544607507534,0.499681427173775
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.637,0.598,0.672,0,0,,26,38,infection,32,32,Non_Omicron,530&US delta&Delta&infection&18&75,0.537,0.0188775510204082,0.148271040422631,0.075925974719195,0.727825342874051
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.613,0.55,0.667,0,0,,39,50,infection,44.5,44.5,Non_Omicron,530&US delta&Delta&infection&18&75,0.513,0.0298469387755102,0.0520117220881798,0.119468515818734,0.578828761416306
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.86,0.85,0.87,0,0,,12,20,infection,16,16,Non_Omicron,531&Czech delta&Delta&infection&12&65,0.76,0.00510204081632654,1.15267950993839,0.0279717150017902,1.4
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.78,0.765,0.8,0,0,,21,28,infection,24.5,24.5,Non_Omicron,531&Czech delta&Delta&infection&12&65,0.68,0.00892857142857144,0.75377180237638,0.0410320378151261,1.05830052442584
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.65,0.635,0.67,0,0,,29,36,infection,32.5,32.5,Non_Omicron,531&Czech delta&Delta&infection&12&65,0.55,0.00892857142857144,0.200670695462151,0.0360750360750361,1.05830052442584
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.941,0.905,0.963,0,0,,2,8,infection,5,5,Non_Omicron,1004&US delta&Delta&infection&18&75,0.841,0.0147959183673469,1.66568745775272,0.110649334554902,0.822108307320585
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.887,0.85,0.915,0,0,,9,12,infection,10.5,10.5,Non_Omicron,1004&US delta&Delta&infection&18&75,0.787,0.0165816326530612,1.30693608270798,0.0989174594977137,0.776580274715321
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.859,0.811,0.895,0,0,,13,17,infection,15,15,Non_Omicron,1004&US delta&Delta&infection&18&75,0.759,0.0214285714285714,1.14720484390498,0.117147871071739,0.683130051063974
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.691,0.829,0,0,,18,21,infection,19.5,19.5,Non_Omicron,1004&US delta&Delta&infection&18&75,0.67,0.0352040816326531,0.708185057924486,0.159222440672334,0.532970891338817
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.8,0.702,0.866,0,0,,22,25,infection,23.5,23.5,Non_Omicron,1004&US delta&Delta&infection&18&75,0.7,0.0418367346938776,0.847297860387203,0.199222546161322,0.488901207038705
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.677,0.627,0.72,0,0,,0,1,infection,0.5,0.5,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.577,0.0237244897959184,0.310470087461821,0.097203231010314,0.649234454064236
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.866,0.856,0.876,0,0,,2,9,infection,5.5,5.5,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.766,0.00510204081632654,1.18586105438289,0.0284642209297189,1.4
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.723,0.709,0.735,0,0,,10,17,infection,13.5,13.5,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.623,0.0066326530612245,0.502301331339442,0.0282395572941082,1.22788122702984
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.552,0.524,0.579,0,0,,18,25,infection,21.5,21.5,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.452,0.0140306122448979,-0.192593107115784,0.0566444845491972,0.844231764817739
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.444,0.401,0.483,0,0,,26,33,infection,29.5,29.5,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.344,0.0209183673469388,-0.645519131570691,0.0926969625059326,0.691410717654713
555,Starrfelt J,0,90,90,Norway,Norway 2 delta,"",Moderna,Delta,infection,infection,,18,85,0.286,0.096,0.436,0,0,,34,42,infection,38,38,Non_Omicron,555&Norway 2 delta&Delta&infection&18&85,0.186,0.086734693877551,-1.47621369228934,0.572869236463706,0.339549875050866
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,Delta,infection,infection,,18,64,0.769,0.733,0.8,0,0,,2,17,infection,9.5,9.5,Non_Omicron,558&Hungary delta 18-64&Delta&infection&18&64,0.669,0.0170918367346939,0.703665684751166,0.0771853049132894,0.764901710591414
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,Delta,infection,infection,,18,64,0.636,0.622,0.651,0,0,,18,25,infection,21.5,21.5,Non_Omicron,558&Hungary delta 18-64&Delta&infection&18&64,0.536,0.00739795918367348,0.144249608844547,0.0297460402071277,1.16263671795236
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,Delta,infection,infection,,18,64,0.494,0.473,0.514,0,0,,26,34,infection,30,30,Non_Omicron,558&Hungary delta 18-64&Delta&infection&18&64,0.394,0.0104591836734694,-0.430529076771381,0.0438055304546305,0.977802414077409
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,Delta,infection,infection,,18,64,0.226,0.061,0.362,0,0,,35,42,infection,38.5,38.5,Non_Omicron,558&Hungary delta 18-64&Delta&infection&18&64,0.126,0.0767857142857143,-1.93679846870406,0.69726593917506,0.360877483558527
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,Delta,infection,infection,,65,100,0.791,0.69,0.859,0,0,,2,17,infection,9.5,9.5,Non_Omicron,558&Hungary delta 65-100&Delta&infection&65&100,0.691,0.0431122448979592,0.804798546869924,0.201912920620456,0.481614641307647
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,Delta,infection,infection,,65,100,0.974,0.636,0.708,0,0,,18,25,infection,21.5,21.5,Non_Omicron,558&Hungary delta 65-100&Delta&infection&65&100,0.874,0.0183673469387755,1.93679846870406,0.166787865849184,0.737864787372622
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,Delta,infection,infection,,65,100,0.66,0.631,0.687,0,0,,26,34,infection,30,30,Non_Omicron,558&Hungary delta 65-100&Delta&infection&65&100,0.56,0.0142857142857143,0.241162056816888,0.0579777365491652,0.836660026534075
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,Delta,infection,infection,,65,100,0.473,0.388,0.547,0,0,,35,42,infection,38.5,38.5,Non_Omicron,558&Hungary delta 65-100&Delta&infection&65&100,0.373,0.0405612244897959,-0.519368120989105,0.173434177344758,0.496528831492336
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Moderna,Delta,infection,infection,,45,64,0.74,0.7,0.76,0,0,,0,7,infection,3.5,3.5,Non_Omicron,563&Belgium females delta&Delta&infection&45&64,0.64,0.0153061224489796,0.575364144903562,0.0664328231292518,0.808290376865476
563,Braeye T,0,78,78,Belgium,Belgium females delta,"",Moderna,Delta,infection,infection,,45,64,0.55,0.54,0.57,0,0,,21,28,infection,24.5,24.5,Non_Omicron,563&Belgium females delta&Delta&infection&45&64,0.45,0.00765306122448978,-0.200670695462151,0.030921459492888,1.14309521329882
565,McLean H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,12,65,0.59,0.24,0.78,0,1,31,,,infection,,31,Non_Omicron,565&US delta&Delta&infection&12&65,0.49,0.137755102040816,-0.0400053346136992,0.551240904525075,0.269430125621825
