mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
77.1,-1.88867268710274,-2.52213816191848,-0.806057760407703,0.218256294602371,0.0743207117820205,0.308731198669496
77.2,-1.89298566090656,-2.52761250651366,-0.808113265846962,0.217813978842019,0.0739449690482264,0.308292692970452
77.3,-1.89729863471037,-2.5330939875402,-0.810168771286223,0.217373069085801,0.0735704885697883,0.307854532726246
77.4,-1.90161160851419,-2.53857546856674,-0.812224276725484,0.216933562721698,0.073197754674629,0.307416718453357
77.5,-1.90592458231801,-2.54405694959329,-0.814279782164743,0.21649545712827,0.0728267607326428,0.306979250665985
77.6,-1.91023755612182,-2.54953843061983,-0.816335287604004,0.216058749674786,0.0724575001234432,0.306542129876058
77.7,-1.91455052992564,-2.55501991164637,-0.818390793043264,0.215623437721353,0.0720899662365246,0.306105356593223
77.8,-1.91886350372946,-2.56050139267292,-0.820446298482524,0.215189518619048,0.071724152471421,0.305668931324853
77.9,-1.92317647753327,-2.56598287369946,-0.822501803921783,0.214756989710048,0.0713600522378619,0.305232854576043
78,-1.92748945133709,-2.571464354726,-0.824557309361044,0.214325848327752,0.0709976589559278,0.304797126849608
78.1,-1.93180242514091,-2.57694583575254,-0.826612814800305,0.213896091796914,0.0706369660562014,0.304361748646088
78.2,-1.93611539894472,-2.58242731677909,-0.828668320239565,0.21346771743377,0.0702779669799188,0.303926720463743
78.3,-1.94042837274854,-2.58790879780563,-0.830723825678825,0.213040722546161,0.0699206551791168,0.303492042798555
78.4,-1.94474134655236,-2.59342672889422,-0.832779331118085,0.212615104433662,0.0695626648968629,0.303057716144227
78.5,-1.94905432035618,-2.59901667693502,-0.834834836557344,0.212190860387707,0.0692017321619538,0.302623740992184
78.6,-1.95336729415999,-2.60460662497582,-0.836890341996605,0.211767987691712,0.0688425335994634,0.30219011783157
78.7,-1.95768026796381,-2.61019657301662,-0.838945847435866,0.2113464836212,0.0684850623127605,0.301756847149252
78.8,-1.96199324176763,-2.61578652105743,-0.841001352875127,0.210926345443925,0.0681293114176679,0.301323929429816
78.9,-1.96630621557144,-2.62137646909823,-0.843056858314386,0.210507570419995,0.067775274042613,0.300891365155572
79,-1.97061918937526,-2.62696641713903,-0.845112363753646,0.210090155801991,0.0674229433287732,0.300459154806545
79.1,-1.97493216317908,-2.63255636517983,-0.847167869192906,0.209674098835096,0.0670723124302218,0.300027298860486
79.2,-1.97924513698289,-2.63814631322063,-0.849223374632166,0.209259396757207,0.0667233745140701,0.299595797792865
79.3,-1.98355811078671,-2.64373626126143,-0.851278880071426,0.208846046799064,0.0663761227606076,0.29916465207687
79.4,-1.98787108459053,-2.64932620930223,-0.853334385510687,0.208434046184364,0.0660305503634403,0.298733862183414
79.5,-1.99218405839434,-2.65491615734303,-0.855389890949946,0.208023392129882,0.0656866505296261,0.298303428581129
79.6,-1.99649703219816,-2.66050610538383,-0.857445396389207,0.20761408184559,0.0653444164798084,0.297873351736367
79.7,-2.00081000600198,-2.66609605342463,-0.859500901828467,0.207206112534775,0.0650038414483483,0.297443632113203
79.8,-2.00512297980579,-2.67168600146544,-0.861556407267727,0.206799481394158,0.0646649186834528,0.297014270173432
79.9,-2.00943595360961,-2.67727594950624,-0.863611912706988,0.206394185614006,0.0643276414473029,0.296585266376571
80,-2.01374892741343,-2.68286589754704,-0.865667418146248,0.205990222378254,0.063992003016178,0.296156621179859
80.1,-2.01806190121724,-2.68845584558784,-0.867722923585508,0.205587588864617,0.0636579966805791,0.295728335038258
80.2,-2.02237487502106,-2.69404579362864,-0.869778429024768,0.205186282244706,0.0633256157453496,0.295300408404451
80.3,-2.02668784882488,-2.69963574166944,-0.871833934464029,0.204786299684141,0.0629948535297939,0.294872841728843
80.4,-2.03100082262869,-2.70522568971024,-0.873889439903288,0.204387638342668,0.0626657033677944,0.294445635459565
80.5,-2.03531379643251,-2.71081563775104,-0.875944945342549,0.203990295374269,0.0623381586079258,0.294018790042466
80.6,-2.03962677023633,-2.71640558579184,-0.878000450781809,0.203594267927275,0.0620122126135679,0.293592305921126
80.7,-2.04393974404014,-2.72199553383264,-0.880055956221069,0.20319955314448,0.0616878587630162,0.293166183536842
80.8,-2.04825271784396,-2.72758548187344,-0.882111461660329,0.202806148163249,0.0613650904495904,0.292740423328642
80.9,-2.05256569164778,-2.73317542991425,-0.884166967099589,0.202414050115631,0.0610439010817415,0.292315025733274
81,-2.05687866545159,-2.73876537795504,-0.886222472538848,0.202023256128467,0.0607242840831557,0.291889991185214
81.1,-2.06119163925541,-2.74435532599585,-0.888277977978109,0.201633763323503,0.0604062328928577,0.291465320116664
81.2,-2.06550461305923,-2.74994527403665,-0.89033348341737,0.201245568817495,0.0600897409653114,0.291041012957553
