mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
0,2.01936772571615,0.832482667106408,3.11657804404056,0.894534053307273,0.696879620680605,0.957571417052682
0.1,2.0118713371083,0.82502775935032,3.10897915678994,0.893834081714088,0.695302550389737,0.957261610718582
0.2,2.00437494850046,0.817572851594233,3.10138026953932,0.893130089321199,0.69372088111382,0.956949643932611
0.3,1.99687855989261,0.810117943838145,3.0937813822887,0.892422061335714,0.692134636849278,0.956635503118157
0.4,1.98938217128477,0.802663036082057,3.08618249503808,0.891709983022738,0.690543841986542,0.95631917463513
0.5,1.98188578267692,0.795208128325969,3.07858360778746,0.890993839707222,0.68894852130981,0.956000644780008
0.6,1.97438939406908,0.78775633564601,3.07098472053684,0.890273616775832,0.687349369427651,0.955679899785873
0.7,1.96689300546123,0.78030512661412,3.06338583328622,0.889549299678824,0.685745871983464,0.955356925822461
0.8,1.95939661685339,0.77285391758223,3.05578694603561,0.888820873931952,0.684137929826855,0.955031708996222
0.9,1.95190022824554,0.76540270855034,3.04818805878499,0.888088325118377,0.682525569273692,0.95470423535038
1,1.9444038396377,0.757951499518449,3.04058917153437,0.887351638890604,0.680908817030648,0.954374490865004
1.1,1.93690745102985,0.750500290486559,3.03299028428375,0.886610800972429,0.679287700194564,0.954042461457082
1.2,1.92941106242201,0.743049081454669,3.02539139703313,0.885865797160906,0.677662246251751,0.953708132980608
1.3,1.92191467381416,0.735597872422778,3.01779250978251,0.885116613328328,0.676032483077228,0.95337149122667
1.4,1.91441828520632,0.728146663390888,3.01019362253189,0.884363235424227,0.674398438933887,0.953032521923548
1.5,1.90692189659847,0.720695454358998,3.00259473528127,0.883605649477388,0.672760142471591,0.952691210736819
1.6,1.89942550799063,0.713244245327107,2.99499584803066,0.882843841597881,0.67111762272621,0.95234754326947
1.7,1.89192911938278,0.705793036295217,2.98739696078004,0.882077797979107,0.669470909118585,0.952001505062018
1.8,1.88443273077494,0.698341827263326,2.97979807352942,0.88130750489986,0.667820031453421,0.951653081592638
1.9,1.87693634216709,0.690890618231436,2.9721991862788,0.880532948726409,0.666165019918118,0.951302258277296
2,1.86943995355924,0.683439409199546,2.96460029902818,0.879754115914588,0.664505905081531,0.950949020469895
2.1,1.8619435649514,0.675988200167656,2.95700141177756,0.878970993011907,0.662842717892655,0.950593353462424
2.2,1.85444717634355,0.668536991135766,2.94940252452694,0.878183566659681,0.661175489679254,0.95023524248512
2.3,1.84695078773571,0.661085782103875,2.94180363727632,0.877391823595163,0.659504252146404,0.949874672706633
2.4,1.83945439912786,0.653634573071985,2.9342047500257,0.876595750653706,0.657829037374985,0.949511629234203
2.5,1.83195801052002,0.646183364040095,2.92660586277509,0.875795334770929,0.656149877820086,0.949146097113843
2.6,1.82446162191217,0.638732155008204,2.91900697552447,0.874990562984906,0.654466806309352,0.948778061330536
2.7,1.81696523330433,0.631280945976314,2.91140808827385,0.874181422438359,0.65277985604126,0.948407506808431
2.8,1.80946884469648,0.623829736944424,2.90380920102323,0.873367900380878,0.651089060583318,0.948034418411058
2.9,1.80197245608864,0.616378527912533,2.89621031377261,0.872549984171147,0.649394453870202,0.947658780941546
3,1.79447606748079,0.608927318880643,2.88861142652199,0.871727661279182,0.647696070201819,0.947280579142848
3.1,1.78697967887295,0.601476109848753,2.88101253927137,0.870900919288594,0.645993944241303,0.946899797697986
3.2,1.7794832902651,0.594024900816863,2.87341365202075,0.870069745898852,0.644288111012938,0.946516421230292
3.3,1.77198690165726,0.586573691784972,2.86581476477014,0.869234128927567,0.642578605900012,0.946130434303665
3.4,1.76449051304941,0.579122482753082,2.85821587751952,0.868394056312791,0.640865464642605,0.945741821422842
3.5,1.75699412444157,0.571671273721192,2.85061519498699,0.86754951611532,0.639148723335299,0.945350474284171
3.6,1.74949773583372,0.564220064689301,2.84301078948104,0.866700496521019,0.637428418424829,0.944956275118925
3.7,1.74200134722588,0.556768855657411,2.83540638397508,0.865846985843156,0.635704586707655,0.944559399263026
3.8,1.73450495861803,0.549317646625521,2.82780197846913,0.864988972524746,0.633977265327472,0.944159830953035
3.9,1.72700857001019,0.54186643759363,2.82019757296317,0.864126445140906,0.632246491772644,0.943757554367659
4,1.71951218140234,0.53441522856174,2.81259316745721,0.863259392401232,0.630512303873577,0.943352553628074
4.1,1.7120157927945,0.52696401952985,2.80498876195126,0.862387803152172,0.628774739800015,0.942944812798271
4.2,1.70451940418665,0.51951281049796,2.7973843564453,0.861511666379422,0.627033838058273,0.9425343158854
4.3,1.69702301557881,0.512061601466069,2.78977995093935,0.860630971210325,0.6252896374884,0.942121046840127
4.4,1.68952662697096,0.504610392434179,2.78217554543339,0.85974570691629,0.623542177261273,0.94170498955701
4.5,1.68203023836312,0.497159183402289,2.77457113992744,0.858855862915209,0.621791496875629,0.941286127874876
4.6,1.67453384975527,0.489709709831457,2.76696673442148,0.857961428773893,0.62003804501388,0.940864445577217
4.7,1.66703746114742,0.482262181460814,2.75936232891552,0.857062394210517,0.618281913501235,0.94043992639259
4.8,1.65954107253958,0.474814653090172,2.75175792340957,0.856158749097065,0.616522685294732,0.940012553995036
4.9,1.65204468393173,0.467367124719529,2.74415351790361,0.8552504834618,0.614760401112759,0.939582312004505
5,1.64454829532389,0.459919596348887,2.73654911239766,0.854337587491727,0.612995101985081,0.939149183987294
5.1,1.63705190671604,0.452472067978245,2.7289447068917,0.853420051535072,0.611226829249477,0.938713153456502
5.2,1.6295555181082,0.445024539607602,2.72134030138575,0.85249786610377,0.609455624548317,0.938274203872486
