mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
0,0.761475158815685,-0.130452238355302,1.75918656466246,0.713506528915822,0.467433112012665,0.853107753895336
0.1,0.761475159808404,-0.132074382808524,1.75852615768185,0.713506529109695,0.467029317769589,0.853024975750838
0.2,0.761475160801124,-0.133696527261745,1.75583912565201,0.713506529303568,0.466625566716619,0.852687773836093
0.3,0.761475161793843,-0.135318671714967,1.75315209362217,0.713506529497441,0.466221859377944,0.852349932194197
0.4,0.761475162786563,-0.136940816168189,1.75070219516365,0.713506529691315,0.465818196277526,0.852041347413511
0.5,0.761475163779282,-0.137709134015399,1.75069789132904,0.713506529885188,0.465627019545178,0.852040804841646
0.6,0.761475164772002,-0.137737518877412,1.75069358749443,0.713506530079061,0.465619956873332,0.852040262268136
0.7,0.761475165764721,-0.137762875645398,1.75066711023797,0.713506530272934,0.465613647658215,0.852036924311424
0.8,0.761475166757441,-0.137788232413384,1.75061268035441,0.713506530466808,0.465607338454101,0.852030062204305
0.9,0.76147516775016,-0.13781358918137,1.75055825047085,0.713506530660681,0.465601029260991,0.852023199834212
1,0.761475168742879,-0.137836319544232,1.75050382058729,0.713506530854554,0.46559537357129,0.852016337201139
1.1,0.761475169735599,-0.137836318544468,1.74838630342697,0.713506531048427,0.465595373820048,0.851749152052103
1.2,0.761475170728318,-0.137836317544705,1.74626349998295,0.713506531242301,0.465595374068805,0.851480900080491
1.3,0.761475171721038,-0.137836316544941,1.74414069653892,0.713506531436174,0.465595374317563,0.851212247511201
1.4,0.761475172713757,-0.137836315545177,1.7420178930949,0.713506531630047,0.465595374566321,0.850943194052876
1.5,0.761475173706477,-0.137836314545413,1.73989508965088,0.713506531823921,0.465595374815078,0.850673739415099
1.6,0.761475174699196,-0.137836313545649,1.73937840264782,0.713506532017794,0.465595375063836,0.850608093842659
1.7,0.761475175691915,-0.137836312545885,1.73937840364722,0.713506532211667,0.465595375312593,0.850608093969657
1.8,0.761475176684635,-0.137836311546121,1.73937840464662,0.71350653240554,0.465595375561351,0.850608094096655
1.9,0.761475177677354,-0.137836310546357,1.73937840564603,0.713506532599413,0.465595375810109,0.850608094223653
2,0.761475178670074,-0.137836309546593,1.73937840664543,0.713506532793287,0.465595376058866,0.850608094350651
2.1,0.761475179662793,-0.137836308546829,1.73937840764483,0.71350653298716,0.465595376307624,0.850608094477649
2.2,0.761475180655513,-0.137836307547065,1.73937840864423,0.713506533181033,0.465595376556381,0.850608094604647
2.3,0.761475181648232,-0.137836306547301,1.73937840964364,0.713506533374907,0.465595376805139,0.850608094731645
2.4,0.761475182640952,-0.137836305547537,1.73937841064304,0.71350653356878,0.465595377053896,0.850608094858643
2.5,0.761475183633671,-0.137836304547773,1.73937841164244,0.713506533762653,0.465595377302654,0.850608094985642
2.6,0.76147518462639,-0.137836303548009,1.73937841264184,0.713506533956526,0.465595377551412,0.850608095112639
2.7,0.76147518561911,-0.137836302548245,1.73937841364125,0.7135065341504,0.465595377800169,0.850608095239637
2.8,0.761475186611829,-0.137836301548481,1.73937488685216,0.713506534344273,0.465595378048927,0.850607647076015
2.9,0.761475187604549,-0.137836300548717,1.73933979988708,0.713506534538146,0.465595378297684,0.850603188370418
3,0.761475188597268,-0.139417643931398,1.739304712922,0.71350653473202,0.465201935740814,0.850598729555121
3.1,0.761475189589988,-0.141000030115091,1.73926962595692,0.713506534925893,0.464808277073222,0.850594270630123
