mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
0,0.446642106176204,0.167113224201472,1.83210023197506,0.64885651177658,0.54168134884225,0.862011734170278
0.1,0.445235519956846,0.167046062957715,1.81681237291954,0.648555256736744,0.54166467516621,0.860183197276638
0.2,0.443828933737489,0.166978901713957,1.80152165681089,0.648253908878357,0.541648001396855,0.858334064451773
0.3,0.442422347518132,0.1669117404702,1.78622184386472,0.647952468456759,0.541631327534223,0.856463438602059
0.4,0.441015761298775,0.166844579226442,1.77092203091854,0.647650935727629,0.54161465357835,0.854572297135926
0.5,0.439609175079418,0.166777417982685,1.75562221797237,0.647349310946987,0.541597979529272,0.852660525688662
0.6,0.438202588860061,0.166710256738927,1.74032240502619,0.647047594371192,0.541581305387028,0.850728012268515
0.7,0.436796002640703,0.16664309549517,1.72502259208002,0.646745786256938,0.541564631151653,0.848774647348341
0.8,0.435389416421346,0.166575934251412,1.70972277913384,0.646443886861259,0.541547956823184,0.846800323958233
0.9,0.433982830201989,0.166508773007655,1.69442296618767,0.646141896441522,0.541531282401659,0.844804937779072
1,0.432576243982632,0.166441611763898,1.67912315324149,0.645839815255434,0.541514607887114,0.842788387236971
1.1,0.431169657763275,0.16637445052014,1.66382334029532,0.645537643561031,0.541497933279585,0.840750573598545
1.2,0.429763071543918,0.166307289276383,1.64852352734914,0.645235381616687,0.54148125857911,0.838691401066975
1.3,0.42835648532456,0.166240128032625,1.63322371440297,0.644933029681107,0.541464583785726,0.836610776878799
1.4,0.426949899105203,0.166172966788868,1.61792390145679,0.644630588013328,0.541447908899469,0.834508611401388
1.5,0.425543312885846,0.16610580554511,1.60262408851062,0.644328056872721,0.541431233920377,0.832384818231036
1.6,0.424136726666489,0.166038644301353,1.58755374902037,0.644025436518983,0.541414558848485,0.830271654287454
1.7,0.422730140447132,0.165971483057595,1.57216614744709,0.643722727212146,0.541397883683832,0.828092190488033
1.8,0.421323554227775,0.165904321813838,1.5569187689758,0.643419929212566,0.541381208426453,0.82591077169458
1.9,0.419916968008417,0.165876450454444,1.54163090992029,0.64311704278093,0.541374288305662,0.823701686468628
2,0.41851038178906,0.165874729342111,1.52634305086477,0.642814068178251,0.541373860973803,0.821470628709463
2.1,0.417103795569703,0.165873008229778,1.51105519180926,0.642511005665871,0.541373433641883,0.819217533572166
2.2,0.415697209350346,0.165871287117445,1.49576733275374,0.642207855505455,0.541373006309903,0.816942340125683
2.3,0.414290623130989,0.165869566005112,1.48047947369823,0.641904617958993,0.541372578977861,0.814644991453101
2.4,0.412884036911632,0.165867844892779,1.46519161464271,0.6416012932888,0.541372151645759,0.812325434751912
2.5,0.411477450692274,0.165866123780446,1.4499037555872,0.641297881757513,0.541371724313595,0.809983621434181
2.6,0.410070864472917,0.165864402668113,1.43461589653168,0.640994383628094,0.541371296981371,0.807619507226537
2.7,0.40866427825356,0.16586268155578,1.41932803747617,0.640690799163823,0.541370869649086,0.805233052269894
2.8,0.407257692034203,0.165860960443447,1.40404017842066,0.640387128628304,0.54137044231674,0.802824221218808
2.9,0.405851105814846,0.165859239331114,1.38875231936514,0.640083372285457,0.541370014984334,0.800392983340395
3,0.404444519595489,0.165857518218781,1.37346446030963,0.639779530399525,0.541369587651866,0.7979393126127
3.1,0.403037933376131,0.165855797106448,1.35817660125411,0.639475603235066,0.541369160319338,0.79546318782242
3.2,0.401631347156774,0.165854075994115,1.34530622974079,0.639171591056957,0.541368732986749,0.793361194734217
3.3,0.400224760937417,0.165852942432297,1.33636182669087,0.638867494130392,0.541368451536227,0.791891008489338
3.4,0.39881817471806,0.165852943428758,1.32107299587469,0.638563312720879,0.541368451783637,0.789360169681591
3.5,0.397411588498703,0.16585294442522,1.30621951566183,0.638259047094241,0.541368452031047,0.786879856446537
3.6,0.396005002279346,0.165852945421681,1.29124726088115,0.637954697516615,0.541368452278457,0.784358226201729
3.7,0.394598416059989,0.165536845376235,1.27627500610047,0.637650264254452,0.541289967198881,0.78181503295571
3.8,0.393191829840631,0.164959486354533,1.26111647163382,0.637345747574515,0.541146608346992,0.779218242279534
3.9,0.391785243621274,0.164884347504162,1.2459494854899,0.637041147743876,0.541127950790057,0.77659791024666
4,0.390378657401917,0.164882626394665,1.23078249934599,0.636736465029921,0.541127523423924,0.773955500611183
4.1,0.38897207118256,0.164880905285168,1.21594192192884,0.636431699700342,0.54112709605773,0.771348614718562
4.2,0.387565484963203,0.164879184175671,1.2020977804461,0.636126852023143,0.541126668691475,0.768897756743217
4.3,0.386158898743846,0.164877463066174,1.18825363896336,0.635821922266634,0.54112624132516,0.766428583463789
4.4,0.384752312524488,0.164875741956676,1.17440949748062,0.635516910699431,0.541125813958785,0.763941128075409
4.5,0.383345726305131,0.164874020847179,1.16056535599789,0.635211817590458,0.541125386592349,0.761435427796282
4.6,0.381939140085774,0.164872299737682,1.14672121451515,0.634906643208943,0.541124959225852,0.758911523914852
4.7,0.380532553866417,0.164870578628185,1.13287707303241,0.63460138782442,0.541124531859295,0.756369461835692
4.8,0.37912596764706,0.164868857518688,1.11903293154967,0.634296051706724,0.541124104492678,0.753809291124084
4.9,0.377719381427703,0.16486713640919,1.10901107441819,0.633990635125993,0.541123677126,0.751944699176521
5,0.376312795208345,0.164865415299693,1.10204225919639,0.633685138352669,0.541123249759261,0.75064256784689
5.1,0.374906208988988,0.164863694190196,1.08715182287784,0.633379561657492,0.541122822392462,0.747845011959346
5.2,0.373499622769631,0.164861973080699,1.08205924967286,0.633073905311503,0.541122395025603,0.746883479377578
