study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
525,UK HSA,0,95,95,United Kingdom,UK Omicron hosp,"",AstraZeneca,Omicron,severe,hosp,,18,80,0.56,0.34,0.7,0,0,,20,24,severe,22,22,Omicron,non_mRNA,525&UK Omicron hosp&Omicron&hosp&18&80,0.511111111111111,0.113378684807256,0.0444517625708332,0.453738807776075,0.29698484809835
525,UK HSA,0,95,95,United Kingdom,UK Omicron hosp,"",AstraZeneca,Omicron,severe,hosp,,18,80,0.32,0.2,0.44,0,0,,25,29,severe,27,27,Omicron,non_mRNA,525&UK Omicron hosp&Omicron&hosp&18&80,0.244444444444444,0.0755857898715042,-1.12846525181779,0.409254610935284,0.363730669589464
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",AstraZeneca,Omicron,severe,hosp,,18,64,0.385,0.202,0.526,0,0,,2,24,severe,13,13,Omicron,non_mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.316666666666667,0.102040816326531,-0.769133087537866,0.471562180713107,0.313049516849971
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",AstraZeneca,Omicron,severe,hosp,,18,64,0.316,0.223,0.397,0,0,,25,32,severe,28.5,28.5,Omicron,non_mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.24,0.0547996976568405,-1.15267950993839,0.300436938908117,0.427180007281111
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",AstraZeneca,Omicron,severe,hosp,,65,90,0.553,-0.201,0.833,0,0,,2,24,severe,13,13,Omicron,non_mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.503333333333333,0.32564877802973,0.0133335308694636,1.30265300780816,0.175236783717075
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",AstraZeneca,Omicron,severe,hosp,,65,90,0.563,0.396,0.683,0,0,,25,32,severe,28.5,28.5,Omicron,non_mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.514444444444444,0.0903880070546737,0.0577938589906423,0.361854019968693,0.332617116729526
567,Natarajan K,0,102,102,United States,US Omicron,"",Johnson & Johnson,Omicron,severe,hosp,,18,85,0.67,0.52,0.77,0,1,8,,,severe,,8,Omicron,non_mRNA,567&US Omicron&Omicron&hosp&18&85,0.633333333333333,0.0787351977828168,0.546543706368068,0.33905109093079,0.35638181771802
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.39,-0.249,0.72,0,0,,0,2,severe,1,1,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.322222222222222,0.305177626606198,-0.743578034186838,1.39736505116462,0.181018788686659
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.499,0.07,0.637,0,0,,3,8,severe,5.5,5.5,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.443333333333333,0.178571428571429,-0.227644684195003,0.723579693459483,0.236643191323985
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.626,0.585,0.663,0,0,,9,25,severe,17,17,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.584444444444444,0.0245653817082389,0.341045415323176,0.101146576847123,0.63802580126271
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.57,0.535,0.602,0,0,,26,40,severe,33,33,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.522222222222222,0.0211010330057949,0.0889474860164955,0.0845711862181785,0.688411539532273
