mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
67.8,-1.67046203849159,-2.74641792629231,-0.0897447873501996,0.242526328157678,0.0602892713192172,0.477578849708513
67.9,-1.67539909802853,-2.75374774406183,-0.0909430087093824,0.241935099178603,0.0598753402937681,0.477279904791229
68,-1.68033615756548,-2.76107756183136,-0.0921412300685643,0.241345865092482,0.0594640713790938,0.476980976150276
68.1,-1.68527321710243,-2.76840737960089,-0.0933394514277467,0.240758622964572,0.0590554499180081,0.476682063998897
68.2,-1.69021027663937,-2.77573719737042,-0.0945376727869285,0.240173369831553,0.0586494613001001,0.47638316855029
68.3,-1.69514733617632,-2.78306701513995,-0.0957358941461111,0.239590102701825,0.0582460909620869,0.476084290017603
68.4,-1.70008439571326,-2.79039683290948,-0.0969341155052924,0.239008818555817,0.057845324388158,0.475785428613939
68.5,-1.70502145525021,-2.797726650679,-0.0981323368644738,0.238429514346282,0.0574471471103103,0.475486584552347
68.6,-1.70995851478716,-2.80505646844853,-0.0993305582236562,0.237852186998601,0.0570515447086731,0.475187758045831
68.7,-1.7148955743241,-2.81238628621806,-0.100528779582838,0.237276833411085,0.0566585028118256,0.474888949307343
68.8,-1.71983263386105,-2.81971610398759,-0.101727000942021,0.236703450455271,0.0562680070971043,0.474590158549782
68.9,-1.72476969339799,-2.82704592175712,-0.102925222301203,0.236132034976219,0.0558800432909023,0.474291385986
69,-1.72970675293494,-2.83437573952664,-0.104123443660385,0.235562583792814,0.0554945971689598,0.473992631828794
69.1,-1.73464381247188,-2.84170555729617,-0.105321665019567,0.23499509369806,0.0551116545566456,0.473693896290908
69.2,-1.73958087200883,-2.8490353750657,-0.106519886378749,0.234429561459374,0.0547312013292312,0.473395179585034
69.3,-1.74451793154577,-2.85636519283523,-0.107718107737931,0.233865983818884,0.0543532234121553,0.473096481923811
69.4,-1.74945499108272,-2.86369501060475,-0.108916329097113,0.23330435749372,0.0539777067812809,0.472797803519821
69.5,-1.75439205061967,-2.87102482837428,-0.110114550456294,0.23274467917631,0.0536046374631439,0.472499144585593
69.6,-1.75932911015661,-2.87835464614381,-0.111312771815477,0.232186945534667,0.0532340015351937,0.4722005053336
69.7,-1.76426616969356,-2.88568446391334,-0.112510993174659,0.231631153212685,0.0528657851260263,0.471901885976257
69.8,-1.7692032292305,-2.89301428168286,-0.113709214533841,0.231077298830426,0.0524999744156084,0.471603286725926
69.9,-1.77414028876745,-2.90034409945239,-0.114907435893023,0.23052537898441,0.0521365556354948,0.471304707794907
70,-1.77907734830439,-2.90767391722192,-0.116105657252205,0.229975390247902,0.0517755150690383,0.471006149395444
70.1,-1.78401440784134,-2.91500373499145,-0.117303878611387,0.229427329171201,0.0514168390515908,0.470707611739724
70.2,-1.78895146737829,-2.92233355276098,-0.118502099970569,0.228881192281922,0.0510605139706986,0.470409095039872
70.3,-1.79388852691523,-2.9296633705305,-0.119700321329751,0.228336976085285,0.0507065262662884,0.470110599507954
70.4,-1.79882558645218,-2.93699318830003,-0.120898542688934,0.227794677064397,0.0503548624308482,0.469812125355976
70.5,-1.80376264598912,-2.94432300606956,-0.122096764048116,0.227254291680532,0.0500055090095993,0.469513672795884
70.6,-1.80869970552607,-2.95165282383909,-0.123294985407298,0.226715816373418,0.0496584526006618,0.469215242039559
70.7,-1.81363676506301,-2.95898264160862,-0.124493206766479,0.226179247561514,0.0493136798552136,0.468916833298823
70.8,-1.81857382459996,-2.96631245937814,-0.125691428125661,0.225644581642289,0.0489711774776422,0.468618446785434
70.9,-1.82351088413691,-2.97364227714767,-0.126889649484844,0.225111814992501,0.0486309322256888,0.468320082711086
71,-1.82844794367385,-2.9809720949172,-0.128087870844025,0.224580943968476,0.0482929309105878,0.46802174128741
71.1,-1.8333850032108,-2.98830191268673,-0.129286092203208,0.224051964906381,0.0479571603971971,0.46772342272597
71.2,-1.83832206274774,-2.99563173045626,-0.130484313562389,0.2235248741225,0.0476236076041242,0.467425127238269
71.3,-1.84325912228469,-3.00296154822578,-0.131701834121736,0.22299966791351,0.0472922595038446,0.467122051094306
71.4,-1.84819618182163,-3.01029136599531,-0.133030143666334,0.222476342556747,0.0469631031228139,0.466791424044799
71.5,-1.85313324135858,-3.01762118376484,-0.134358453210931,0.221954894310486,0.0466361255415742,0.466460826162757
71.6,-1.85807030089553,-3.02495100153437,-0.135686762755528,0.221435319414203,0.0463113138948543,0.466130257735939
71.7,-1.86300736043247,-3.03228081930389,-0.137015072300126,0.220917614088851,0.0459886553716629,0.465799719051995
71.8,-1.86794441996942,-3.03961063707342,-0.138343381844721,0.220401774537121,0.0456681372153773,0.465469210398476
71.9,-1.87288147950636,-3.04694045484295,-0.139671691389319,0.219887796943714,0.0453497467238248,0.465138732062824
72,-1.87781853904331,-3.05427027261248,-0.141000000933916,0.219375677475604,0.0450334712493595,0.464808284332376
72.1,-1.88275559858025,-3.06160009038201,-0.142328310478513,0.218865412282299,0.0447192981989324,0.464477867494364
72.2,-1.8876926581172,-3.06892990815153,-0.143656620023111,0.21835699749611,0.0444072150341566,0.464147481835908
72.3,-1.89262971765415,-3.07625972592106,-0.144984929567708,0.217850429232409,0.0440972092713661,0.463817127644021
72.4,-1.89756677719109,-3.08358954369059,-0.146313239112306,0.217345703589887,0.0437892684816705,0.463486805205606
72.5,-1.90250383672804,-3.09091936146012,-0.147641548656903,0.216842816650818,0.0434833802910027,0.463156514807453
72.6,-1.90744089626498,-3.09824917922965,-0.1489698582015,0.216341764481312,0.0431795323801623,0.462826256736243
72.7,-1.91237795580193,-3.10557899699917,-0.150298167746098,0.215842543131576,0.042877712484854,0.462496031278541
72.8,-1.91731501533887,-3.1129088147687,-0.151626477290695,0.215345148636165,0.0425779083957199,0.462165838720799
72.9,-1.92225207487582,-3.12023863253823,-0.152954786835292,0.214849577014237,0.0422801079583673,0.461835679349353
73,-1.92718913441277,-3.12756845030776,-0.15428309637989,0.214355824269808,0.0419842990733917,0.461505553450425
73.1,-1.93212619394971,-3.13489826807729,-0.155611405924487,0.213863886392,0.0416904696963946,0.461175461310118
73.2,-1.93706325348666,-3.14222808584681,-0.156939715469084,0.213373759355292,0.0413986078379967,0.460845403214417
73.3,-1.9420003130236,-3.14955790361634,-0.158268025013682,0.21288543911977,0.0411087015638456,0.460515379449188
