study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",AstraZeneca,Omicron,severe,hosp,,18,64,0.385,0.202,0.526,0,0,,2,24,severe,13,13,Omicron,non_mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.316666666666667,0.102040816326531,-0.769133087537866,0.471562180713107,0.313049516849971
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",AstraZeneca,Omicron,severe,hosp,,18,64,0.316,0.223,0.397,0,0,,25,32,severe,28.5,28.5,Omicron,non_mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.24,0.0547996976568405,-1.15267950993839,0.300436938908117,0.427180007281111
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,64,0.528,0.181,0.728,0,0,,0,2,severe,1,1,Omicron,mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.475555555555556,0.172272612748803,-0.0978557900037568,0.690741408237618,0.240930554294567
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,64,0.61,0.553,0.659,0,0,,3,24,severe,13.5,13.5,Omicron,mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.566666666666667,0.0333837238599143,0.268263986594681,0.135951816624086,0.547309025881468
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 18-64,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,64,0.33,0.213,0.429,0,0,,25,32,severe,28.5,28.5,Omicron,mRNA,554&UK 4 Omicron hosp 18-64&Omicron&hosp&18&64,0.255555555555556,0.0680272108843537,-1.06919840346181,0.357573269411593,0.383405790253616
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",AstraZeneca,Omicron,severe,hosp,,65,90,0.553,-0.201,0.833,0,0,,2,24,severe,13,13,Omicron,non_mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.503333333333333,0.32564877802973,0.0133335308694636,1.30265300780816,0.175236783717075
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",AstraZeneca,Omicron,severe,hosp,,65,90,0.563,0.396,0.683,0,0,,25,32,severe,28.5,28.5,Omicron,non_mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.514444444444444,0.0903880070546737,0.0577938589906423,0.361854019968693,0.332617116729526
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",Pfizer & BioNTech,Omicron,severe,hosp,,65,90,0.858,0.694,0.934,0,0,,2,24,severe,13,13,Omicron,mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.842222222222222,0.0755857898715042,1.67485632804111,0.568810526180073,0.363730669589464
554,Stowe J,0,95,95,United Kingdom,UK 4 Omicron hosp 65-90,"",Pfizer & BioNTech,Omicron,severe,hosp,,65,90,0.756,0.614,0.846,0,0,,25,32,severe,28.5,28.5,Omicron,mRNA,554&UK 4 Omicron hosp 65-90&Omicron&hosp&65&90,0.728888888888889,0.073066263542454,0.988992563650888,0.36975005916001,0.369948738294263
557,Buchan S,0,101,101,Canada,Canada adolescents omicron severe,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.76,-0.1,0.95,0,0,,1,8,severe,4.5,4.5,Omicron,mRNA,557&Canada adolescents omicron severe&Omicron&hosp&death&12&17,0.733333333333333,0.330687830687831,1.01160091167848,1.69101731601731,0.173896520954273
557,Buchan S,0,101,101,Canada,Canada adolescents omicron severe,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.83,0.55,0.93,0,0,,9,17,severe,13,13,Omicron,mRNA,557&Canada adolescents omicron severe&Omicron&hosp&death&12&17,0.811111111111111,0.119677500629882,1.45724609709217,0.781134371556842,0.289063824676908
557,Buchan S,0,101,101,Canada,Canada adolescents omicron severe,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.82,0.64,0.91,0,0,,18,25,severe,21.5,21.5,Omicron,mRNA,557&Canada adolescents omicron severe&Omicron&hosp&death&12&17,0.8,0.0850340136054422,1.38629436111989,0.531462585034014,0.342928563989645
557,Buchan S,0,101,101,Canada,Canada adolescents omicron severe,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.88,0.77,0.94,0,0,,26,32,severe,29,29,Omicron,mRNA,557&Canada adolescents omicron severe&Omicron&hosp&death&12&17,0.866666666666667,0.0535399344923154,1.87180217690159,0.4633263561835,0.432176434559122
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.659,0.383,0.812,0,0,,0,2,severe,1,1,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.621111111111111,0.135109599395314,0.494266995871582,0.574123122617389,0.272055115765144
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.754,0.573,0.859,0,0,,3,4,severe,3.5,3.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.726666666666667,0.0900730662635425,0.977775815524838,0.453489369194385,0.333198107769205
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.821,0.707,0.891,0,0,,5,6,severe,5.5,5.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.801111111111111,0.0579491055681532,1.39325333144419,0.363700133351444,0.415409698239346
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.828,0.745,0.885,0,0,,7,8,severe,7.5,7.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.808888888888889,0.0440917107583774,1.44280657138323,0.285221423095177,0.476235235991626
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.812,0.734,0.867,0,0,,9,10,severe,9.5,9.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.791111111111111,0.0418871252204586,1.33163594858203,0.253470680646153,0.488607042627573
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.83,0.751,0.884,0,0,,11,12,severe,11.5,11.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.811111111111111,0.0418871252204586,1.45724609709217,0.273397030044895,0.488607042627573
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.898,0.821,0.942,0,0,,12,13,severe,12.5,12.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.886666666666667,0.0381078357268833,2.05713578416554,0.379224371452843,0.512262845754497
559,Florentino P,0,135,135,Brazil,Brazil adolscents Omicron hosp&death,"",Pfizer & BioNTech,Omicron,severe,hosp&death,,12,17,0.849,0.752,0.908,0,0,,14,17,severe,15.5,15.5,Omicron,mRNA,559&Brazil adolscents Omicron hosp&death&Omicron&hosp&death&12&17,0.832222222222222,0.0491307634164777,1.60145914670229,0.351867995007444,0.451152370644843
562,Gray G,0,196,196,South Africa,SA 1 Omicron,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,80,0.81,0.41,0.94,0,0,,0,2,severe,1,1,Omicron,mRNA,562&SA 1 Omicron&Omicron&hosp&18&80,0.788888888888889,0.166918619299572,1.31824089787488,1.00225412626133,0.244764037314031
562,Gray G,0,196,196,South Africa,SA 1 Omicron,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,80,0.88,0.62,0.96,0,0,,3,4,severe,3.5,3.5,Omicron,mRNA,562&SA 1 Omicron&Omicron&hosp&18&80,0.866666666666667,0.107079868984631,1.87180217690159,0.926652712367,0.30559488754578
562,Gray G,0,196,196,South Africa,SA 1 Omicron,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,80,0.7,0.64,0.76,0,0,,5,12,severe,8.5,8.5,Omicron,mRNA,562&SA 1 Omicron&Omicron&hosp&18&80,0.666666666666667,0.0377928949357521,0.693147180559947,0.170068027210884,0.514392845984467
562,Gray G,0,196,196,South Africa,SA 1 Omicron,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,80,0.71,0.68,0.74,0,0,,13,21,severe,17,17,Omicron,mRNA,562&SA 1 Omicron&Omicron&hosp&18&80,0.677777777777778,0.018896447467876,0.743578034186839,0.0865241517748987,0.727461339178929
562,Gray G,0,196,196,South Africa,SA 1 Omicron,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,80,0.67,0.63,0.71,0,0,,22,29,severe,25.5,25.5,Omicron,mRNA,562&SA 1 Omicron&Omicron&hosp&18&80,0.633333333333333,0.0251952632905014,0.546543706368068,0.108496349097853,0.63
567,Natarajan K,0,102,102,United States,US Omicron,"",Johnson & Johnson,Omicron,severe,hosp,,18,85,0.67,0.52,0.77,0,1,8,,,severe,,8,Omicron,non_mRNA,567&US Omicron&Omicron&hosp&18&85,0.633333333333333,0.0787351977828168,0.546543706368068,0.33905109093079,0.35638181771802
1013,Tartof S,0,102,102,United States,US omicron hosp,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,65,0.54,0.38,0.65,0,0,,2,23,severe,12.5,12.5,Omicron,mRNA,1013&US omicron hosp&Omicron&hosp&18&65,0.488888888888889,0.0850340136054422,-0.0444517625708336,0.340304105832056,0.342928563989645
1013,Tartof S,0,102,102,United States,US omicron hosp,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,65,0.32,0.16,0.48,0,0,,24,48,severe,36,36,Omicron,mRNA,1013&US omicron hosp&Omicron&hosp&18&65,0.244444444444444,0.100781053162006,-1.12846525181779,0.545672814580378,0.315
1013,Tartof S,0,102,102,United States,US omicron hosp,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,65,0.56,-0.02,0.81,0,0,,2,23,severe,12.5,12.5,Omicron,mRNA,1013&US omicron hosp&Omicron&hosp&18&65,0.511111111111111,0.261400856638952,0.0444517625708332,1.04612002903928,0.195589932477996
1013,Tartof S,0,102,102,United States,US omicron hosp,"",Pfizer & BioNTech,Omicron,severe,hosp,,18,65,0.56,0.28,0.73,0,0,,24,48,severe,36,36,Omicron,mRNA,1013&US omicron hosp&Omicron&hosp&18&65,0.511111111111111,0.14172335600907,0.0444517625708332,0.567173509720094,0.265631323454144
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.39,-0.249,0.72,0,0,,0,2,severe,1,1,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.322222222222222,0.305177626606198,-0.743578034186838,1.39736505116462,0.181018788686659
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.499,0.07,0.637,0,0,,3,8,severe,5.5,5.5,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.443333333333333,0.178571428571429,-0.227644684195003,0.723579693459483,0.236643191323985
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.626,0.585,0.663,0,0,,9,25,severe,17,17,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.584444444444444,0.0245653817082389,0.341045415323176,0.101146576847123,0.63802580126271
571,Ranzani O,0,92,92,Spain,Spain omicron,"",CoronaVac/SinoVac,Omicron,severe,hosp&death,,18,80,0.57,0.535,0.602,0,0,,26,40,severe,33,33,Omicron,non_mRNA,571&Spain omicron&Omicron&hosp&death&18&80,0.522222222222222,0.0211010330057949,0.0889474860164955,0.0845711862181785,0.688411539532273
