mid_point,pred5,pred_lo,pred_hi,ve,ve_lower,ve_upper
20.4,-1.41434279869735,-2.20594998544897,-0.635653559551743,0.275994987852248,0.0992174494637748,0.34622971796046
20.5,-1.41554971050769,-2.20981360678342,-0.636872206203679,0.275824177063638,0.0988726789891701,0.345953923278464
20.6,-1.41662133415641,-2.2140318049373,-0.63795424928402,0.275672618459501,0.0984974861223625,0.345709130427381
20.7,-1.41755766964352,-2.2181493823006,-0.638899688792767,0.275540274541145,0.0981324668011115,0.345495308580139
20.8,-1.41835871696901,-2.22194618416599,-0.63970852472992,0.275427112549024,0.097796952732331,0.345312430748445
20.9,-1.41902447613289,-2.22496976121289,-0.640380757095478,0.275333104460725,0.0975304985750491,0.345160473804294
21,-1.41955494713515,-2.22788857674316,-0.640916385889443,0.275258226989221,0.0972738910206853,0.345039418498308
21.1,-1.4199501299758,-2.23063983228123,-0.641315411111813,0.275202461581384,0.0970325661873522,0.344949249474955
21.2,-1.42021002465483,-2.23148119561133,-0.641577832762589,0.275165794416795,0.0969588732377546,0.34488995528463
21.3,-1.42033463117224,-2.23167091036277,-0.641703650841772,0.275148216406842,0.0969422634920574,0.344861528392658
21.4,-1.42032394952804,-2.23391486571453,-0.64169286534936,0.275149723194124,0.0967459952261141,0.344863965185196
21.5,-1.42017797972223,-2.2359174808554,-0.641545476285353,0.275170315152169,0.0965711355521712,0.344897265972068
21.6,-1.41989672175479,-2.23820222253821,-0.641261483649753,0.275209997385451,0.0963719865666759,0.344961434986519
21.7,-1.41948017562575,-2.24032249121021,-0.64414933311729,0.275268779729734,0.0961875021356308,0.344309180218119
21.8,-1.41892834133508,-2.24700193503685,-0.647446596050675,0.275346676752708,0.0956083857408285,0.34356517153637
21.9,-1.4182412188828,-2.24925015909189,-0.646750389404757,0.275443707754942,0.0954141642627794,0.34372220282546
22,-1.41741880826891,-2.2510292303376,-0.645917105999534,0.275559896771121,0.0952607225729444,0.343910197075001
22.1,-1.4164611094934,-2.25159950052942,-0.644973399366861,0.275695272571571,0.0952115845422121,0.34412316259434
22.2,-1.41536812255627,-2.25441277960141,-0.643906456042973,0.275849868664058,0.0949695066841445,0.344364014309162
