"iso3","iso3.re","iso3.re.var","group"
"NER",0.0240387169660548,0.00443867440944146,"t.1"
"NGA",0.0558489903737142,0.00443867440944146,"t.1"
"NIC",-0.0299096224832811,0.00530212367351599,"t.1"
"NPL",-0.0494651438473962,0.00381706630217892,"t.1"
"PAK",0.102959852629644,0.00530212367351599,"t.1"
"PER",-0.0969445495551509,0.00334817561600808,"t.1"
"PHL",0.0892678267594795,0.00443867440944146,"t.1"
"PRY",0.0702868205482832,0.00658263459149096,"t.1"
"RWA",-0.00338718602749938,0.00334817561600808,"t.1"
"SDN",0.00784083711780533,0.00658263459149096,"t.1"
"SEN",-0.0502211702127504,0.00334817561600808,"t.1"
"SLE",-0.0637887254071299,0.00658263459149096,"t.1"
"STP",0.00822799107641682,0.00658263459149096,"t.1"
