mid_point,pred_lo,pred_hi,ve_lower,ve_upper
0,-0.369441312688952,1.74010414046832,0.408676027013096,0.850700292760701
0.1,-0.397892320895126,1.71170208855109,0.401818837606065,0.847056922629599
0.2,-0.426098582453748,1.68354258610158,0.395058337843794,0.843373058263046
0.3,-0.454060097364817,1.6556256331198,0.388395876283982,0.839649922033606
0.4,-0.481116647240278,1.62769379395347,0.381988479937817,0.835853466689727
0.5,-0.507583716329816,1.59911331328878,0.375760129423263,0.831894421950728
0.6,-0.533820876323735,1.5723441045634,0.369626171047445,0.828117522185799
0.7,-0.559828127222037,1.54614979988088,0.363587228695423,0.824356947485235
0.8,-0.58560546902472,1.51981498487111,0.357643797804836,0.820511234558878
0.9,-0.611152901731785,1.49340034324473,0.351796250325944,0.816588097049071
1,-0.636470425343231,1.46722762923578,0.346044839781762,0.812635633561586
1.1,-0.661543073409824,1.44129684284424,0.340393066743889,0.808655394652412
1.2,-0.686382413467696,1.41560798407011,0.334838305968397,0.804648963388776
1.3,-0.710992313211242,1.39016105291341,0.329379612333236,0.800617953086791
1.4,-0.735372772640462,1.36495604937412,0.324016818556819,0.796564004994029
1.5,-0.759523791755357,1.33999297345225,0.318749665102799,0.792488785924783
1.6,-0.783445370555927,1.3152718251478,0.313577805294644,0.788393985855901
1.7,-0.807137509042171,1.29079260446077,0.308500810372383,0.784281315491191
1.8,-0.83060020721409,1.26655531139115,0.303518174475846,0.78015250380243
1.9,-0.853833465071683,1.24255994593895,0.298629319540334,0.776009295555012
2,-0.8779202287467,1.21880650810417,0.293608943914885,0.771853448826231
2.1,-0.902151867569475,1.19529185830973,0.288608488742033,0.767686172599519
2.2,-0.926132795944092,1.17199391830711,0.28370994457259,0.763505236710102
2.3,-0.949863013870551,1.14893869758458,0.278912371828784,0.759317012341672
2.4,-0.973342521348853,1.12612619614216,0.27421476836713,0.755123293995314
2.5,-0.996571318378996,1.10355641397984,0.269616074909321,0.750925877196688
2.6,-1.01954940496098,1.08122935109762,0.265115180277157,0.746726556114537
2.7,-1.04214055426983,1.05914500749549,0.260737183741042,0.742527121223939
2.8,-1.0635932213532,1.03730338317347,0.256623384447781,0.738329357020687
2.9,-1.08481887887139,1.01570447813155,0.252595172259576,0.734135039792806
3,-1.1058175268244,0.994348292369723,0.248651452830774,0.729945935454853
3.1,-1.12658916521223,0.973234825887999,0.244791107531378,0.725763797450239
3.2,-1.14713379403488,0.952364078686375,0.241012996610345,0.721590364726427
3.3,-1.16745141329235,0.931736050764851,0.23731596220505,0.717427359787392
3.4,-1.18754202298465,0.911350742123427,0.233698831198772,0.71327648682735
3.5,-1.20740562311177,0.891208152762103,0.230160417928543,0.709139429949275
3.6,-1.2270422136737,0.871308282680878,0.226699526746149,0.705017851471315
3.7,-1.24645179467046,0.851651131879753,0.223314954435488,0.700913390323755
3.8,-1.26563436610204,0.832236700358728,0.22000549248976,0.69682766053874
3.9,-1.28458992796844,0.812904940202968,0.216769929252306,0.69272818375091
4,-1.30331848026967,0.793677842714211,0.213607051925108,0.688620488680474
4.1,-1.32182002300571,0.774709420030524,0.210515648449155,0.684538754266782
4.2,-1.34009455617657,0.755999672151906,0.207494509261045,0.680484589934132
4.3,-1.35814207978226,0.737548599078359,0.204542428930282,0.676459569932163
4.4,-1.37595923536498,0.719356200809881,0.201658748367795,0.672465232346068
4.5,-1.39353929111494,0.701422477346472,0.198843330257552,0.668503078219821
4.6,-1.41089249222588,0.683747428688134,0.196093325075334,0.664574570790985
4.7,-1.42801883869778,0.666331054834865,0.19340755981248,0.660681134835285
4.8,-1.44491833053067,0.649173355786666,0.190784872144588,0.656824156118776
4.9,-1.46159096772453,0.632274331543537,0.188224111446128,0.653004980955092
5,-1.47803675027937,0.615633982105478,0.185724139717998,0.649224915865009
5.1,-1.49425567819518,0.599252307472488,0.183283832432447,0.645485227335223
5.2,-1.51024775147196,0.583129307644568,0.180902079299645,0.641787141673054
5.3,-1.52601297010973,0.567264982621718,0.178577784960106,0.638131844953553
5.4,-1.54155133410846,0.551659332403938,0.176309869607064,0.634520483055299
5.5,-1.55686284346818,0.536312356991227,0.174097269542766,0.630954161781032
5.6,-1.57194749818886,0.521224056383586,0.171938937672547,0.627433947059113
5.7,-1.58680529827053,0.506394430581015,0.169833843940412,0.623960865221728
5.8,-1.60143624371316,0.491823479583514,0.167780975709725,0.620535903355633
5.9,-1.61584033451678,0.477511203391083,0.165779338092464,0.61716000972123
6,-1.63001757068137,0.463457602003721,0.163827954230394,0.61383409423566
6.1,-1.64396795220693,0.449662675421429,0.16192586553133,0.610559029015674
6.2,-1.65769147909347,0.436126423644207,0.160072131863586,0.60733564897595
6.3,-1.67118815134098,0.422848846672055,0.158265831711518,0.60416475247864
6.4,-1.68445796894947,0.409829944504972,0.15650606229497,0.601047102029898
6.5,-1.69750093191894,0.397069717142959,0.154791939655301,0.597983425019252
6.6,-1.71031704024938,0.384568164586016,0.153122598710532,0.594974414497711
6.7,-1.72290629394079,0.372325286834143,0.151497193282025,0.592020729990615
6.8,-1.73526869299318,0.360341083887339,0.149914896095012,0.589122998341301
6.9,-1.74740423740655,0.348615555745606,0.148374898755133,0.586281814581793
7,-1.75931292718089,0.337148702408941,0.146876411703062,0.583497742826798
7.1,-1.77099476231621,0.325940523877347,0.145418664149179,0.58077131718746
7.2,-1.7824497428125,0.314991020150823,0.14400090399012,0.578103042701397
7.3,-1.79367786866977,0.304300191229368,0.142622397708964,0.575493396275722
7.4,-1.80467913988801,0.293868037112983,0.141282430260701,0.572942827639854
7.5,-1.81545355646723,0.283694557801668,0.139980304944523,0.570451760305079
7.6,-1.82600111840742,0.273779753295423,0.138715343264402,0.568020592527955
7.7,-1.83632182570859,0.264123623594247,0.137486884779328,0.565649698274797
7.8,-1.84641567837073,0.254689249199603,0.136294286944491,0.563330346405463
7.9,-1.85628267639385,0.245226308162671,0.135136924944613,0.561001186009162
8,-1.86592281977795,0.23600608640584,0.134014191520566,0.55872917856695
8.1,-1.87533610852302,0.227028583929108,0.132925496790336,0.55651461466292
8.2,-1.88452254262906,0.218293800732476,0.131870268065316,0.55435776590262
8.3,-1.89348212209608,0.209801736815944,0.130847949662862,0.552258885741407
8.4,-1.90221484692408,0.201552392179512,0.129858002715972,0.550218210303645
8.5,-1.91072071711305,0.193545766823179,0.128899904980897,0.548235959191174
8.6,-1.91899973266299,0.185781860746947,0.12797315064342,0.546312336279596
8.7,-1.92705189357391,0.178260673950814,0.127077250124527,0.544447530500996
8.8,-1.93487719984581,0.170982206434782,0.12621172988609,0.542641716611833
8.9,-1.94247565147868,0.163946458198848,0.125376132237184,0.540895055944818
9,-1.94984724847253,0.157153429243015,0.124570015141592,0.539207697143691
9.1,-1.95699199082735,0.150603119567282,0.123792952027001,0.537579776879884
9.2,-1.96329083611442,0.144295529171648,0.123111344695279,0.53601142055015
9.3,-1.96923684414064,0.138230658056115,0.122470880902054,0.534502742954308
9.4,-1.9749381838387,0.132401246663519,0.121859465546108,0.533052041994081
9.5,-1.98039485520861,0.126792380135041,0.121276752391833,0.531655697498038
9.6,-1.98560685825037,0.12142544122398,0.120722411466471,0.530319117020483
9.7,-1.99057419296397,0.116300429930337,0.120196128881662,0.52904237976552
9.8,-1.99529685934942,0.111417346254111,0.119697606661434,0.527825557383896
9.9,-1.99976942109847,0.10683636311199,0.119227133453455,0.526683714925897
10,-2.00397887933146,0.102557514201026,0.118785797769513,0.525616929153624
10.1,-2.00794321705342,0.0985184344318743,0.118371454540263,0.524609706918011
10.2,-2.01166243426435,0.0947191238045367,0.11798386889175,0.523662092804867
10.3,-2.01513653096425,0.091159582319012,0.117622821151469,0.522774126549215
10.4,-2.01842111886248,0.0877836664144773,0.117282349272991,0.521931834570027
10.5,-2.02169693601447,0.0839135186186996,0.116943638045693,0.520966078415531
10.6,-2.02497788534756,0.0803574511997275,0.116605247138194,0.520078559488967
10.7,-2.02826396686174,0.0770133033927214,0.116267179155264,0.519243815454045
10.8,-2.03183863540009,0.0737030548185836,0.11590038862439,0.518417427288626
10.9,-2.03597214950912,0.0704267054773132,0.115477509813617,0.517599402666912
11,-2.04006129672968,0.0671842553689111,0.115060490568779,0.5167897489593
11.1,-2.04410607706178,0.0639757044933762,0.114649285473767,0.515988473239095
11.2,-2.04810649050542,0.060544137234175,0.114243849745064,0.515131412458164
11.3,-2.05196543296033,0.0570841787772774,0.113853935811116,0.514267170650402
11.4,-2.05489095966112,0.0536113809796904,0.113559109131846,0.513399635984649
11.5,-2.05778330457329,0.0501257438414138,0.113268281016743,0.512528812755861
11.6,-2.06064246769686,0.0466272673624477,0.112981428116684,0.511654705373871
11.7,-2.06346844903181,0.0431159515427924,0.112698527403771,0.51077731836441
11.8,-2.06626124857815,0.0395917963824472,0.112419556169586,0.509896656370118
11.9,-2.06902086633588,0.036054801881413,0.112144492023456,0.509012724151556
12,-2.071747302305,0.0325049680396891,0.11187331289073,0.508125526588223
12.1,-2.07500991194503,0.0289422948572759,0.111549557843373,0.507235068679552
12.2,-2.07839657281168,0.0253667823341727,0.111214359861404,0.506341355545925
12.3,-2.08178807151469,0.0217784304703807,0.110879566477879,0.50544439242967
12.4,-2.08518440805408,0.0181772392658987,0.110545179902629,0.504544184696057
12.5,-2.08858558242983,0.0145632087207278,0.110211202335543,0.503640737834298
12.6,-2.09199159464194,0.0110229645723861,0.109877635966533,0.502755713240236
12.7,-2.09540244469042,0.00817044721348503,0.109544482975491,0.502042600440362
12.8,-2.09881813257527,0.00531065094670699,0.109211745532249,0.501327659616345
12.9,-2.10223865829648,0.0024435757720522,0.108879425796547,0.500610893639039
13,-2.10566402185406,-0.000430778310479343,0.10854752591799,0.499892305424046
13.1,-2.10909422324801,-0.00331241130088719,0.108216048036013,0.499171897931944
13.2,-2.11252926247832,-0.006201323199172,0.107884994279841,0.498449674168534
13.3,-2.115969139545,-0.00909751400533333,0.107554366768456,0.49772563718507
13.4,-2.11941385444805,-0.0120009837193714,0.107224167610559,0.496999790078493
13.5,-2.12286340718746,-0.0149117323412862,0.106894398904533,0.496272135991668
13.6,-2.12631537472232,-0.0178297598710778,0.106565293433809,0.495542678113616
13.7,-2.12975890380992,-0.0207550663087459,0.106237881921414,0.494811419679739
13.8,-2.13320751164423,-0.0236876516542905,0.105910876174293,0.494078363972058
13.9,-2.13666119822526,-0.0266275159077119,0.105584278441352,0.493343514319434
14,-2.14011996355301,-0.02957465906901,0.105258090960989,0.4926068740978
14.1,-2.14232940419044,-0.0325356699859391,0.105050189844666,0.491866799954201
14.2,-2.14447164255866,-0.0355074920572394,0.104848958393892,0.491124059518255
14.3,-2.14657988440429,-0.0384864248187836,0.104651252752661,0.490379581250269
14.4,-2.14863456812204,-0.0414724682705714,0.104458886516735,0.489633368743882
14.5,-2.15065059132577,-0.0444656224126035,0.104270443467454,0.488885425640072
14.6,-2.15263134879999,-0.0474658872448794,0.104085589404214,0.488135755627356
14.7,-2.1545768405447,-0.0503977376977588,0.103904308525502,0.487403231707236
14.8,-2.15648706655991,-0.0524191481681985,0.103726585338674,0.48689821287553
14.9,-2.1583620268456,-0.0544249767919165,0.103552404658483,0.486397113370649
15,-2.16020172140179,-0.0564152235689123,0.10338175160564,0.48589993357304
15.1,-2.16200615022847,-0.058414296871008,0.103214611605395,0.485400576928721
15.2,-2.16377531332565,-0.0604042716024812,0.103050970386149,0.484903522000051
15.3,-2.16550921069331,-0.0623800428403507,0.102890813978083,0.484410044355638
15.4,-2.16720784233147,-0.0643416105846174,0.102734128711819,0.483920144310769
15.5,-2.16887120824012,-0.0662889748352807,0.102580901217104,0.483433822144085
15.6,-2.17049629195492,-0.0682221355923415,0.102431395752515,0.482951078098331
15.7,-2.17208305336977,-0.0701410928557989,0.102285602173603,0.482471912381094
15.8,-2.1736350822625,-0.072045846625653,0.102143177766615,0.481996325165548
15.9,-2.17515237863311,-0.0739363969019044,0.102004110570762,0.481524316591182
16,-2.17663494248159,-0.0758127436845528,0.101868388909563,0.481055886764531
16.1,-2.17808277380794,-0.0776748869735975,0.10173600138972,0.480591035759899
16.2,-2.17949587261217,-0.0795228267690397,0.10160693690002,0.480129763620072
16.3,-2.18087423889428,-0.0813565630708787,0.10148118461026,0.479672070357039
16.4,-2.18221787265426,-0.084667007422756,0.101358733970203,0.478845883578849
16.5,-2.18352677389212,-0.088131473118965,0.10123957470855,0.477981381713607
16.6,-2.18480094260785,-0.09160851043114,0.101123696831943,0.477113875411128
16.7,-2.18604037880146,-0.0950981193592798,0.101011090623995,0.476243371352938
16.8,-2.18724508247294,-0.098600299903386,0.10090174664434,0.47536987633607
